Ticker,Name,Type,Exchange,Beta,52w High,52w Low,52w % Chg,Total Assets,Net Assets,Return (3m),Return (TTM),Yield,Expense R,Holding Turnover,Last Capital Gain,Risk Rating,Overall Rating,Last Div,Div Rate,Div Yield,Div Rate (TTM),Div Yield (TTM),50d Avg,50d Chg,50d % Chg,200d Avg,200d Chg,200d % Chg,Inception,First Trade,Timestamp
URNQX,Victory Nasdaq 100 Index Fund,Fund,Nasdaq,1.12,58.86,42.11,17.636288,7687643648.0,7687643600.0,18.83427,10.79095,0.0046,0.0029,0.22,58.0,4.0,4.0,0.26965,0.26965,0.46,,,56.5694,1.5005989,0.02652669,52.5025,5.567501,0.10604259,1593388800.0,1488378600000,2025-08-26 19:31:16.432023-04:00
USNQX,Victory Nasdaq 100 Index Fund,Fund,Nasdaq,1.12,58.79,42.07,17.593157,7687643648.0,7687643600.0,18.78763,10.71981,0.0036000002,0.0042,0.22,58.0,4.0,5.0,0.20723,0.20723,0.36,,,56.506,1.4939995,0.026439661,52.45495,5.5450516,0.105710745,1593388800.0,972653400000,2025-08-26 19:31:16.877564-04:00
NWHUX,Nationwide Bailard Tech & Sci Instl Svc,Fund,Nasdaq,1.29,36.02,23.84,2.2984982,195942976.0,195942976.0,21.7328,12.44116,0.0,0.0101,0.2038,82.0,3.0,4.0,0.00162,0.00162,0.0,,,32.9892,0.5008011,0.015180758,31.12605,2.3639507,0.07594766,991180800.0,1379424600000,2025-08-26 19:31:17.229527-04:00
JUEZX,JPMorgan US Equity R2,Fund,Nasdaq,0.99,26.96,20.48,7.3013306,33454348288.0,33454348300.0,16.4524,8.27443,0.0005,0.0119,0.53,41.0,4.0,4.0,0.00461,0.00461,0.05,,,25.9042,0.82579994,0.031879,24.7314,1.9986,0.080812246,748224000.0,1225722600000,2025-08-26 19:31:17.511219-04:00
BIIEX,Brandes International Equity Fund,Fund,Nasdaq,1.04,26.74,20.65,15.586686,1700059520.0,1700059520.0,6.92865,22.34959,0.0257,0.0086,0.1703,7.0,4.0,5.0,0.39549,0.39549,2.57,,,25.6696,0.6604004,0.025726946,23.54235,2.7876492,0.11840998,1296432000.0,851697000000,2025-08-26 19:31:17.793354-04:00
UANQX,Victory Nasdaq 100 Index Fund,Fund,Nasdaq,1.12,58.44,41.86,17.523026,7687643648.0,7687643600.0,18.69393,10.53041,0.0016,0.0069999998,0.22,58.0,4.0,4.0,0.09121,0.09121,0.16,,,56.1834,1.4666023,0.026103837,52.183,5.467003,0.104765974,1593388800.0,1593437400000,2025-08-26 19:31:18.097282-04:00
FCPAX,Fidelity Advisor Intl Capl App A,Fund,Nasdaq,1.08,35.65,27.01,12.540293,15239051264.0,15239051300.0,8.97921,16.7792,0.0046,0.0112,0.63,22.0,3.0,5.0,0.16,0.16,0.46,,,34.8742,0.09580231,0.0027470826,32.105,2.8650017,0.08923849,1752710400.0,878308200000,2025-08-26 19:31:18.603412-04:00
JRACX,Janus Henderson Research C,Fund,Nasdaq,1.12,82.11,58.37,14.062285,27727790080.0,27727790100.0,22.04382,12.56747,0.0,0.0164,0.27,62.0,3.0,3.0,0.05067,0.05067,0.0,,,79.3438,2.096199,0.02641919,73.3901,8.049904,0.10968651,736387200.0,1246887000000,2025-08-26 19:31:18.902339-04:00
USBOX,Pear Tree Quality Fund,Fund,Nasdaq,0.93,25.36,20.2,-1.2699723,326523296.0,326523296.0,6.34921,4.40784,0.0015,0.0111,0.3,24.0,2.0,4.0,0.039,0.039,0.15,,,23.7492,0.35079956,0.014771005,23.28285,0.8171501,0.035096653,669859200.0,484234200000,2025-08-26 19:31:19.325795-04:00
FTLQX,Franklin Corefolio Allocation R6,Fund,Nasdaq,1.3,25.05,0.0,2.030456,1016942144.0,1016942140.0,12.62586,8.89588,0.0095,0.0069999998,0.1038,41.0,4.0,4.0,0.0039,0.0039,0.95,,,23.7204,0.5095997,0.021483604,23.5972,0.63279915,0.026816705,1060905600.0,1501594200000,2025-08-26 19:31:19.598937-04:00
FCAZX,Franklin Corefolio Allocation Fund,Fund,Nasdaq,1.3,25.04,20.09,2.0313144,1016942144.0,1016942140.0,12.63158,8.85297,0.0091,0.0076,0.1038,41.0,4.0,4.0,0.0039,0.0039,0.91,,,23.7048,0.51519966,0.02173398,23.5875,0.6324997,0.026815038,1060905600.0,1372253400000,2025-08-26 19:31:19.907020-04:00
JRAAX,Janus Henderson Research A,Fund,Nasdaq,1.12,95.24,67.52,15.766764,27727790080.0,27727790100.0,22.27697,13.06954,0.0,0.0086,0.27,62.0,3.0,4.0,0.13448,0.13448,0.0,,,91.9844,2.4956055,0.027130747,84.81555,9.664452,0.11394669,736387200.0,1246887000000,2025-08-26 19:31:20.342911-04:00
BIEAX,Brandes International Equity Fund,Fund,Nasdaq,1.04,26.44,20.44,15.486729,1700059520.0,1700059520.0,6.91284,22.17876,0.0241,0.0111,0.1703,7.0,4.0,5.0,0.38303,0.38303,2.41,,,25.3818,0.648201,0.025538024,23.2854,2.7446003,0.11786786,1296432000.0,1296484200000,2025-08-26 19:31:20.612813-04:00
URITX,Victory International Fund,Fund,Nasdaq,1.04,32.98,25.11,10.186124,2550633472.0,2550633470.0,6.54334,18.97475,0.038599998,0.0085,0.42,23.0,3.0,4.0,1.21024,1.21024,3.86,,,31.7012,0.8687992,0.027405877,29.09495,3.47505,0.11943825,1217548800.0,1535031000000,2025-08-26 19:31:20.891680-04:00
CLCRX,Columbia Select Large Cap Equity Inst2,Fund,Nasdaq,1.0,24.18,18.71,7.362783,1590692224.0,1590692220.0,16.30465,6.76144,0.0043,0.006,0.56,46.0,3.0,4.0,0.03194,0.03194,0.43,0.0,0.0,23.3692,0.78079987,0.03341149,22.6309,1.5191002,0.067125045,933552000.0,1352471400000,2025-08-26 19:31:21.164014-04:00
JRANX,Janus Henderson Research N,Fund,Nasdaq,1.12,97.02,68.71,16.229343,27727790080.0,27727790100.0,22.36943,13.2783,0.0,0.0055,0.27,62.0,3.0,4.0,0.08176,0.08176,0.0,,,93.6888,2.5712051,0.027444104,86.29955,9.960449,0.11541716,736387200.0,1338471000000,2025-08-26 19:31:21.443223-04:00
JRARX,Janus Henderson Research R,Fund,Nasdaq,1.12,92.5,65.67,15.151512,27727790080.0,27727790100.0,22.14962,12.80788,0.0,0.013200001,0.27,62.0,3.0,4.0,0.03972,0.03972,0.0,,,89.3582,2.3918,0.026766429,82.50825,9.241753,0.11201005,736387200.0,1485527400000,2025-08-26 19:31:21.763634-04:00
GURIX,NAA Risk Managed Real Estate Inst,Fund,Nasdaq,1.02,35.71,28.85,-5.3383884,204104992.0,204104992.0,0.14203,-0.49956,0.025,0.0127,0.72,8.0,1.0,5.0,0.2115,0.2115,2.5,,,32.3232,0.09679794,0.0029946894,32.5549,-0.13490295,-0.00414386,1395964800.0,1395927000000,2025-08-26 19:31:22.202084-04:00
MFOCX,Marsico Focus,Fund,Nasdaq,1.11,33.05,23.95,12.292242,1098028032.0,1098028030.0,19.3053,10.91094,0.0,0.0125,0.47,0.0,4.0,4.0,0.027,0.027,0.0,,,31.9824,0.7275982,0.022749955,30.05245,2.657549,0.08843036,1638748800.0,883578600000,2025-08-26 19:31:22.512964-04:00
CMGYX,Columbia Select Mid Cap Gro Fd I3,Fund,Nasdaq,1.27,34.43,22.67,16.096508,1837748608.0,1837748610.0,23.99387,15.16554,0.0,0.0078,1.74,16.0,4.0,4.0,0.39394,0.39394,0.0,,,31.7074,0.8626003,0.027205016,29.43725,3.1327496,0.10642127,1036108800.0,1247664600000,2025-08-26 19:31:22.832027-04:00
UIIFX,Victory International Fund,Fund,Nasdaq,1.04,32.44,24.72,10.106564,2550633472.0,2550633470.0,6.54596,18.88112,0.0379,0.0099,0.42,23.0,4.0,4.0,1.17001,1.17001,3.79,,,31.1878,0.85220146,0.027324835,28.63135,3.4086514,0.11905312,1217548800.0,1217597400000,2025-08-26 19:31:23.130655-04:00
LCGJX,William Blair Large Cap Growth R6,Fund,Nasdaq,1.12,32.77,23.54,9.656584,2840969728.0,2840969730.0,21.33686,9.54654,0.00090000004,0.006,0.5,,3.0,3.0,0.03182,0.03182,0.09,,,31.496,0.8539982,0.027114496,29.612,2.737999,0.09246248,946252800.0,1556717400000,2025-08-26 19:31:23.420991-04:00
CMGVX,Columbia Select Mid Cap Gro Fd I2,Fund,Nasdaq,1.27,34.31,22.59,16.004335,1837748608.0,1837748610.0,23.92308,15.11254,0.0,0.0083,1.74,16.0,4.0,4.0,0.36658,0.36658,0.0,,,31.589,0.86100006,0.027256325,29.33175,3.11825,0.10630971,1036108800.0,1299508200000,2025-08-26 19:31:23.700400-04:00
STCAX,Virtus Silvant Large-Cap Growth Stock Fund,Fund,Nasdaq,1.15,17.37,12.53,18.294357,239033520.0,239033520.0,20.14352,10.67485,0.0,0.0077,0.12,66.0,3.0,5.0,0.01042,0.01042,0.0,,,16.7194,0.59059906,0.03532418,15.55155,1.7584496,0.113072306,1406851200.0,709911000000,2025-08-26 19:31:23.999975-04:00
BIECX,Brandes International Equity Fund,Fund,Nasdaq,1.04,25.85,20.04,15.42288,1700059520.0,1700059520.0,6.69093,21.70088,0.019,0.0179,0.1703,7.0,4.0,4.0,0.34712,0.34712,1.9,,,24.828,0.63199997,0.02545513,22.78455,2.6754494,0.11742384,1296432000.0,1359642600000,2025-08-26 19:31:24.289473-04:00
FTZFX,FullerThaler Behvrll Uncnstd Eq R6,Fund,Nasdaq,1.14,56.8,44.17,10.389864,234209936.0,234209936.0,11.60751,7.1065,0.0017,0.0091,0.19,9.0,4.0,5.0,0.0946,0.0946,0.17,,,54.4246,1.4554024,0.026741628,52.2663,3.6137009,0.069140166,1545782400.0,1546266600000,2025-08-26 19:31:24.589514-04:00
FTZIX,FullerThaler Behavrl Uncnstd Eq,Fund,Nasdaq,1.14,56.71,44.1,10.472035,234209936.0,234209936.0,11.62648,7.05467,0.0011,0.0101,0.19,9.0,4.0,5.0,0.058,0.058,0.11,,,54.3406,1.4494019,0.02667254,52.1913,3.5987015,0.068952136,1545782400.0,1546266600000,2025-08-26 19:31:24.879069-04:00
FDVAX,Fidelity Advisor Diversified Intl A,Fund,Nasdaq,1.02,29.98,23.31,5.448723,1523435264.0,1523435260.0,6.03607,16.16935,0.0136,0.0112,0.33,39.0,2.0,4.0,0.407,0.407,1.36,,,29.2904,0.27960014,0.009545795,27.3144,2.2556,0.08257915,913852800.0,913905000000,2025-08-26 19:31:25.375681-04:00
CIDVX,Calamos Dividend Growth I,Fund,Nasdaq,0.99,21.45,16.13,14.593434,22169696.0,22169696.0,15.9116,9.84293,0.0007,0.011,0.24,50.0,2.0,4.0,0.01534,0.01534,0.07,,,20.7328,0.6672001,0.032180898,19.47595,1.9240494,0.09879104,1375660800.0,1375709400000,2025-08-26 19:31:25.686177-04:00
FCPCX,Fidelity Advisor Intl Cap App C,Fund,Nasdaq,1.08,30.15,22.89,12.252665,15239051264.0,15239051300.0,8.81696,16.25596,0.0,0.0187,0.63,22.0,3.0,4.0,0.005,0.005,0.0,,,29.4942,0.06579971,0.0022309374,27.19355,2.3664494,0.08702245,1752710400.0,878308200000,2025-08-26 19:31:25.980827-04:00
FTZAX,FullerThaler Behvrll Uncnstd Eq A,Fund,Nasdaq,1.15,56.31,43.76,10.249257,234209936.0,234209936.0,11.60733,6.89927,0.00059999997,0.0134000005,0.19,9.0,3.0,5.0,0.0303,0.0303,0.06,,,53.9492,1.4407997,0.0267066,51.8455,3.5444984,0.06836656,1545782400.0,1622122200000,2025-08-26 19:31:26.303248-04:00
WGROX,Wasatch Core Growth,Fund,Nasdaq,1.34,107.86,71.88,-8.872181,4477040640.0,4477040600.0,8.06472,-4.12819,0.0,0.0117,0.36,30.0,4.0,4.0,0.0062,0.0062,0.0,6.6,0.07779349,85.2858,-0.055793762,-0.0006541976,88.49685,-3.2668457,-0.036914825,1327968000.0,533572200000,2025-08-26 19:31:26.706472-04:00
ASLDX,American Century Select Fund G Class,Fund,Nasdaq,1.07,141.09,102.91,11.901522,6190563328.0,6190563300.0,18.97961,7.16832,0.0,0.0,0.18,,3.0,3.0,,,0.0,,,135.4862,5.2037964,0.038408313,128.37904,12.310959,0.095895395,858211200.0,1700145000000,2025-08-26 19:31:27.030378-04:00
CLSDX,Columbia Select Mid Cap Gro S,Fund,Nasdaq,1.27,33.7,22.15,11.4730835,1837748608.0,1837748610.0,23.93095,15.08197,,0.0087,1.74,,4.0,4.0,,,,,,30.9676,0.8423996,0.027202612,28.76635,3.0436497,0.1058059,1036108800.0,1727962200000,2025-08-26 19:31:27.422945-04:00
CLSPX,Columbia Select Mid Cap Gro Fd I,Fund,Nasdaq,1.27,33.7,22.14,15.777863,1837748608.0,1837748610.0,23.93095,15.12391,0.0,0.0087,1.74,16.0,4.0,4.0,0.3301,0.3301,0.0,,,30.9666,0.84339905,0.027235765,28.764,3.0459995,0.10589624,1036108800.0,501345000000,2025-08-26 19:31:27.705391-04:00
MVIIX,Praxis Value Index I,Fund,Nasdaq,0.92,20.33,15.72,-1.1530399,491795072.0,491795072.0,7.47227,5.8046,0.0185,0.0038,0.3218,23.0,3.0,4.0,0.3654,0.3654,1.85,0.0,0.0,18.4446,0.4654007,0.025232356,18.15045,0.7595501,0.041847453,1146441600.0,1146490200000,2025-08-26 19:31:27.982727-04:00
WIGRX,Wasatch Core Growth Institutional,Fund,Nasdaq,1.34,110.05,73.49,-8.603621,4477040640.0,4477040600.0,8.09518,-4.06053,0.0,0.0105,0.36,30.0,4.0,4.0,0.02778,0.02778,0.0,6.6,0.076045625,87.2316,-0.051597595,-0.0005915012,90.45715,-3.277153,-0.036228787,1327968000.0,1328020200000,2025-08-26 19:31:28.280359-04:00
TRGIX,Nuveen Core Equity Retire,Fund,Nasdaq,1.02,17.9,13.0,1.5114903,7322823680.0,7322823700.0,15.82328,6.3467,0.0069,0.0064999997,0.25,50.0,4.0,4.0,0.05086,0.05086,0.69,,,16.3206,0.55939865,0.034275617,15.79805,1.0819492,0.06848625,1449187200.0,1033479000000,2025-08-26 19:31:28.608971-04:00
JUSRX,JPMorgan US Equity R5,Fund,Nasdaq,0.99,27.59,20.98,7.570982,33454348288.0,33454348300.0,16.61293,8.67432,0.0055,0.0054,0.53,41.0,4.0,5.0,0.06641,0.06641,0.55,,,26.5472,0.8628006,0.032500625,25.33265,2.0773506,0.08200289,748224000.0,1147699800000,2025-08-26 19:31:28.960365-04:00
NSEPX,Columbia Select Large Cap Equity Fund,Fund,Nasdaq,1.0,23.15,17.89,7.129538,1590692224.0,1590692220.0,16.28692,6.73859,0.0039,0.0064999997,0.56,46.0,3.0,4.0,0.03015,0.03015,0.39,0.0,0.0,22.3306,0.7493992,0.033559293,21.6463,1.4337006,0.066233054,933552000.0,907335000000,2025-08-26 19:31:29.244025-04:00
FTZCX,FullerThaler Behvrll Uncnstd Eq C,Fund,Nasdaq,1.16,55.51,43.05,9.949541,234209936.0,234209936.0,11.65657,6.70793,0.0,0.0184,0.19,9.0,4.0,5.0,,,0.0,,,53.1698,1.410202,0.026522612,51.13425,3.4457512,0.06738637,1545782400.0,1622122200000,2025-08-26 19:31:29.542857-04:00
THVRX,Thornburg International Equity R4,Fund,Nasdaq,1.04,31.37,24.49,11.309946,4037088512.0,4037088510.0,7.63441,21.57895,0.0135,0.0116,0.4313,10.0,3.0,4.0,0.42428,0.42428,1.35,0.77,0.024758842,30.2796,0.6303997,0.020819288,27.6657,3.244299,0.11726791,1107216000.0,1170340200000,2025-08-26 19:31:30.001000-04:00
JUESX,JPMorgan US Equity I,Fund,Nasdaq,0.99,27.5,20.9,7.5583696,33454348288.0,33454348300.0,16.54367,8.54254,0.0042,0.0069,0.53,41.0,4.0,5.0,0.0484,0.0484,0.42,,,26.4538,0.85619926,0.032365832,25.24345,2.0665493,0.081864774,748224000.0,488727000000,2025-08-26 19:31:30.292551-04:00
JUEQX,JPMorgan US Equity R4,Fund,Nasdaq,0.99,27.45,20.87,7.491088,33454348288.0,33454348300.0,16.52984,8.56277,0.0043,0.0069,0.53,41.0,3.0,4.0,0.04907,0.04907,0.43,,,26.3974,0.8626003,0.03267747,25.19535,2.0646496,0.08194566,748224000.0,1473427800000,2025-08-26 19:31:30.585579-04:00
ARSIX,AMG River Road Small Cap Value I,Fund,Nasdaq,0.87,18.6,13.92,3.8342595,1103809408.0,1103809410.0,8.1457,0.98949,0.0042,0.0111,0.42,25.0,1.0,5.0,0.0741,0.0741,0.42,,,16.3126,0.4674015,0.028652791,16.2573,0.52270126,0.03215179,1506643200.0,1165933800000,2025-08-26 19:31:31.008984-04:00
BCGDX,Blue Current Global Dividend Fund,Fund,Nasdaq,0.8,18.74,14.83,14.771318,87664056.0,87664056.0,10.05046,17.29043,0.014400001,0.01,0.46,33.0,3.0,4.0,0.166,0.166,1.44,,,18.0832,0.5067997,0.028025996,16.82805,1.7619495,0.10470313,1410998400.0,1411047000000,2025-08-26 19:31:31.292414-04:00
CBSAX,Columbia Select Mid Cap Growth Fund A,Fund,Nasdaq,1.27,29.28,18.92,13.6632805,1837748608.0,1837748610.0,23.84015,14.91901,0.0,0.0112,1.74,16.0,4.0,4.0,0.2541,0.2541,0.0,,,26.4346,0.7153988,0.02706297,24.6294,2.5205994,0.10234108,1036108800.0,1036074600000,2025-08-26 19:31:31.594081-04:00
SNWAX,Easterly Snow Small Cap Value A,Fund,Nasdaq,1.19,66.3,47.27,9.895396,28981128.0,28981128.0,16.92424,4.25139,0.0069999998,0.012,0.38,13.0,5.0,4.0,0.4329,0.4329,0.7,,,61.8318,4.568203,0.07388113,59.3022,7.097801,0.11968867,1635984000.0,1291127400000,2025-08-26 19:31:32.009970-04:00
FIADX,Fidelity Advisor International Discv I,Fund,Nasdaq,1.0,58.43,44.4,11.085451,11076611072.0,11076611100.0,7.67451,17.16324,0.0256,0.0061000003,0.44,22.0,2.0,4.0,1.428,1.428,2.56,0.0,0.0,56.692,1.0579987,0.018662222,52.16725,5.5827484,0.10701634,536371200.0,1086096600000,2025-08-26 19:31:32.442428-04:00
TIVRX,Thornburg International Equity R5,Fund,Nasdaq,1.04,33.18,25.86,11.752712,4037088512.0,4037088510.0,7.69752,21.77914,0.0148,0.009,0.4313,10.0,3.0,4.0,0.49084,0.49084,1.48,0.77,0.023404256,32.022,0.66799927,0.020860637,29.238,3.4519978,0.118065454,1107216000.0,1107181800000,2025-08-26 19:31:32.772935-04:00
BIOPX,Baron Opportunity Fund,Fund,Nasdaq,1.2,53.05,36.99,22.091103,1707812224.0,1707812220.0,23.72682,11.86081,0.0,0.013099999,0.33,54.0,5.0,4.0,,,0.0,0.0,0.0,51.3378,0.6921997,0.013483237,47.61715,4.4128494,0.09267353,951782400.0,951834600000,2025-08-26 19:31:33.066873-04:00
PVIVX,Paradigm Micro-Cap,Fund,Nasdaq,1.23,61.38,40.94,-9.950251,134309872.0,134309872.0,9.09912,-11.3069,0.0,0.0127,0.47869998,42.0,5.0,3.0,0.0924,0.0924,0.0,,,49.0884,3.6015968,0.07336961,51.37065,1.3193474,0.025682902,1199059200.0,1199802600000,2025-08-26 19:31:33.362521-04:00
SNWCX,Easterly Snow Small Cap Value C,Fund,Nasdaq,1.18,59.46,42.5,9.765124,28981128.0,28981128.0,16.7121,3.80455,0.0005,0.0195,0.38,13.0,5.0,3.0,0.0301,0.0301,0.05,,,55.4848,4.0552025,0.07308673,53.29545,6.2445526,0.11716859,1635984000.0,1291127400000,2025-08-26 19:31:33.711790-04:00
FTMCX,First Trust Multi-Strategy Cl C,Fund,Nasdaq,0.15,25.04,23.75,-1.2913644,990169152.0,990169150.0,3.21024,2.93265,0.0499,0.026800001,2.15,0.0,2.0,3.0,0.81581,0.81581,4.99,,,24.4436,0.04640007,0.0018982503,24.4227,0.06729889,0.0027555875,1335744000.0,1668781800000,2025-08-26 19:31:34.152201-04:00
TIIRX,Nuveen Core Equity A,Fund,Nasdaq,1.02,29.35,22.18,5.7564616,7322823680.0,7322823700.0,15.79816,6.29088,0.0029,0.0073,0.25,50.0,4.0,4.0,0.0294,0.0294,0.29,,,27.861,0.95899963,0.034420863,26.80855,2.0114498,0.07503016,1449187200.0,1144071000000,2025-08-26 19:31:34.448189-04:00
BIOUX,Baron Opportunity Fund,Fund,Nasdaq,1.2,56.95,39.68,22.789562,1707812224.0,1707812220.0,23.82411,12.01267,0.0,0.0105,0.33,54.0,5.0,3.0,,,0.0,0.0,0.0,55.1134,0.7565994,0.013728049,51.0529,4.8171005,0.094355084,951782400.0,1472650200000,2025-08-26 19:31:34.864182-04:00
GQEFX,GMO Quality Fund,Fund,Nasdaq,0.92,35.57,29.39,1.6393423,10635609088.0,10635609100.0,7.75896,6.04589,0.0097,0.0047,0.29,47.0,2.0,4.0,0.0669,0.0669,0.97,3.49,0.10051844,34.4254,0.33459854,0.009719525,33.6987,1.0612984,0.03149375,1076025600.0,1076077800000,2025-08-26 19:31:35.205904-04:00
PJFZX,PGIM Jennison Growth Z,Fund,Nasdaq,1.15,78.9,56.05,7.7599645,8830626816.0,8830626800.0,18.05233,9.82284,0.0,0.0069,0.37,66.0,4.0,3.0,0.01917,0.01917,0.0,,,74.9454,1.5146027,0.020209415,70.6985,5.7614975,0.081493914,1511827200.0,829575000000,2025-08-26 19:31:35.507993-04:00
BPTIX,Baron Partners Institutional,Fund,Nasdaq,1.22,240.73,157.36,35.791733,7427610624.0,7427610600.0,12.74435,-5.50246,0.0,0.0199,0.01,94.0,5.0,2.0,0.2224,0.2224,0.0,0.0,0.0,207.7856,8.684402,0.041795015,202.0273,14.442703,0.07148887,1472601600.0,1243603800000,2025-08-26 19:31:35.843303-04:00
BIOIX,Baron Opportunity Fund,Fund,Nasdaq,1.2,56.89,39.63,22.765482,1707812224.0,1707812220.0,23.8064,12.00713,0.0,0.0105,0.33,54.0,5.0,4.0,,,0.0,0.0,0.0,55.0506,0.7594032,0.013794641,50.99615,4.8138504,0.094396345,951782400.0,1243603800000,2025-08-26 19:31:36.140237-04:00
FTADX,Fidelity Advisor International Discv M,Fund,Nasdaq,1.0,57.6,43.85,11.195779,11076611072.0,11076611100.0,7.53759,16.82223,0.0202,0.0112,0.44,22.0,2.0,4.0,1.114,1.114,2.02,0.0,0.0,55.9164,1.0135994,0.01812705,51.48825,5.4417496,0.10568915,536371200.0,1086096600000,2025-08-26 19:31:36.446902-04:00
CSMCX,Congress Small Cap Growth Institutional,Fund,Nasdaq,1.15,50.49,37.18,9.31567,1464285440.0,1464285440.0,14.68151,5.1683,0.0,0.01,0.45,21.0,3.0,5.0,0.29,0.29,0.0,,,47.9564,1.8335991,0.03823471,46.19885,3.5911522,0.0777325,951350400.0,944749800000,2025-08-26 19:31:36.737054-04:00
GQLOX,GMO Quality VI,Fund,Nasdaq,0.92,35.47,29.3,1.6147971,10635609088.0,10635609100.0,7.77462,6.08857,0.010199999,0.0042,0.29,47.0,2.0,4.0,0.0741,0.0741,1.02,3.49,0.10083791,34.3146,0.33539963,0.009774254,33.59165,1.0583534,0.031506445,1076025600.0,1165588200000,2025-08-26 19:31:37.139185-04:00
GQETX,GMO Quality Fund,Fund,Nasdaq,0.92,35.45,29.29,1.615274,10635609088.0,10635609100.0,7.7478,6.02913,0.0093,0.0050999997,0.29,47.0,2.0,4.0,0.0648,0.0648,0.93,3.49,0.100867055,34.3052,0.33480072,0.009759475,33.5844,1.0555992,0.031431235,1076025600.0,1075473000000,2025-08-26 19:31:37.562880-04:00
FDVIX,Fidelity Advisor Diversified Intl I,Fund,Nasdaq,1.01,30.73,23.88,5.6367397,1523435264.0,1523435260.0,6.10852,16.35146,0.0154,0.0087,0.33,39.0,2.0,4.0,0.473,0.473,1.54,,,30.0182,0.30179977,0.010053894,27.97695,2.34305,0.0837493,913852800.0,913905000000,2025-08-26 19:31:37.853336-04:00
BREFX,Baron Real Estate Retail,Fund,Nasdaq,1.32,42.14,32.03,9.7013,2242187520.0,2242187520.0,11.81613,1.95423,0.0016,0.013099999,0.77,19.0,5.0,5.0,0.0631,0.0631,0.16,,,39.1162,2.3838005,0.060941517,38.35805,3.1419487,0.081911065,1454025600.0,1262269800000,2025-08-26 19:31:38.152419-04:00
LGRNX,Loomis Sayles Growth Fund,Fund,Nasdaq,1.23,33.07,23.91,18.969894,17448867840.0,17448867800.0,19.19971,9.47404,0.0,0.0057,0.1,58.0,4.0,5.0,0.0482,0.0482,0.0,0.0,0.0,32.1232,0.81679916,0.02542708,30.06,2.8799992,0.09580836,851990400.0,1359729000000,2025-08-26 19:31:38.463027-04:00
BGLTX,Baillie Gifford Long Term Global Growth Fund,Fund,Nasdaq,1.48,39.06,27.65,30.526674,1011528128.0,1011528130.0,18.70413,15.40059,0.0,0.0069999998,0.27,17.0,5.0,3.0,,,0.0,,,37.9828,1.0387993,0.027349202,35.0433,3.9782982,0.11352521,1493337600.0,1430141400000,2025-08-26 19:31:38.738005-04:00
GQESX,GMO Quality Fund,Fund,Nasdaq,0.92,35.39,29.24,1.5887022,10635609088.0,10635609100.0,7.72767,6.03925,0.0095,0.0050999997,0.29,47.0,2.0,4.0,0.0645,0.0645,0.95,3.49,0.10107154,34.2422,0.32780075,0.009573005,33.52405,1.045948,0.031199928,1076025600.0,1573655400000,2025-08-26 19:31:39.015983-04:00
BPTRX,Baron Partners Retail,Fund,Nasdaq,1.22,230.56,150.88,35.410915,7427610624.0,7427610600.0,12.66599,-5.64585,0.0,0.0224,0.01,94.0,5.0,2.0,0.1243,0.1243,0.0,0.0,0.0,198.7118,8.248199,0.04150835,193.3628,13.597214,0.0703197,1472601600.0,696868200000,2025-08-26 19:31:39.310093-04:00
FZABX,Fidelity Advisor Diversified Intl Z,Fund,Nasdaq,1.01,30.67,23.82,5.611706,1523435264.0,1523435260.0,6.12171,16.43619,0.0167,0.0073,0.33,39.0,2.0,4.0,0.512,0.512,1.67,,,29.957,0.3029995,0.010114481,27.9116,2.3484,0.08413707,913852800.0,1377005400000,2025-08-26 19:31:39.699623-04:00
GQLIX,GMO Quality I,Fund,Nasdaq,0.92,35.31,29.18,1.5620351,10635609088.0,10635609100.0,7.70795,5.95094,0.0083,0.0063,0.29,47.0,2.0,4.0,0.0526,0.0526,0.83,3.49,0.101276845,34.171,0.32899857,0.009628004,33.45795,1.0420494,0.031145046,1076025600.0,1569591000000,2025-08-26 19:31:40.110551-04:00
LSGRX,Loomis Sayles Growth Y,Fund,Nasdaq,1.23,32.94,23.82,18.843222,17448867840.0,17448867800.0,19.20383,9.4046,0.0,0.0066000004,0.1,58.0,4.0,4.0,0.0321,0.0321,0.0,0.0,0.0,31.9952,0.81480217,0.025466388,29.9492,2.8608017,0.09552181,851990400.0,674141400000,2025-08-26 19:31:40.424502-04:00
PJFAX,PGIM Jennison Growth A,Fund,Nasdaq,1.16,68.72,48.04,5.8603287,8830626816.0,8830626800.0,17.97651,9.65575,0.0,0.0097,0.37,66.0,4.0,3.0,0.0145,0.0145,0.0,,,64.1844,1.2755966,0.019873934,60.7071,4.752899,0.07829231,1511827200.0,815322600000,2025-08-26 19:31:40.831268-04:00
TRPGX,Nuveen Core Equity Premier,Fund,Nasdaq,1.02,17.33,12.54,1.0611773,7322823680.0,7322823700.0,15.85387,6.36168,0.008,0.0056,0.25,50.0,4.0,4.0,0.0576,0.0576,0.8,,,15.7442,0.54580116,0.03466681,15.2475,1.0425005,0.06837189,1449187200.0,1254317400000,2025-08-26 19:31:41.147105-04:00
USIFX,Victory International Fund,Fund,Nasdaq,1.04,32.57,24.82,10.140455,2550633472.0,2550633470.0,6.51872,18.83946,0.0372,0.0106,0.42,23.0,4.0,4.0,1.15073,1.15073,3.72,,,31.3138,0.85619736,0.027342493,28.7485,3.4214973,0.11901481,1217548800.0,584631000000,2025-08-26 19:31:41.556564-04:00
