Mkt Cap,EV
35240744.0,13395971.0
35178840.0,56478300.0
35100664.0,50552444.0
34912500.0,38901580.0
34868024.0,
34737424.0,36299672.0
34724692.0,-79592000.0
34654608.0,26773796.0
34628140.0,25302416.0
34578920.0,228716880.0
34577140.0,-3900409.0
34568500.0,28237136.0
34453820.0,212567232.0
34419752.0,27698224.0
34365940.0,207630240.0
34281804.0,29982776.0
34237124.0,34388360.0
34139448.0,-8017548.0
34108228.0,26286184.0
33954648.0,225493984.0
33826248.0,27712152.0
33819620.0,47477896.0
33776520.0,52492016.0
33580236.0,53131624.0
33492676.0,53457852.0
33375148.0,23645280.0
33374498.0,61214276.0
33334600.0,21962572.0
33298556.0,314319008.0
33297330.0,
33259384.0,37785088.0
33134604.0,16512676.0
33111820.0,15157179.0
33095788.0,28996472.0
33050394.0,28639788.0
33004232.0,1656025472.0
33000002.0,32977464.0
32932398.0,105173648.0
32896514.0,-5435380.0
32889500.0,23804096.0
32817648.0,8262476800.0
32739448.0,19827920.0
32664000.0,33684936.0
32659432.0,375808992.0
32650072.0,33252554.0
32632756.0,
32617728.0,32146514.0
32573324.0,656034560.0
32524778.0,29806684.0
32518198.0,32979442.0
32508256.0,1641359616.0
32477484.0,33179386.0
32374730.0,35026972.0
32361560.0,38283460.0
32344466.0,229554176.0
32338488.0,28428812.0
32316246.0,
32208850.0,70943992.0
32189858.0,31493950.0
32049312.0,-782947.0
32001182.0,29920138.0
32000000.0,32160364.0
31971188.0,33398886.0
31961896.0,19285230.0
31756090.0,320934432.0
31666616.0,32204922.0
31639652.0,78859808.0
31616370.0,-3285486.0
31589350.0,57590684.0
31579130.0,27458132.0
31498348.0,-267715264.0
31476780.0,32151374.0
31392524.0,273272032.0
31173072.0,15551122.0
31131578.0,
31098074.0,26703058.0
31073154.0,23151658.0
30942582.0,40430732.0
30756190.0,23489686.0
30715234.0,30731734.0
30690440.0,20874808.0
30677252.0,35216784.0
30590754.0,28351636.0
30582970.0,34208444.0
30518402.0,16605400.0
30498582.0,23410372.0
30381310.0,21493274.0
30360980.0,2195787.0
30332082.0,-32310696.0
30320440.0,428815520.0
30296286.0,30331318.0
30217422.0,133779568.0
30165336.0,61960302592.0
30159622.0,31018790.0
30139878.0,16325986.0
30076260.0,33023494.0
29994100.0,26500480.0
29918082.0,137411008.0
29773574.0,34092976.0
29739420.0,131598680.0
29721988.0,449279712.0
29703734.0,45138368.0
29648150.0,29651708.0
29637074.0,29370028.0
29630832.0,41754688.0
29629378.0,29424352.0
29586000.0,93416336.0
29545662.0,26479696.0
29539798.0,30117648.0
29530240.0,25246056.0
29496286.0,32348472.0
29478732.0,48845456.0
29282738.0,30937044.0
29139076.0,146117040.0
29091064.0,2372606976.0
29065918.0,743991232.0
29050000.0,
28926284.0,-60215888.0
28810752.0,26734248.0
28790196.0,22609166.0
28610794.0,27196840.0
28610432.0,195843984.0
28608118.0,28447396.0
28555264.0,-5984735.0
28545924.0,23563258.0
28500540.0,26074918.0
28441770.0,22650060.0
28422202.0,
28358248.0,74833312.0
28275294.0,39218352.0
28262672.0,29392570.0
28217906.0,28446586.0
28214998.0,25584776.0
28207072.0,72590392.0
28046736.0,28291030.0
27947296.0,28474238.0
27856790.0,24547926.0
27793262.0,20902598.0
27759766.0,21860710.0
27700924.0,28190714.0
27670750.0,29637258.0
27636044.0,59326748.0
27599210.0,18242692.0
27471000.0,30768694.0
27429998.0,22148220.0
27406034.0,30589014.0
27381366.0,52371784.0
27235120.0,20867572.0
27226874.0,32355228.0
27225000.0,33282302.0
27129852.0,27720688.0
27091792.0,38173852.0
27083710.0,282304544.0
26994258.0,35917272.0
26904192.0,313514976.0
26817440.0,26888630.0
26797276.0,1890355.0
26697020.0,26347952.0
26645080.0,50627832.0
26622750.0,21659094.0
26622288.0,54241504.0
26605366.0,34010788.0
26470800.0,45595524.0
26461984.0,29701978.0
26405150.0,-130661064.0
26356130.0,43479812.0
26333334.0,
26329918.0,19061224.0
26293410.0,-65525080.0
26277520.0,14527306.0
26269040.0,18591320.0
26240000.0,33900896.0
26223906.0,14732827.0
26191128.0,38903572.0
26085504.0,27386728.0
26060576.0,
26057838.0,51731820.0
26042092.0,66083876.0
25860458.0,283569856.0
25773968.0,25835586.0
25743308.0,24992288.0
25727500.0,27999400.0
25723388.0,48293024.0
25712012.0,31054960.0
25697818.0,28058062.0
25564994.0,47715564.0
25519584.0,-52120092.0
25517388.0,40071600.0
25483282.0,20690406.0
25394660.0,50877584.0
25388100.0,42377920.0
25387366.0,100501024.0
25324848.0,671872128.0
25300046.0,2270375168.0
25250890.0,35424960.0
25249610.0,25623546.0
25244664.0,-39971440.0
25172562.0,41607556.0
25150300.0,11747192.0
25143210.0,7548389376.0
25118250.0,62177240.0
25056940.0,-78178248.0
25056768.0,29877332.0
25043536.0,19435736.0
25023350.0,29339882.0
24991574.0,-6348684.0
24985680.0,
24953732.0,129117224.0
24929792.0,45312976.0
24821180.0,-20355862.0
24801362.0,499483168.0
24779600.0,8794248.0
24758596.0,2277579.0
24727762.0,-25931144.0
24684768.0,25890240.0
24668492.0,25807810.0
24565396.0,6186928.0
24553320.0,1426841856.0
24504428.0,30397834.0
24490070.0,9063592.0
24455360.0,
24439660.0,89526760.0
24435256.0,
24431612.0,-185742880.0
24393000.0,28887328.0
24356210.0,22908208.0
24297848.0,
24288300.0,111317544.0
24278100.0,
24270246.0,19161828.0
24268298.0,1307482.0
24261342.0,44708404.0
24226876.0,15773942.0
24202000.0,20503566.0
24166720.0,373958560.0
24118468.0,-26531076.0
24073030.0,43084048.0
24051422.0,
24024000.0,23709610.0
24003648.0,24201578.0
24002424.0,
23983912.0,1562241792.0
23894170.0,43455052.0
23893900.0,22807883776.0
23828220.0,8464556.0
23825288.0,20655246.0
23780714.0,25668230.0
23680666.0,15569741.0
23669066.0,
23650160.0,426323.0
23647664.0,15635208.0
23575538.0,8185291776.0
23522136.0,-8450720.0
23503590.0,20659868.0
23472986.0,41815868.0
23453990.0,24619876.0
23340012.0,195346144.0
23329530.0,18913508.0
23291088.0,27845030.0
23258110.0,22888356.0
23231740.0,204683936.0
23193402.0,-2086382336.0
23171948.0,52769576.0
23067328.0,23630756.0
23013918.0,13024220.0
22970816.0,17199552.0
22938534.0,22900900.0
22883958.0,27944778.0
22870500.0,-13569412.0
22860358.0,25519458.0
22829704.0,21496554.0
22800236.0,2330676224.0
22764918.0,38334680.0
22755862.0,258512816.0
22753764.0,12730053.0
22740866.0,40122016.0
22728624.0,-19761388.0
22692400.0,27239416.0
22665734.0,21163194.0
22604962.0,15423874.0
22562804.0,334238176.0
22537514.0,31368692.0
22525660.0,74308016.0
22519120.0,15215422.0
22438518.0,-6329060.0
22431940.0,26313420.0
22383060.0,16553300.0
22331680.0,16021302.0
22326810.0,25237698.0
22321680.0,18779732.0
22302580.0,2701434.0
22210790.0,15098448896.0
22122640.0,31156904.0
22018640.0,19476060.0
21973476.0,11192929.0
21942668.0,20200732.0
21935340.0,71622576.0
21924144.0,25029752.0
21914220.0,22260038.0
21911288.0,-61708.0
21893094.0,14154972.0
21881036.0,31135086.0
21879650.0,22745532.0
21870000.0,15547684.0
21852138.0,22920358.0
21798298.0,65985048.0
21751050.0,
21727800.0,
21673346.0,21253366.0
21646456.0,22625206.0
21645644.0,32271328.0
21627196.0,-1162724.0
21625468.0,21467876.0
21622650.0,29065944.0
21611414.0,85229592.0
21600000.0,3253070.0
21593774.0,45491652.0
21573000.0,7980729.0
21503362.0,46503980.0
21450810.0,
21443970.0,3313490.0
21398000.0,19984332.0
21395456.0,41918592.0
21394812.0,21631330.0
21375068.0,19774722.0
21357418.0,6426289.0
21295398.0,14669597.0
21288668.0,20294616.0
21257170.0,78292968.0
21201304.0,57023788.0
21170646.0,16031905.0
21148898.0,95479728.0
21090358.0,-9417976.0
21070116.0,37689048.0
21007008.0,18334522.0
20998844.0,9876212.0
20973650.0,50193260.0
20949126.0,29531950.0
20925006.0,19134838.0
20903102.0,20995234.0
20884214.0,-32686282.0
20869346.0,195564864.0
20744010.0,20871228.0
20696550.0,23123280.0
20688888.0,80880376.0
20670822.0,25445944.0
20656530.0,18335908.0
20644910.0,40670724.0
20592868.0,173919408.0
20577582.0,14825727.0
20570000.0,17507376.0
20563104.0,23325036.0
20560684.0,26040084.0
20541200.0,15534832.0
20534340.0,18062156.0
20533498.0,18790352.0
20527060.0,22726130.0
20498178.0,24032990.0
20414600.0,34735140.0
20320380.0,37153180.0
20246876.0,-289672.0
20230000.0,20229848.0
20214882.0,5255649.0
20188572.0,16447418.0
20120590.0,232486608.0
20054130.0,3413826.0
19991368.0,18554532.0
19984776.0,20947434.0
19958900.0,16708438.0
19918562.0,13100681.0
19917174.0,14508099584.0
19816170.0,20514146.0
19800000.0,20054546.0
19744858.0,333051264.0
19739820.0,18926258.0
19729126.0,12563126.0
19706920.0,16552136.0
19660722.0,-1402475.0
19660100.0,20237942.0
19658490.0,24045758.0
19646140.0,77019520.0
19644392.0,28328980.0
19588948.0,928231360.0
19580476.0,282490.0
19569664.0,17616028.0
19560676.0,20561166.0
19539584.0,-2731151.0
19533884.0,-1926467.0
19527598.0,21005348.0
19522054.0,
19510960.0,21422256.0
19498284.0,41701224.0
19462500.0,13435369.0
19361360.0,-10703490.0
19359542.0,20801302.0
19332530.0,19103210.0
19290822.0,37371016.0
19289550.0,23541392.0
19269152.0,13159330.0
19263736.0,
19246092.0,14926838.0
19170902.0,94618224.0
19166244.0,49592720.0
19157892.0,59055648.0
19148120.0,22686506.0
19116848.0,33881816.0
19040570.0,20731600.0
19014628.0,16148997.0
18970796.0,30967220.0
18952668.0,46368496.0
18884502.0,149591536.0
18842460.0,28882864.0
18799000.0,-9108773.0
18788960.0,
18669688.0,-11740845.0
18661500.0,19629870.0
18597048.0,18508896.0
18585818.0,25765482.0
18564316.0,456735872.0
18492606.0,18002314.0
18486540.0,24873334.0
18465662.0,25463428.0
18464720.0,22298698.0
18444000.0,18879712.0
18431392.0,386976032.0
18404364.0,12511564.0
18376406.0,370550336.0
18375450.0,18596016.0
18350500.0,25562966.0
18349842.0,30020948.0
18311212.0,18213448.0
18232240.0,18597852.0
18170536.0,23847694.0
18147002.0,80067784.0
18124820.0,31281602.0
18112960.0,18087542.0
18088208.0,33424470.0
18081550.0,16489738.0
18071776.0,9838397.0
18003998.0,16062343.0
17916930.0,13256726.0
17911840.0,12127363.0
17910028.0,21192138.0
17800300.0,3334916.0
17776200.0,
17769948.0,30895408.0
17739510.0,15363922.0
17736800.0,4846874624.0
17621998.0,54064644.0
17618584.0,16400001.0
17600000.0,17137402.0
17585990.0,-23793128.0
17570644.0,589316928.0
17487750.0,26831506.0
17475540.0,24835968.0
17432530.0,17224826.0
17399626.0,
17376570.0,6287190.0
17232234.0,23925324.0
17181090.0,18951040.0
17115568.0,86593280.0
17104124.0,17180154.0
17104110.0,7581002.0
17077550.0,15387995.0
17067830.0,10221538.0
17024812.0,26053926.0
16956048.0,23099498.0
16889084.0,60820140.0
16856664.0,19422520.0
16749608.0,13438992.0
16714698.0,14791171.0
16702384.0,10799445.0
16701684.0,9133215.0
16686816.0,2372322.0
16636960.0,2948860.0
16602509.0,16530987.0
16566679.0,15571399.0
16564284.0,12827258.0
16475553.0,18152604.0
16467749.0,49981936.0
16455437.0,21368558.0
16420785.0,306061504.0
16408921.0,13976398.0
16378460.0,-648513.0
16311340.0,-1210260.0
16307431.0,10701590.0
16289559.0,2303328768.0
16238025.0,3053350656.0
16219744.0,20946506.0
16177628.0,6110359.0
16164276.0,16244364.0
16157905.0,17000904.0
16136212.0,-13898480.0
16116196.0,25893016.0
16115904.0,15976894.0
16091026.0,9447605248.0
16037505.0,21184394.0
15978902.0,
15930830.0,21360660.0
15930186.0,-19342378.0
15915208.0,-68140712.0
15905986.0,67095452.0
15905506.0,12949685.0
15830212.0,70150808.0
15823125.0,-53777920.0
15820416.0,508363040.0
15817962.0,22312490.0
15779400.0,30748678.0
15762666.0,
15691668.0,16128347.0
15588960.0,16063496.0
15554860.0,-13089429.0
15526585.0,11618167.0
15505542.0,113425672.0
15480001.0,37121600.0
15470811.0,225248592.0
15465788.0,22704510.0
15462394.0,-2487938.0
15459136.0,12485476.0
15374574.0,12279900.0
15371575.0,10741341.0
15330377.0,543617024.0
15283086.0,13928415.0
15279627.0,120303888.0
15239420.0,14118629.0
15220625.0,11666026.0
15201200.0,34976120.0
15110614.0,13275168.0
15098101.0,15168786.0
15073604.0,10752570.0
15034890.0,7169916.0
15020050.0,10510864.0
15018627.0,80044936.0
14982045.0,41479408.0
14977837.0,20763304.0
14960104.0,28412634.0
14959808.0,18263708.0
14938375.0,12135227.0
14919748.0,19097140.0
14916151.0,11736445.0
14876917.0,6344624.0
14857704.0,12927410.0
14841540.0,14156009.0
14840942.0,76737512.0
14835730.0,
14780823.0,12026318.0
14757791.0,17585942.0
14695062.0,108502568.0
14691350.0,37219836.0
14668875.0,27371308.0
14429386.0,11032471.0
14375000.0,14390517.0
14363307.0,6200489.0
14360490.0,62139572.0
14357494.0,27772622.0
14354955.0,14591574.0
14332259.0,5392179.0
14315835.0,13949980.0
14276444.0,13938439.0
14267894.0,14780480.0
14219660.0,13297134.0
14208494.0,11437497.0
14205940.0,-7317122.0
14192552.0,15130597.0
14111948.0,188076192.0
14066282.0,15876512.0
14051682.0,16222154.0
13990755.0,13755033.0
13990490.0,98321488.0
13933511.0,31332208.0
13920456.0,21395290.0
13910347.0,67377800.0
13837029.0,9693324.0
13822185.0,494239.0
13813129.0,14615307.0
13797047.0,14094834.0
13775152.0,7942896.0
13756741.0,3463545.0
13737126.0,21292826.0
13734000.0,11310062.0
13727851.0,18462246.0
13690908.0,4547164.0
13674922.0,-15989556.0
13670374.0,3696661504.0
13644323.0,9543117.0
13589765.0,16244638.0
13529560.0,3933571.0
13514246.0,24643086.0
13492683.0,-24998654.0
13484354.0,49681588.0
13461620.0,11963692.0
13451745.0,63869500.0
13448376.0,315804864.0
13445502.0,14416418.0
13441963.0,17346652.0
13419000.0,14052500.0
13409200.0,9637532.0
13399795.0,15658407.0
13344747.0,158446.0
13336611.0,1142204160.0
13334761.0,19841550.0
13326356.0,157825216.0
13319072.0,12667822.0
13298493.0,14410532.0
13286686.0,24576724.0
13269564.0,14573916.0
13262966.0,-58089180.0
13254969.0,-3721536.0
13230038.0,9159661.0
13195000.0,13194793.0
13162228.0,
13147498.0,12707035.0
13125479.0,1369449.0
13124498.0,1854396.0
13111123.0,13554881.0
13084036.0,5161615.0
13067986.0,2031878912.0
13060663.0,4811658.0
13056000.0,913429.0
13031872.0,-180156864.0
13009323.0,-3825353.0
13007500.0,17022322.0
12984075.0,9878933.0
12973734.0,12003204.0
12970331.0,2087388672.0
12970229.0,17926314.0
12955807.0,10332594.0
12939283.0,27094392.0
12931869.0,12301300.0
12829632.0,41795904.0
12793354.0,13345459.0
12715067.0,6748124.0
12635280.0,13782203.0
12620761.0,40939248.0
12615987.0,25784572.0
12600192.0,4530236.0
12599681.0,15349752.0
12594371.0,11472468.0
12591043.0,11910698.0
12586532.0,15267645.0
12574398.0,13757054.0
12563116.0,18890480.0
12526261.0,16782400.0
12507696.0,9977370.0
12500352.0,13382542.0
12487200.0,10339691.0
12463842.0,3236054.0
12428000.0,
12416250.0,
12358909.0,9548475.0
12355571.0,17964456.0
12348000.0,
12337764.0,10139750.0
12333376.0,9138963.0
12313312.0,
12310375.0,15607932.0
12276000.0,17248248.0
12263131.0,8592749.0
12251700.0,10044817.0
12247377.0,706193.0
12235009.0,-712772.0
12167500.0,20811254.0
12167292.0,17109794.0
12100525.0,75535288.0
12097560.0,9935892.0
12095561.0,74294744.0
12093088.0,14910715.0
12083160.0,135809152.0
12070263.0,14616292.0
12045365.0,4472571.0
12003529.0,
12001500.0,
11964543.0,1446771072.0
11886367.0,6326999.0
11872631.0,12471554.0
11860620.0,13577523.0
11794400.0,
11760000.0,9147917.0
11727600.0,760818.0
11715734.0,25487166.0
11712120.0,12109317.0
11706137.0,9167272.0
11688845.0,
11671829.0,45879152.0
11662727.0,11341425.0
11661830.0,
11659753.0,8168878.0
11626149.0,12571351.0
11614824.0,32330416.0
11602720.0,12009724.0
11569829.0,
11545505.0,35566376.0
11543454.0,11161899.0
11535002.0,17471000.0
11528812.0,17991454.0
11506776.0,30907398.0
11504385.0,1109540352.0
11494216.0,-8256774.0
11489837.0,33234924.0
11489688.0,11395823.0
11483790.0,10453829.0
11477743.0,13483071.0
11443289.0,40261300.0
11424576.0,3789417.0
11395863.0,-6968630.0
11378488.0,10460349.0
11365146.0,-5441262.0
11335499.0,49681260.0
11332875.0,5202823.0
11329073.0,386529344.0
11327351.0,11485717.0
11309329.0,6790146.0
11284538.0,14358034.0
11281659.0,15708552.0
11261004.0,13089479.0
11222687.0,11474682.0
11211483.0,14694515.0
11172344.0,10787719.0
11125000.0,
11122965.0,7641958.0
11080608.0,10851221.0
11049504.0,576141056.0
11048855.0,18087258.0
11047361.0,14041528.0
11031182.0,9781541.0
10968216.0,10784641.0
10964465.0,8623707.0
10927480.0,11794086.0
10924849.0,18538766.0
10920096.0,20377266.0
10882500.0,11115887.0
10831757.0,11311028.0
10814072.0,6699869.0
10795698.0,10872352.0
10780000.0,10479319.0
10765992.0,16889096.0
10744437.0,18627790.0
10725080.0,9298790.0
10635440.0,10635432.0
10629170.0,13477748.0
10576351.0,16313625.0
10549229.0,3260686.0
10524571.0,9507094.0
10511424.0,5089645.0
10511400.0,14367000.0
10504555.0,
10500208.0,10381240.0
10499862.0,13813444.0
10422264.0,3511237.0
10403855.0,7980591.0
10391073.0,7858464.0
10382512.0,32660656.0
10381932.0,42498520.0
10380320.0,7120490.0
10376257.0,10231864.0
10346366.0,-803157.0
10319968.0,9904123.0
10311975.0,27460380.0
10276552.0,6729929.0
10261090.0,-95982736.0
10229978.0,9263210.0
10227120.0,12367610.0
10184802.0,5177077.0
10183050.0,8175735.0
10168973.0,-75225.0
10168451.0,-15569123.0
10052540.0,339950.0
10020786.0,10668260.0
10015050.0,-29319516.0
10011040.0,6997094.0
10004820.0,1843579.0
9981103.0,9700481.0
9977438.0,11409593.0
9932170.0,850302.0
9925226.0,3381744384.0
9880637.0,5237366.0
9872092.0,15975144.0
9863680.0,11038896.0
9829131.0,14756860.0
9810122.0,3503530.0
9762310.0,5195344.0
9760103.0,11276588.0
9751074.0,10311620.0
9748085.0,-3686107.0
9735190.0,6040945.0
9709304.0,10166588.0
9669417.0,10353966.0
9668314.0,-29837486.0
9658329.0,4831524.0
9654565.0,212501072.0
9653353.0,
9642625.0,2351657.0
9634345.0,
9615207.0,9101732.0
9602424.0,7873293.0
9586190.0,9692534.0
9565858.0,13788220.0
9553951.0,23904528.0
9553875.0,9803435.0
9539700.0,9510126.0
9534521.0,11881446.0
9532630.0,11202521.0
9517821.0,-16030393.0
9514609.0,39275612.0
9506700.0,6721180.0
9499540.0,9005423.0
9479594.0,-186532256.0
9456554.0,9128683.0
9440982.0,96728752.0
9433157.0,11665403.0
9400485.0,29963966.0
9390888.0,11795062.0
9374032.0,-1219127.0
9362220.0,9297995.0
9362209.0,889150.0
9352963.0,9191183.0
9350648.0,68985200.0
9349788.0,
9346749.0,32363898.0
9342620.0,9890868.0
9342318.0,7145296.0
9333592.0,855781440.0
9333270.0,9416457.0
9331212.0,11910115.0
9326016.0,6703376.0
9320416.0,-6659178.0
9304251.0,11434300.0
9302977.0,-4859925.0
9292545.0,4682886.0
9288399.0,4805779.0
9263640.0,5497959.0
9259155.0,28180754.0
9242880.0,8866279.0
9240692.0,53574.0
9231557.0,32312126.0
9161868.0,9241799.0
9140559.0,16203568.0
9135940.0,-21706728.0
9113440.0,83643472.0
9080845.0,15483741.0
9049848.0,5436298.0
9033652.0,9681717.0
9015509.0,10789297.0
9012360.0,39343360.0
9000000.0,9096736.0
9000000.0,11104688.0
8998992.0,7513977.0
8995743.0,-11136975.0
8973848.0,5236314.0
8949445.0,11544048.0
8947950.0,26292792.0
8946015.0,9518754.0
8925008.0,12207680.0
8901542.0,20034988.0
8886499.0,8368432.0
8866405.0,20046734.0
8851345.0,4856354.0
8799525.0,163695072.0
8793600.0,17290292.0
8779262.0,22554870.0
8772432.0,
8756500.0,9807854.0
8749496.0,8663429.0
8721281.0,10360984.0
8708122.0,16383147.0
8697911.0,25133122.0
8681042.0,5656860.0
8644100.0,7946558.0
8641926.0,
8640940.0,4770396.0
8637103.0,11580839.0
8496819.0,1757157.0
8494850.0,32012250.0
8494400.0,383231616.0
8475038.0,4617878.0
8464284.0,572485.0
8440288.0,31598200.0
8436419.0,13868737.0
8422674.0,3156876288.0
8413500.0,23205338.0
8406352.0,12747450.0
8400000.0,8127401.0
8395481.0,4369093120.0
8377721.0,6990556.0
8352602.0,-12406143.0
8337388.0,9179733.0
8325908.0,9568056.0
8314895.0,5434219.0
8300701.0,
8289574.0,8398837.0
8270455.0,5866655.0
8219385.0,124931880.0
8214948.0,-8062054.0
8178228.0,8114665.0
8175000.0,
8162518.0,11297238.0
8154475.0,1340696.0
8142344.0,8134691.0
8122273.0,2205116.0
8106368.0,26905250.0
8097081.0,-12456101.0
8088430.0,8138054.0
8078265.0,8573719.0
8069450.0,
8057016.0,2262538.0
8049075.0,7105924.0
8038128.0,1311364608.0
8034222.0,16080710.0
8031600.0,1748219.0
8027755.0,274422272.0
8027626.0,-12500011.0
8023761.0,
8002882.0,13329201.0
7985444.0,2572073.0
7922754.0,8589620.0
7886376.0,6793351.0
7878181.0,6128939.0
7855094.0,332397184.0
7853294.0,1070393.0
7850269.0,1052272.0
7849560.0,4599153.0
7819151.0,31605190.0
7810204.0,24113826.0
7774784.0,-7553720.0
7774561.0,58164760.0
7767122.0,12546924.0
7762455.0,7558574.0
7745505.0,3064834.0
7732977.0,
7725315.0,25220450.0
7667927.0,2206945.0
7667650.0,39389732.0
7639256.0,16912664.0
7637716.0,66236884.0
7600703.0,
7593003.0,2451642.0
7588560.0,7040017.0
7563150.0,3002622.0
7522416.0,7719945.0
7492736.0,12643958.0
7486985.0,52280792.0
7484564.0,1246394.0
7468950.0,12719026.0
7468669.0,9873558.0
7454911.0,7965153.0
7435671.0,8687546.0
7433991.0,-1267497.0
7389580.0,8992659.0
7378670.0,2597278.0
7377312.0,4577007.0
7369872.0,6602448.0
7365536.0,7299508.0
7365028.0,113099128.0
7325470.0,7458515.0
7299530.0,17832522.0
7289940.0,
7272953.0,-15934826.0
7254665.0,
7250439.0,28083892.0
7223812.0,9443006.0
7212845.0,28697046.0
7210749.0,1194141.0
7183561.0,31937174.0
7182895.0,105697024.0
7170812.0,7018349.0
7169533.0,14473772.0
7165950.0,32380916.0
7144942.0,-3908600.0
7143699.0,67563824.0
7142247.0,178838224.0
7138269.0,3860351.0
7105246.0,11647836.0
7086415.0,6891031.0
7052528.0,-2784200.0
7044240.0,5117492.0
7035969.0,70509016.0
7030384.0,8148950.0
7022681.0,6775151.0
6998660.0,11826608.0
6991342.0,7664774.0
6984505.0,73780608.0
6958543.0,3053764.0
6957462.0,10040380.0
6929621.0,12866006.0
6915302.0,9093844.0
6912876.0,8730511.0
6902211.0,8049301.0
6887108.0,-116381952.0
6883649.0,6674916.0
6870400.0,52280504.0
6868970.0,11586637.0
6859568.0,4762843.0
6852201.0,7763797.0
6851850.0,-13476578.0
6849755.0,1074985.0
6836194.0,8184546.0
6832524.0,570017.0
6827699.0,5116347.0
6827435.0,12297230.0
6824641.0,
6806919.0,6800936.0
6805994.0,1243319.0
6786605.0,-38350956.0
6780271.0,3618193.0
6765703.0,1475877.0
6751486.0,5903244.0
6735760.0,5439264.0
6682503.0,6692435.0
6675267.0,-2745586.0
6647123.0,7069106.0
6640704.0,6186187.0
6636874.0,7295676.0
6635819.0,251592320.0
6630975.0,4121811.0
6589152.0,-9179669.0
6574957.0,
6573168.0,8055584.0
6570732.0,8876325.0
6552981.0,-16526265.0
6518127.0,3676239.0
6484403.0,
6471803.0,-3369836.0
6469434.0,-2854671.0
6463685.0,6571450.0
6462125.0,
6430562.0,5878287.0
6379849.0,6763855.0
6373997.0,42962748.0
6373259.0,-2111739.0
6348647.0,-2535712.0
6334256.0,177373664.0
6328904.0,-1172424.0
6293792.0,10438643.0
6279885.0,54355732.0
6274314.0,-144535.0
6252540.0,9071792.0
6232600.0,
6223334.0,1702201.0
6216660.0,17474374.0
6193621.0,627500864.0
6185437.0,1653730.0
6164778.0,14597197.0
6111056.0,-209553488.0
6101687.0,4172807.0
6091020.0,5245030.0
6078555.0,4254380.0
6071634.0,
6046833.0,4247559.0
6039165.0,12541323.0
6024300.0,5313083.0
6011414.0,1209109632.0
6008832.0,12797241.0
6003556.0,9170855.0
6000000.0,7517317.0
5946624.0,1555225.0
5938697.0,9420873.0
5937168.0,5393000.0
5901908.0,5958300.0
5894023.0,3482840.0
5859648.0,60835904.0
5855864.0,287200704.0
5846333.0,
5842714.0,5562799.0
5824897.0,4937418.0
5788639.0,
5779769.0,5471164.0
5750512.0,3572443.0
5744924.0,9845905.0
5737016.0,5785732.0
5731705.0,5854569.0
5717352.0,20987962.0
5698300.0,6368759.0
5691175.0,-194005.0
5660070.0,-55449.0
5625854.0,59240.0
5621282.0,3748779.0
5611628.0,8008141.0
5594390.0,-28931256.0
5580540.0,8001021.0
5579717.0,8045585.0
5568166.0,5163437.0
5561090.0,147712736.0
5531540.0,6249155.0
5523387.0,25687830.0
5521479.0,6881164.0
5517489.0,22694492.0
5465850.0,6478116.0
5463807.0,22982336.0
5433274.0,-37185332.0
5429144.0,4564708.0
5379440.0,711468.0
5379430.0,-31290054.0
5370651.0,5721889.0
5358133.0,8757992.0
5345714.0,4628426.0
5345149.0,2105240.0
5343645.0,8324234.0
5335811.0,12884884.0
5321052.0,61670892.0
5318761.0,6050317.0
5316321.0,5813127.0
5310700.0,7708436.0
5306840.0,-3111413.0
5300573.0,-1967841.0
5290249.0,6583726.0
5288601.0,5534197.0
5278949.0,82336952.0
5274494.0,
5269738.0,2938042.0
5264172.0,
5242779.0,5394560.0
5228067.0,8440070.0
5224544.0,15392799.0
5223217.0,3288178.0
5206950.0,4604437.0
5205072.0,3438186.0
5204734.0,20524872.0
5204336.0,10215994.0
5199334.0,4849358.0
5197157.0,-3186018.0
5182413.0,7122697.0
5177254.0,5104459.0
5157634.0,19791812.0
5147604.0,-3475371.0
5142663.0,3885891.0
5141093.0,105689536.0
5105256.0,9370221.0
5093766.0,5829269.0
5090092.0,
5046316.0,6704227.0
5044054.0,4419872.0
5043000.0,6006535.0
5038900.0,10996253.0
5029140.0,3013739.0
5019885.0,-16906496.0
4975165.0,7129849.0
4960472.0,37400176.0
4924388.0,5675447.0
4919013.0,3234394.0
4915007.0,32348254.0
4907349.0,4014133.0
4900940.0,
4897399.0,840358336.0
4864760.0,3834098.0
4863642.0,9285294.0
4859937.0,355379.0
4858810.0,-91870208.0
4841980.0,3371075.0
4827760.0,7465614.0
4817326.0,
4817304.0,2360912.0
4816140.0,7315253.0
4813459.0,16631593.0
4812526.0,4104895.0
4812086.0,9105999.0
4803320.0,12354829.0
4789461.0,3199703.0
4780650.0,1967009.0
4775098.0,948630.0
4771940.0,
4766160.0,192154.0
4763400.0,4553355.0
4761245.0,4147717.0
4748323.0,4606383.0
4708906.0,3382670.0
4697477.0,3480138.0
4696000.0,
4687390.0,13427305.0
4684066.0,8544206.0
4667910.0,-7272010.0
4656831.0,4706113.0
4654179.0,17783920.0
4649695.0,4138642.0
4645435.0,-9851338.0
4637395.0,72897384.0
4631142.0,19859024.0
4597260.0,20758424.0
4561080.0,
4557514.0,244459520.0
4533233.0,-980095.0
4525619.0,3310215.0
4517661.0,38015532.0
4511816.0,33792712.0
4502214.0,3719398.0
4492958.0,6097053.0
4488900.0,14535070.0
