Div Rate,Div Yield
0.738,0.1157647
1.2,0.19417477
0.0,0.0
0.0,0.0
0.0,0.0
1.41,0.13189897
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.030441402
0.04,0.023809524
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.467,0.050650757
0.0,0.0
0.0,0.0
0.104,0.014899714
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.72,0.033566434
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.44,0.109756105
0.0,0.0
0.0,0.0
0.286,0.049395513
1.58,0.036599495
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.6,0.022456141
0.0,0.0
0.0,0.0
0.0,0.0
0.29,0.018125
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.27,0.116835326
0.0,0.0
0.0,0.0
,
0.0,0.0
0.0,0.0
0.0,0.0
0.028,0.028282829
0.39,0.06435643
0.0,0.0
1.26,0.02446127
0.0,0.0
0.0,0.0
0.28,0.023549201
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.995,0.06365963
0.0,0.0
0.0,0.0
0.175,0.041079808
0.8,0.17738359
0.0,0.0
0.0,0.0
0.0,0.0
1.12,0.03446154
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.44,0.043095004
1.28,0.12799999
0.605,0.07638889
0.24,0.048681542
0.0,0.0
0.0,0.0
0.56,0.08383234
0.0,0.0
0.0,0.0
0.82,0.028217481
0.06,0.00459594
0.228,0.029882044
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.18,0.037113406
0.0,0.0
1.23,0.048984468
0.584,0.107749075
0.0,0.0
0.6,0.021536253
0.0,0.0
0.0,0.0
1.13,0.07583893
0.0,0.0
0.79,0.107046075
0.0,0.0
0.0,0.0
0.511,0.03326823
0.0,0.0
0.0,0.0
0.0,0.0
,
1.524,0.08659091
0.546,0.057838988
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.823,0.037891347
0.0,0.0
0.0,0.0
,
0.68,0.086624205
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.165,0.023843931
0.0,0.0
0.0,0.0
1.086,0.1477551
0.0,0.0
0.88,0.025352925
0.0,0.0
0.0,0.0
1.2,0.03618818
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6,0.028602758
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.12,0.042857144
0.0,0.0
0.0,0.0
0.0,0.0
0.425,0.01899017
0.0,0.0
0.0,0.0
0.96,0.16695651
0.49,0.055056185
0.0,0.0
1.35,0.034575492
1.8,0.026455026
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.3,0.09463722
0.0,0.0
0.0,0.0
0.0,0.0
0.88,0.057667103
0.2,0.08368201
0.0,0.0
0.186,0.08942308
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
,
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.77,0.025675224
0.62,0.061446976
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.25,0.02870264
0.0,0.0
0.596,0.063202545
0.0,0.0
0.0,0.0
0.256,0.050393704
0.56,0.013745704
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
,
0.0,0.0
0.51,0.05419766
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.24,0.010152284
0.864,0.07831833
1.475,0.07634576
0.0,0.0
0.25,0.037313435
0.0,0.0
0.374,0.11614907
0.42,0.04724409
0.0,0.0
0.0,0.0
0.0,0.0
0.48,0.03480783
0.0,0.0
0.0,0.0
0.615,0.027455358
0.61,0.023326961
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.51,0.06439394
0.0,0.0
0.84,0.12708017
0.62,0.023592085
0.0,0.0
0.0,0.0
1.54,0.18181817
0.0,0.0
0.56,0.04494382
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.465,0.034342688
0.0,0.0
0.5,0.02870264
0.0,0.0
0.0,0.0
0.606,0.07257485
0.0,0.0
0.0,0.0
,
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.39,0.04838709
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
,
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.29,0.030189563
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.23,0.03513282
0.0,0.0
0.04,0.025806451
0.072,0.0061696656
0.0,0.0
,
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.21,0.08203125
0.0,0.0
0.0,0.0
0.0,0.0
1.362,0.09571329
0.0,0.0
0.0,0.0
1.215,0.021002594
0.0,0.0
0.2,0.0076511097
0.0,0.0
0.0,0.0
0.0,0.0
0.684,0.06410497
0.62,0.02310846
1.51,0.051676933
0.0,0.0
0.0,0.0
0.6,0.16000001
0.36,0.03614458
0.0,0.0
,
0.0,0.0
0.0,0.0
0.2,0.0077480343
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.07,0.076374024
0.0,0.0
1.111,0.06455549
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.698,0.070719354
1.78,0.035247523
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.86,0.05580792
0.0,0.0
1.0,0.16406891
0.0,0.0
0.0,0.0
0.42,0.18666667
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.48,0.09815951
0.38,0.0951189
0.6,0.0483871
0.0,0.0
0.049,0.015408805
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.2,0.06309148
0.0,0.0
0.0,0.0
0.0,0.0
0.89,0.02474284
0.6,0.031168832
0.0,0.0
0.04,0.02484472
0.2,0.009189066
0.6,0.033764772
0.0,0.0
0.0,0.0
0.0,0.0
0.5,0.033557046
0.0,0.0
0.0,0.0
1.172,0.045050934
0.0,0.0
0.0,0.0
0.385,0.04113248
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.145,0.07439896
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.24,0.06382979
0.27,0.09090909
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.264,0.078805976
0.15,0.009079903
2.19,0.17950821
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.2,0.095238104
0.16,0.018561484
0.0,0.0
0.16,0.012903226
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.031084863
0.0,0.0
0.0,0.0
0.78,0.026209677
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.33,0.12678742
0.27,0.011111112
0.36,0.022641512
0.0,0.0
0.0,0.0
0.46,0.062330622
1.35,0.23936172
0.49,0.10560346
0.0,0.0
0.432,0.052618757
0.48,0.053751398
0.0,0.0
0.09,0.00916497
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.14144272
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.4,0.018518519
0.0,0.0
0.0,0.0
0.24,0.08856088
0.0,0.0
0.0,0.0
0.0,0.0
0.61,0.015280562
1.16,0.076872095
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.336,0.04189526
1.05,0.10638297
0.0,0.0
0.925,0.0821492
0.0,0.0
,
0.0,0.0
1.8,0.08633093
0.0,0.0
0.915,0.12298387
0.0,0.0
0.0,0.0
0.82,0.03147793
0.0,0.0
0.0,0.0
0.0,0.0
0.735,0.07205883
0.4,0.03384095
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.722,0.063001744
0.64,0.07364787
0.0,0.0
0.0,0.0
0.0,0.0
0.53,0.049718574
0.408,0.05964912
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.12,0.007889546
0.0,0.0
0.0,0.0
0.0,0.0
1.23,0.11431227
0.88,0.21002387
0.0,0.0
0.0,0.0
0.0,0.0
0.44,0.01408
0.0,0.0
0.24,0.024665982
0.0,0.0
0.72,0.06703911
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
200.0,0.023529412
0.0,0.0
0.547,0.04655319
0.0,0.0
0.44,0.018843682
0.8,0.04959703
0.81,0.050123762
1.515,0.127418
0.58,0.0409894
0.0,0.0
0.723,0.1
0.0,0.0
0.1,0.028653296
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.466,0.040416304
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.573,0.033825267
0.0,0.0
0.0,0.0
0.0,0.0
0.02,0.0058139535
0.24,0.025249867
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.58,0.027951807
0.0,0.0
0.0,0.0
0.0,0.0
0.5,0.10706638
1.5,0.04286939
0.84,0.07636363
0.0,0.0
0.0,0.0
0.72,0.11556983
0.0,0.0
1.44,0.12857144
0.0,0.0
0.0,0.0
0.95,0.021059632
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.095,0.011757426
,
0.24,0.008196721
0.25,0.043402776
0.0,0.0
0.0,0.0
0.2,0.07194245
0.0,0.0
0.0,0.0
0.96,0.042666666
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.48,0.029375764
0.0,0.0
0.0,0.0
,
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.16,0.009456265
1.003,0.1012109
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.116,0.07960057
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.633,0.06835853
0.0,0.0
0.602,0.04747634
1.16,0.032222223
0.0,0.0
0.0,0.0
0.546,0.061199784
0.0,0.0
0.737,0.11533646
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.61,0.035777777
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.44,0.053631287
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.28,0.063999996
0.0,0.0
0.0,0.0
0.413,0.043155696
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.11,0.013698631
0.12,0.010462075
0.0,0.0
0.24,0.09375
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.47,0.057953145
0.0,0.0
0.362,0.0398034
0.53,0.024513543
0.0,0.0
0.96,0.082865775
0.0,0.0
0.0,0.0
0.0,0.0
0.454,0.016796151
0.0,0.0
0.0,0.0
0.76,0.015757827
0.0,0.0
0.0,0.0
1.25,0.013631407
0.0,0.0
1.36,0.16385542
0.3,0.13761468
0.0,0.0
0.353,0.020159908
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.9,0.019565217
0.795,0.116568916
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.191,0.054261364
0.22,0.012738853
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.12,0.06403659
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.504,0.066055045
0.0,0.0
0.0,0.0
0.0,0.0
0.33,0.023093073
1.2,0.06749156
0.0,0.0
1.56,0.043333333
0.0,0.0
0.0,0.0
1.178,0.09235594
0.0,0.0
0.0,0.0
0.6,0.20408164
0.0,0.0
0.35,0.018372703
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.03,0.009202454
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.852,0.07566607
0.0,0.0
0.92,0.093401015
0.0,0.0
0.635,0.028863637
0.0,0.0
0.0,0.0
0.08,0.016032064
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.36,0.028391168
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.448,0.04606684
0.683,0.12373189
0.0,0.0
0.0,0.0
0.56,0.036410924
0.236,0.07687297
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.28,0.058554433
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.2,0.02382366
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.828,0.09833729
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.58,0.018929504
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.25,0.015197568
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.18,0.009077156
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.4,0.027359782
0.84,0.12537314
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.95,0.07277504
0.0,0.0
0.21,0.09952607
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.89,0.03016949
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.17,0.04509284
0.0,0.0
0.0,0.0
0.0,0.0
0.553,0.049507607
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.42,0.12
0.0,0.0
0.0,0.0
1.0,0.075187966
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.04,0.28808865
0.0,0.0
0.0,0.0
0.28,0.016499706
0.0,0.0
0.0,0.0
1.08,0.043742407
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.04,0.04444444
0.175,0.05335366
0.468,0.043902438
0.38,0.024358973
0.0,NaN
1.0,0.06325111
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.725,0.051092323
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.546,0.042857144
0.0,0.0
0.1,0.00508647
0.0,0.0
0.4,0.015816528
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.25,0.15625
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.1,0.006269593
0.0,0.0
0.0,0.0
0.0,0.0
0.62,0.12038835
0.0,0.0
0.0,0.0
0.48,0.12060301
0.04,0.017094018
0.0,0.0
0.39,0.034666665
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.533,0.08766447
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.4,0.03003003
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.96,0.15311004
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.34,0.11971831
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.08,0.025396824
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.28,0.025
0.0,0.0
0.354,0.053717755
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.157,0.10451671
0.0,0.0
0.0,0.0
0.0,0.0
0.28,0.034398034
0.0,0.0
0.0,0.0
0.72,0.0063157897
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.179,0.016581751
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.631,0.111484095
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.22,0.029530201
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.88,0.06330936
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.26,0.020917134
0.0,0.0
0.0,0.0
0.0,0.0
0.19,0.018700788
0.76,0.035580523
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.03,0.17667238
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.593,0.062884405
0.0,0.0
0.0,0.0
0.02,0.0057636886
0.0,0.0
0.4,0.027720027
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.086,0.043877553
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,
0.0,0.0
0.46,0.08487085
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.322,0.04310576
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.03,0.14999999
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.33,0.05254777
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.29,0.056929722
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.1,0.08695652
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.2,0.056657225
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.919,0.10575375
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.25,0.019607844
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.93,0.076354675
0.0,0.0
0.0,0.0
0.34,0.02042042
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.8,0.18433179
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.298,0.027090909
0.0,0.0
0.0,0.0
0.44,0.110275686
0.12,0.039473683
0.8,0.04412576
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.47,0.056538463
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.16,0.009975062
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.24,0.014660964
0.0,0.0
0.3,0.020000001
0.0,0.0
0.47,0.0933134
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.498,0.042746782
0.0,0.0
0.0,0.0
0.0,0.0
0.47,0.17602995
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.71,0.10894565
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.4,0.037450727
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.2,0.059523813
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.36,0.04931507
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.52,0.03871928
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.68,0.068
0.0,0.0
0.58,0.08066759
0.0,0.0
0.42,0.15245008
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
