P/E (TTM),P/E (FWD),P/S (TTM),P/B,PEG R
28.08642,29.738564,0.15119605,0.9624537,849.6732571428571
12.628353,12.073259,8.95192,1.288809,78.39778571428572
44.683044,44.793106,26.536417,5.3082314,21.108909519321397
20.821497,20.78161,3.7517085,2.6405084,152.80595588235295
9.673216,10.347345,1.8224576,1.5745354,-492.73071428571427
23.256817,19.624697,2.0424638,13.49821,16.947061312607946
14.4178505,14.24449,1.694581,2.2735415,94.96326666666667
12.882353,11.526317,0.3772747,0.36924633,80.04386805555556
11.61086,,0.011784905,0.006986788,
16.077381,18.006666,2.820293,4.080677,9.344403736377789
14.668918,17.555256,2.3553915,9.340312,12.23362787456446
3.3526716,,0.52040005,0.263303,
23.166666,20.899761,2.4258213,-6.40272,-720.6814137931035
14.702382,,2.7882423,1.8658408,
36.515625,29.52,3.909616,3.0819614,183.35403726708074
26.25,,0.0032821742,0.009223821,
13.819819,1.7356613,0.07392132,0.74163604,2.2541055844155844
2.1757915,,,0.44364265,
14.989754,15.663812,1.6726353,3.438793,111.88437142857141
13.6306305,,2.2768688,4.339596,
28.854681,20.734512,5.020853,5.4208508,-72.49829370629371
10.699255,8.00124,0.94037646,1.4813709,-16.844715789473682
10.199004,7.5925922,0.9385171,1.4109387,-15.984404631578949
,97.43332,15.622164,12.70484,
14.427518,10.853974,0.9674385,1.4451663,79.22608759124087
227.80405,18.63737,3.3532124,4.0729914,12.933636363636364
25.672043,15.304488,1.0673535,1.6126853,-510.14959999999996
22.869823,15.938146,3.6143634,-72.58216,-261.28108196721314
,16.818182,0.78841376,1.8107667,
28.526081,22.54535,3.0980983,3.0285914,115.61717948717948
53.317146,36.634922,16.945337,-23.479956,78.78477849462365
1.8903685,,6.855372,0.6794523,
41.38235,,5.7115965,0.00068071537,
,8.957655,1.2860135,0.7872663,
11.097403,,2.3607664,0.91049546,
27.394737,20.654762,4.5726633,1.4548858,0.32273065625
30.049261,5.480683,2.1340175,12.981485,210.7955
15.885294,14.544883,2.345958,2.6603727,-177.3766219512195
13.583333,9.912162,1.3185422,1.0890061,-826.0135
20.208605,,,1.7094475,
9.837663,,2.3262355,0.80713904,
21.97215,,0.018423483,0.012709054,
12.62472,12.029979,2.3925521,1.3510978,1336.6643333333336
27.78098,23.569681,6.4158325,2.743859,-177.21564661654133
56.77465,39.714287,7.351083,12.287762,144.9426532846715
,32.488888,2.2028093,8.186654,
26.907112,15.35957,2.0074077,5.454572,-70.45674311926605
29.248047,25.381355,5.581622,7.454328,-178.74193661971833
9.747743,8.038462,0.54257745,2.3531477,-32.153848
160.74419,432.00003,5.9547057,2.7215815,200.1853707136237
22.196077,4.255639,3.210809,4.453186,12.779696696696698
438.52942,16.981777,2.4760334,1.3533385,-25.383822122571
81.170456,60.5339,8.7141905,4.613149,7.369600681762844
8.657115,7.89991,0.23383507,0.10829526,22.506866096866098
36.613605,,1.9677118,2.10023,
21.64407,11.594335,3.671394,5.876668,69.42715568862275
47.272724,,2.344324,0.9929348,
30.289759,29.085773,9.079497,2.139779,85.04611988304093
60.038757,21.87853,4.1799946,3.051495,
8.826984,,0.23156893,0.013747972,
24.1426,,5.061019,34.89434,
,18.758621,0.7384024,1.7748777,
36.736618,27.896254,4.4346514,11.513639,171.14266257668712
56.896553,35.869564,7.5018396,2.739726,8.967391
23.889893,23.017393,5.008044,34.52909,203.69374336283184
18.666666,9.655172,0.033922464,0.033740222,91.95401904761906
47.939453,26.083954,5.177683,5.954056,155.26163095238093
12.463082,11.820024,3.3772285,1.1526412,86.27754744525546
16.438356,,0.009407642,0.008507974,
224.72151,154.37392,48.730755,25.981266,
26.573914,12.055226,0.35476416,1.3079672,-22.283227356746764
20.172663,19.445215,2.0494218,2.4828222,-67.05246551724139
,10.872115,2.8901718,4.011041,-27.66441475826972
24.071697,11.901119,3.1871881,6.30336,-34.29717291066282
77.875,311.5,0.1374914,0.29307994,159.41658137154556
24.742464,19.442411,2.100627,5.6952763,366.8379433962264
168.72726,19.95699,10.98151,5.13985,-29.391737849779087
16.287672,14.8625,0.008997288,0.0042149923,-129.2391304347826
37.370968,-89.11539,0.74612516,0.79539996,
,13.95294,0.76493,5.6128726,
7.4120984,6.9092507,0.001919923,0.0005297424,160.68024883720932
20.98077,10.390476,0.9046934,1.1981112,
8.5,6.568182,0.32590395,0.17561984,13.71227974947808
11.5113125,2.1669507,0.009735731,0.0069268863,8.49784588235294
,3.2348995,0.19536501,0.3808621,
26.28288,25.591228,5.7586184,2.6641948,609.3149523809524
,,0.7592021,0.52058685,
13.358255,11.747945,3.5508213,1.5063056,136.60401162790697
49.788464,38.990963,14.63773,4.530025,133.98956357388317
62.613735,21.143478,0.96093065,17.334837,
25.414635,,0.0061911256,0.00877861,
28.224298,,0.03529615,0.0164627,
7.382353,,0.32094088,0.15252796,
57.425743,51.785713,7.872667,19.46962,609.2436823529412
,-31.347519,70.404366,22.39865,
20.723022,15.240741,1.1187314,1.1179461,6.890027576853526
17.761192,,0.009583389,0.009269443,
46.66,80.44828,9.22196,3.7861083,8.003211301233586
51.55,,0.3978553,0.69815946,
20.93979,66.658325,2.1996393,6.7679157,-444.38883333333337
14.505292,19.938183,3.618135,3.7317092,16.423544481054364
,,6.059879,0.46474358,
50.98095,23.040173,5.271597,4.8659215,-45.624104950495045
11.250001,,0.0026590554,0.005150353,
16.479546,16.668966,1.9251182,2.9597127,191.5973103448276
22.307692,20.630081,3.380541,2.2288098,468.86547727272733
14.625001,9.812903,0.52458346,0.93692255,-66.30339864864865
20.51452,16.88415,2.3580866,2.1991904,-177.72789473684213
25.367523,27.380098,1.7484986,8.960292,97.78606428571428
13.955882,,0.18796615,0.13266975,
27.609022,20.065575,3.083692,1.9002278,-590.1639705882352
23.394346,34.373646,8.975267,2.266592,613.8151071428572
21.927536,15.842933,5.2072377,5.2073655,6.205614179396789
30.298883,28.925333,5.0201464,10.14402,292.1750808080808
21.73913,13.761468,5.1620116,5.162623,5.390312573443008
23.101109,23.359943,5.7911587,2.00012,311.4659066666667
646.7857,46.19898,4.150751,-34.840324,
24.113821,13.300448,0.005874241,0.008329289,6650.223999999999
2.1228828,,1.8685797,0.22403258,
12.148781,10.597873,1.3667194,2.9369106,-22.50079193205945
,-28.402563,9.251319,1.4390013,
10.128049,,0.43740782,0.46458942,
8.654922,11.0092745,2.8853228,1.6842828,17.959664763458402
13.284671,12.697674,2.6537826,12.029081,-264.534875
32.461266,30.000002,6.8083944,-101.727295,-508.47461016949154
117.17308,16.060923,2.478764,2.984278,10.743092307692306
7.1619043,,0.013984422,0.0046691215,
15.555554,,0.26428768,0.12215339,
144.42105,16.236687,1.4608654,2.5130508,-34.619801705756934
29.254694,27.151415,5.752473,5.5880637,40.04633480825959
10.131098,8.286782,0.42888972,0.46472925,3.013375272727273
114.37347,,2.454155,2.9129746,
12.190476,,0.095465384,0.2880612,
,121.94444,11.820464,22.960253,
16.777529,8.474461,2.720714,4.8499417,
78.74324,28.014425,4.450303,93.98387,17.314230531520394
14.148148,,0.10476567,0.29363158,
142.1579,,1.4424398,2.4736698,
26.65,,0.013215982,0.008910297,
14.24074,14.788463,0.10435847,0.29555327,
30.9375,24.146341,1.9689288,0.12217396,2.153615858009276
5.0972276,,4.5031753,0.3780765,
20.722448,20.807377,2.1538913,1.1620241,155.27893283582088
63.012047,27.098446,9.544934,9.503907,459.2956949152543
29.886501,25.276794,4.3040237,2.4508312,144.43882285714287
32.44815,31.472832,15.911373,-12.78062,317.90739393939396
30.28391,,1.9529593,1.1847172,
25.28941,14.30014,1.8123186,30.58079,-125.43982456140351
49.753517,30.27857,10.271177,7.227621,28.754577397910733
,16.01,1.1561491,1.361935,-17.76914539400666
24.161652,38.029583,8.307451,2.2219532,475.36978750000003
25.184525,9.978774,1.14925,4.012328,-30.423091463414632
35.212765,22.066666,1.2358607,1.6583166,-22.74914020618557
20.211956,12.606779,1.6100607,3.3234043,-109.6241652173913
12.022404,15.825737,1.5417367,2.202612,12.192401386748845
89.10891,,6.5102406,2.8579595,
30.12521,33.110092,1.5604525,0.75481564,29.80206300630063
19.154184,15.044982,1.810843,1.9535427,3.084252152521525
10.99389,22.970213,1.5393142,2.0141792,17.696620184899846
89.55445,69.57692,6.4958797,2.8722491,4.858723463687151
100.36634,75.649254,6.4910154,3.2190151,5.282769134078212
10.223077,7.3833337,0.4597937,-19.616236,-23.740622829581994
11.81965,20.008026,1.5143136,1.4390109,11.995219424460434
109.23077,121.71429,4.491915,13.6145735,22.12987090909091
26.573427,21.83908,2.7620654,2.2513182,-139.1024203821656
38.10811,,0.46670505,0.67418957,
21.467558,18.085209,0.6018289,3.213449,228.92669620253164
11.439544,11.937099,2.7546525,1.183115,-109.51466972477064
9.74774,,2.7540526,1.0074884,
9.383983,9.286667,1.3979028,1.9700184,-44.433813397129185
36.848648,,0.4618285,1.3038156,
81.06867,52.324097,10.916248,6.7432613,228.48950655021835
35.626286,40.847557,3.186217,12.393743,54.755438337801614
119.67213,,34.97951,15.568351,
37.844036,24.824472,4.375502,3.5042264,112.32792760180996
22.862114,18.853348,3.1075182,3.269447,-3142.2246666666665
12.432836,12.432836,3.3561778,1.2832165,93.47996992481202
28.567686,13.686192,1.8688394,1.5494659,1710.774
14.942487,16.663612,3.0917144,2.0319533,-32.73794106090374
22.798845,24.257072,3.1172707,11.222968,-346.52959999999996
8.271552,,0.0023261392,0.0075735846,
23.259008,19.55871,1.994049,10.45825,3259.7850000000003
,158.48936,7.9910326,8.356518,
,49.941948,8.436552,11.636638,
77.93939,12.30622,0.9826519,1.6379036,215.89859649122806
13.277778,20.867668,2.0492866,1.6717489,17.50643288590604
38.6875,,0.023236722,0.05725094,
22.132076,15.233766,0.16511595,0.3279697,142.37164485981307
20.84,15.323529,0.009199322,0.0034736693,-82.38456451612903
4.6013856,,4.195164,0.3412984,
15.733871,22.170454,3.9195383,3.1477897,14.49996991497711
13.481632,13.273944,2.2095165,5.5452027,553.081
20.323233,,0.009134639,0.013414631,
27.136362,24.088331,8.705721,-4.8072863,62.73002864583333
12.634058,19.372223,6.070371,4.9237504,4.0990738468049095
43.014317,38.29118,10.175509,54.170597,28.05214652014652
22.2071,18.579208,1.3018279,6.0594153,111.25274251497007
20.335419,22.745079,2.0475957,9.640818,631.80775
7.289394,6.7760563,0.0015644177,0.0004458291,51.333759848484846
27.761906,,,0.9722743,
11.770701,11.18644,1.3817534,2.4063754,169.49151515151513
37.34493,,1.9619893,1.2990522,
37.507244,18.618704,1.9529347,1.3046985,
17.038715,17.266987,1.3575271,4.9656005,63.9518037037037
44.792454,25.458445,3.8135693,5.263858,-120.08700471698114
16.142857,,0.022793708,0.008311879,
100.56749,84.71577,9.780962,15.774912,-96.5972291904219
16.208,,0.022703959,0.016558375,
30.491732,17.26342,1.7044258,2.7059605,102.15041420118342
11.609138,10.587963,1.3620962,0.595604,160.42368181818182
12.028037,11.38938,3.372193,1.3296142,
11.705486,11.179679,3.2359924,2.17662,183.2734262295082
,80.85965,4.2299633,22.648647,43.80262730227519
3.7238374,,,,
168.03847,12.102493,0.7404934,1.2431002,
22.315788,12.114285,1.1850454,1.1565739,
,22.511793,2.5647113,1.263502,
27.782326,24.129234,4.0382967,6.514657,176.12579562043794
,23.472656,5.8412466,8.759475,
22.0,,1.1795024,1.1402073,
18.216373,14.063206,4.078149,3.815999,11.968685957446807
21.594833,14.321912,5.377517,5.70951,109.32757251908396
22.30137,,0.27785236,0.3452737,
22.287672,23.57971,0.27627593,0.3450616,48.51792181069958
,-133.84297,11.315928,17.773264,
24.317883,,2.5277996,1.7775196,
21.972973,13.831758,4.7111816,2.493525,73.96662032085563
39.13359,20.485514,0.77179044,17.125439,22.38853989071038
17.682241,16.0339,2.7273288,1.4579079,-120.55563909774435
16.813013,15.353538,2.0505779,5.964116,-152.01522772277227
,128.35397,18.27587,9.40556,
,-50.555557,0.36353385,0.71334505,
21.469025,20.329609,2.7174258,2.6662269,1355.307266666667
34.584908,15.801724,0.21679224,0.30981678,15.801724
,,2.3041837,1.585914,
27.981071,15.426086,3.5828125,3.1209316,-385.65215
0.18110587,,0.57244205,0.0155247,
,6.7870035,1.2985544,3.1591327,
19.007936,14.218338,3.2814472,20.830112,72.91455384615384
22.321428,,0.011093163,0.014926122,
20.39503,16.22332,0.98351306,8.724161,-1622.332
7.6328826,7.5986543,1.3358194,1.4312259,146.1279673076923
56.99015,22.72888,4.861704,3.936775,-1196.256842105263
52.0771,54.037647,2.8524845,5.3036814,102.34402840909091
24.561798,,2.3515394,4.325572,
15.855896,8.271071,9.185605,2.4727595,-12.056954810495625
8.686748,12.875,0.010784427,0.006124115,24.664750957854405
17.433823,14.658423,1.3580104,2.0553496,-311.88134042553196
8.614458,12.327587,0.010740067,0.0060731512,23.61606704980843
7.372892,9.643791,2.636172,1.1461196,4.570517061611374
19.26,12.84,0.033707593,0.14257163,-442.7586206896551
14.77439,12.521964,2.899996,0.907049,69.9551061452514
39.50762,40.750565,1.9714423,11.863142,31.93617946708464
28.410563,,0.58156294,0.37992766,
14.603067,6.696875,2.065949,0.9199695,-20.60576923076923
282.64285,,97.363235,16.07883,
277.46478,,97.36321,80.04876,
7.9016156,9.4403515,1.1806784,1.3766022,-43.90861162790698
25.468292,12.14186,2.6405044,1.6498656,-34.99095100864553
90.73171,53.14286,3.6205125,3.7518911,
16.396242,9.204218,4.7408576,2.4094572,-418.3735454545454
22.002394,18.82377,1.9524919,2.8467832,86.74548387096775
27.8125,,1.36673,1.7492138,
119.98781,20.670166,2.920867,23.86948,
250.50002,167.00002,6.648296,3.2094812,
13.312919,8.35054,2.04032,1.1565768,100.6089156626506
2107.1428,,0.70461965,-2.2084146,
3980.0,,0.70206356,-4.1712832,
2288.5715,,0.7017664,-2.3985627,
25.895454,16.277143,0.37432423,1.1052479,-23.76225255474452
43.926147,12.03884,27.239193,15.699102,859.9171428571428
18.902887,,0.69341314,2.3758783,
24.564537,18.95473,7.656216,7.1181383,332.5391228070176
,,1.2163559,2.4063182,
26.076786,21.76304,4.2544785,50.147667,54.95717171717172
19.138462,16.368422,0.35022658,0.58960134,134.16739344262294
2177.1428,,0.69794184,-2.2817788,
18.863157,,0.6901408,1.1823311,
2085.7144,,0.6968527,-2.185956,
24.396751,24.428082,3.700353,22.261929,177.0150869565217
,-180.56522,39.73048,28.920612,
15.295238,33.227585,1.10667,1.1414897,274.60814049586776
3714.2856,,0.6916789,-3.8927984,
46.485718,11.298611,3.1196508,2.527575,-23.83673206751055
27.03125,10.949367,1.3283387,1.7000786,
11.614708,12.14265,1.0026101,0.5783613,33.45082644628099
22.494682,22.736559,3.248203,2.2414799,163.5723669064748
,11.634616,4.196044,1.1888386,29.01400498753117
16.051283,,0.0067326995,0.0070429314,
,,0.32550177,0.31355825,
14.007092,10.972222,0.00013248184,0.01480573,-115.49707368421053
,41.652405,8.177471,3.9574232,
,36.7428,8.175041,4.135759,
17.711443,9.493333,0.9356679,1.7140931,-15.717438741721855
18.393036,,0.9288353,1.780057,
,-68.44737,,74.52722,
3705.7144,,0.6685785,-3.883815,
3714.2856,,0.6654818,-3.8927984,
32.489586,12.730612,4.544347,8.124512,-51.75045528455285
24.738676,,2.8442857,3.4016864,
68.606834,26.936241,5.3424053,3.3585773,-28.93258968850698
1914.2856,,0.660043,-2.0062883,
24.763067,22.778847,2.827538,3.4050403,-517.7010681818182
9.697297,11.17757,1.617768,2.2910414,16.246468023255815
7428571.0,,0.65863675,-7785.5967,
382.27588,143.97403,43.565296,27.84028,
34.87218,31.49259,1.1899581,5.397302,247.97314960629922
23.464716,16.09563,0.79771656,4.0321198,-121.01977443609022
3512.8572,,0.6551124,-3.681689,
20.993013,18.714415,2.1904268,4.058382,89.97314903846154
9.524324,,1.6069498,1.1250879,
30.110462,26.85224,4.7351413,8.612667,400.77970149253724
34.35955,41.324326,7.0805955,1.938879,44.62670194384449
3571.4285,,0.64736193,-3.7430754,
12.935781,,1.2940608,0.86264914,
,126.3077,14.001494,16.577486,
3.439255,,0.6797223,0.41247106,
18.47826,,1.206129,1.6327316,
67.81579,29.965117,2.6426005,1.9531605,-60.65813157894737
24.20551,,3.6222384,-6.7539606,
15.093153,18.5489,2.8862143,12.260587,304.08032786885246
18.25254,12.525897,1.0795676,2.0967689,-47.991942528735635
19.242426,15.989209,1.1972275,17.07645,-58.56853113553113
8.326923,11.546666,4.0253267,1.289842,-162.6290985915493
21.76652,17.773382,0.7086452,3.6526945,37.73541825902336
1694.6667,50.84,2.2850926,2.4110785,
25.427967,22.433645,3.5923016,-7.0950575,54.31875302663438
18.945946,11.398375,0.56868744,0.33342054,-31.487223756906076
18.296297,,0.5686852,1.2923019,
,6.069395,1.142334,1.5060933,
6.5441175,5.056818,0.00014067578,0.0046189805,-10.92185313174946
14.888889,,3.8615103,1.4921072,
40.977158,40.94252,5.520996,6.7289524,173.48525423728816
146.6579,30.124323,5.5989532,14.646518,
Infinity,36.138298,7.487076,-25.618402,
21.105223,43.647842,9.61274,3.0030057,31.720815406976744
10.426017,,1.2628218,1.2090813,
9.99061,6.5476923,0.81601924,1.7279742,-20.919144728434503
,18.21229,2.644269,1.5849092,39.16621505376344
8.678062,0.01343144,0.0056815096,0.008920118,0.17219794871794872
3464.2856,,0.62502044,-3.630783,
27.709877,20.404547,5.9681616,5.2376904,61.45947891566265
14.352349,13.059542,0.06222248,0.13123074,-251.1450384615385
7.3729544,,2.2107015,1.0217643,
3314.2856,,0.621067,-3.4735742,
519.7805,85.93145,15.775255,13.167944,
15.957857,15.0749,1.3157854,5.791125,-837.4944444444445
11.215312,10.060086,2.870347,1.2287048,7.685321619556914
118.02128,6.442509,0.46156552,1.498096,-7.346076396807298
3.915254,2.987069,0.000185741,0.00022291293,
41.035717,30.984272,2.0946236,2.2211483,2.2361628175519632
8.181818,,0.0723853,0.2141837,
35.404762,28.056604,2.088563,1.9163606,2.024870381062356
37.77436,22.153385,1.4879268,4.6139874,68.79933229813665
534.3334,8.980392,0.61104757,0.64772916,
15.792454,55.799995,0.4021558,0.1585888,
14.603774,10.749999,0.40198582,0.14665201,
3.0911062,,1.3155837,0.27416366,
15.860887,9.321091,1.158244,1.5381156,46.37358706467661
36.321857,32.26463,5.8938136,5.9557185,157.38843902439024
33.068375,20.4709,0.45078674,3.8221781,102.3545
37.95139,25.717648,6.148828,6.133214,-45.11868070175439
33.814724,28.64761,1.614524,12.699414,97.11054237288135
,65.419754,8.228514,5.710591,
22.818544,21.92473,2.373288,6.877394,62.8215759312321
26.165766,22.46249,5.675595,8.003086,774.5686206896551
12.254545,10.53125,0.07211631,0.25123942,-29.66549295774648
28.535519,21.534021,4.1760464,4.662292,-113.93661904761905
43.225803,,2.0229275,1.7269154,
33.11691,,2.2737548,5.9731994,
16.064535,,,0.4086083,
13.516665,,0.058992777,0.012441914,
20.404322,20.467493,4.099474,2.37763,20.549691767068275
57.105263,23.25,2.6228538,28.80531,
,14.344901,1.4994478,1.1766903,5.5045667689946285
29.074226,33.97831,7.692259,2.8020983,530.91109375
20.456264,14.0928335,3.685332,4.0272737,
55.136986,731.8182,2.8190985,5.9475436,-3372.4341013824887
43.53769,19.0,3.8733783,3.7338388,68.10035842293907
,7.617364,0.4015523,0.9745362,
17.112886,15.973161,3.305976,2.933022,-231.4950869565217
24.931614,,0.012931693,0.016511835,
19.928572,17.955446,2.8392165,1.6764115,-101.44319774011299
8.407258,8.967742,0.32804787,1.0302147,2.020671924290221
18.63223,17.476746,1.4512521,2.9052835,301.3232068965517
44.10989,66.899994,1.3694954,44.353592,
,59.535206,5.1399612,2.1538854,2.590401862246008
30.940504,27.315151,2.2024105,5.572147,3414.3938749999998
24.56484,-63.61194,16.86936,-29.617788,
27.739796,9.168634,0.00023176667,8.056516e-05,
91.99485,51.195995,7.6827726,13.1137085,-63.75590909090909
31.644808,23.782341,2.7777224,7.399693,22.82374376199616
24.448053,,0.012620283,0.008043558,
48.546875,19.54088,0.5939717,2.0396507,-59.94134969325154
21.343401,16.715725,3.26173,7.6483083,-27.675041390728477
