Rev,Gr P,EBITDA,Op P,Net Inc,ROA,ROE,EPS (TTM),EPS (FWD)
2790341888.0,690652032.0,407856000.0,328227916.28543997,176852000.0,0.05131,0.13186,3.05,4.08
2094828032.0,1443227008.0,1275632000.0,696195148.15488,559116992.0,0.02201,0.05632,1.646,
417404416.0,332785184.0,,69339221.58591999,571047680.0,-0.00022,-0.00062,1.24,
392427072.0,154989088.0,98163104.0,68545236.66623999,7984039.0,,,0.06,
4496000000.0,2050099968.0,910300032.0,743188844.96,393300000.0,0.06747,0.16841,3.17,4.58
944049984.0,50066000.0,-255171008.0,291985238.4323597,-268216000.0,-0.05869,-0.59908,-1.76,-3.74
839886976.0,839886976.0,,651584315.9808,499855008.0,0.04343,0.08696,1.85,
1398444032.0,1398444032.0,,1103106580.9441588,619006976.0,0.05469,0.10597,2.81,3.25
3760995072.0,1674883968.0,944796992.0,1256849333.16096,606678976.0,0.15965,6.7909102,4.42,5.14
451742016.0,235680992.0,156508000.0,109524856.29662016,44370000.0,0.05195,0.047020003,0.46,0.67
1809996032.0,589761024.0,564009024.0,397710410.0113996,306908992.0,0.02172,0.09307,5.69,5.83
2239378944.0,2239378944.0,,1070871011.0208,738486976.0,0.01296,0.14597,5.18,4.62
,-604710016.0,-890700032.0,,-812060032.0,-0.26472,-0.46613997,-4.52,-4.05
2759000064.0,2564000000.0,,915767384.0128819,664000000.0,0.02568,0.20497,5.55,6.94
17697538048.0,7978638848.0,3309935104.0,2837446452.2112203,2451429888.0,0.096990004,0.24937999,1.1,1.51
,,,,,,,,
156359008.0,128913000.0,-22121000.0,-12610353.057045951,-114103000.0,,,-0.14,
4646069760.0,1538598016.0,620609984.0,536899798.2352512,291582016.0,0.060960002,0.14646,2.21,3.27
2737730048.0,1033361984.0,523452000.0,422705492.0338995,279471008.0,0.06741,0.14866,4.58,5.38
1534174035968.0,270144995328.0,159440994304.0,72888605380.49161,57197998080.0,,,1.0,
803230976.0,640870976.0,586193024.0,309051166.3903795,234036992.0,0.027679998,0.068959996,1.27,0.88
5612199936.0,3107099904.0,1960600064.0,1562436462.1824,775100032.0,0.07081,0.32664,2.41,
8634999808.0,1832999936.0,1554000000.0,846230024.358999,534000000.0,0.05691,0.17706,1.77,2.68
108330000.0,-7222000.0,-199619008.0,-108788235.89999999,-280100992.0,,,-1.96,
5384200192.0,982400000.0,731400000.0,467025497.733079,383100000.0,0.12444,1.86741,8.32,6.2
540478996480.0,237615005696.0,93174996992.0,55636902492.86123,51710001152.0,0.06949,0.1041,0.62,
700534016.0,512947008.0,477372000.0,306245450.43456,270872000.0,0.03413,0.104320005,2.05,1.59
1064800000.0,648800000.0,647200000.0,679246568.0,377800000.0,0.025339998,0.03688,0.13,
156287008.0,139480992.0,-175910000.0,-145956436.7712,-188438000.0,-0.29393998,-1.16967,-3.01,-2.67
3188999936.0,1320999936.0,993000000.0,-1190963916.09856,409000000.0,0.022249999,0.10041001,2.25,
673955968.0,343649984.0,126457000.0,35551179.3338679,-13827000.0,0.01125,-0.0068300003,-0.26,1.78
5612199936.0,3107099904.0,1960600064.0,1562436462.1824,775100032.0,0.07081,0.32664,2.41,
640547008.0,228394000.0,144354000.0,182203596.4256,-38157000.0,-0.00551,-0.0043200003,6.769,
2074957056.0,2074957056.0,,733953809.84832,530460992.0,0.010570001,0.09635,8.36,8.5
13030347776.0,1374294016.0,1049211008.0,459580339.9988244,143911008.0,0.03945,0.0515,32.46,
427399008.0,329568000.0,16148000.0,7376906.87808,27570000.0,0.0055,0.07952,0.38,0.0
1827831040.0,855990016.0,482620000.0,396767302.1311104,276910016.0,0.10848,0.24229,7.01,8.11
4027724032.0,2467968000.0,1239608960.0,951106752.91648,564510976.0,0.093389995,0.36228,6.46,6.45
3740999936.0,1771000064.0,888000000.0,538255070.79168,267000000.0,0.03837,0.11158,3.95,7.85
892584000.0,796403968.0,605001984.0,609991905.6,463468000.0,0.18365999,0.51971,14.09,4.83
661990976.0,502175008.0,302144000.0,264114539.69472,244279008.0,0.08687,0.15092,5.12,5.35
5198000128.0,1799000064.0,1014000000.0,808600899.91168,446000000.0,0.064959995,0.21700001,2.04,2.42
2411045120.0,1301506944.0,86425504.0,60155575.744,104471000.0,0.00324,0.02881,0.17,0.49
3740000000.0,1544999936.0,588000000.0,452764400.0,242000000.0,0.06701,1.63696,3.66,
5704000000.0,2440000000.0,,24087592720.0,-13000000.0,-0.0007,0.00565,0.13,20.7
7664000000.0,3367000064.0,2851000064.0,1637260320.0,1088000000.0,0.03337,0.096499994,10.856,
4831300096.0,366900000.0,429600000.0,360173422.15680003,247100000.0,0.06297,0.48429,0.65,0.63
7354999808.0,2212000000.0,670000000.0,197334644.84864,-1640999936.0,0.02392,-0.16169001,-11.32,
16312999936.0,493000000.0,407000000.0,73734759.71072,4136000000.0,0.02238,0.99647003,24.17,3.08
5679434752.0,2002548992.0,647556992.0,527278722.37568,449044000.0,0.07555,0.19549,4.77,3.85
3700000000.0,2112999936.0,775000000.0,133311000.0,-24000000.0,0.00678,-0.00471,-0.29,1.15
2511915008.0,845217984.0,434164992.0,276386008.33024,290344992.0,0.13564,0.24136999,19.41,24.89
1448000000.0,979000000.0,612000000.0,598168800.0,336000000.0,0.08625,0.56329,4.25,4.74
427399008.0,329568000.0,16148000.0,7376906.87808,27570000.0,0.0055,0.07952,0.13,
1342779008.0,948944000.0,181976992.0,184900669.40159997,97845000.0,0.0774,0.12973,1.69,4.31
1258590976.0,360865984.0,228527008.0,50217779.9424,122094000.0,0.080299996,0.15521,1.47,2.93
2587699968.0,1679600000.0,706000000.0,669412104.7219199,409700000.0,0.060850002,0.090179995,2.66,3.62
3841176064.0,1461592960.0,815249984.0,625612345.54368,424777984.0,0.060489997,0.12060001,7.86,9.93
6514800128.0,3988199936.0,611100032.0,825099436.2112001,188700000.0,0.01592,0.03835,1.82,5.7
2873037056.0,1685211008.0,,1432726119.08608,923030976.0,0.02809,0.12592,8.24,4.57
1129138048.0,443809984.0,310540992.0,298148901.5744,186667008.0,0.113000005,0.19814,1.74,2.18
4453000192.0,1868000000.0,1531000064.0,731316221.5321599,598000000.0,0.01946,0.077020004,5.103,
1096999936.0,653500032.0,282400000.0,274447443.98848003,238300000.0,0.03486,0.09039,0.43,
796838016.0,97932000.0,-209014000.0,-68360741.36102016,-325332992.0,-0.07807,-0.29649,-1.78,-0.67
595168000.0,484839008.0,-103883000.0,-142971256.96,-102934000.0,-0.05269,-0.2573,-0.92,0.31
40605982720.0,6233081856.0,9290428416.0,5862691785.113601,7003005952.0,0.081920005,0.26266,0.45,
605500032.0,346000000.0,36900000.0,30735181.62432,26600000.0,,,0.13,
3249431040.0,812884992.0,401351008.0,409818242.7648,264634000.0,0.16933,0.38497,13.09,
8403420160.0,2076012032.0,1351521024.0,1222109393.8688,900622016.0,0.08846,0.15628,8.65,9.29
2450670080.0,363812000.0,325060992.0,254060942.68689921,74519000.0,0.05503,0.105979994,1.38,1.9
1744914944.0,1744914944.0,,733719284.80256,525160992.0,0.01092,0.095860004,2.77,2.87
3665022976.0,3665022976.0,,1125711807.0784,680668032.0,0.018860001,0.10345,1.3,1.9
1721548032.0,580268992.0,370023008.0,95201606.16960001,11045000.0,0.0208,0.00852,0.19,1.04
2880000000.0,729000000.0,549000000.0,381456000.00000006,298000000.0,0.100530006,0.17528999,4.25,5.49
1206861056.0,1206861056.0,,414955036.88448006,425270016.0,0.015149999,0.18986,2.06,3.0
6111324160.0,2136601984.0,85224000.0,9350325.9648,92186000.0,-0.00569,0.14071,0.23,0.99
928990976.0,-922144000.0,-2629029120.0,-2875598667.1104,-3056891904.0,-0.21927999,-0.54395,-1.13,-0.88
,,,,,,,,
1227788032.0,1227788032.0,,716193314.82624,522737984.0,0.01337,0.070250005,5.5,5.81
996961024.0,756648000.0,203796000.0,94053303.00415999,1923000.0,0.01501,0.0029300002,0.0,0.41
28500160512.0,3271787008.0,1010345024.0,784609418.89536,467244000.0,0.02421,0.076519996,8.85,12.68
8047000064.0,1175000064.0,704000000.0,589523224.68864,400000000.0,0.05784,0.28138,3.18,3.88
551094016.0,388828992.0,58844000.0,-12559432.624640001,406359008.0,0.0088,0.33754003,1.6,0.53
1218572032.0,1031283008.0,1018070976.0,1021285171.2763187,762611008.0,0.09618,0.14849,3.05,2.78
16236357632.0,2158061056.0,1174129024.0,819611284.5542871,594932992.0,0.01283,0.05053,3.0,7.34
51871481856.0,30743855104.0,26518503424.0,23680368896.90112,16551225344.0,0.045640003,0.16022,0.11,
13447000064.0,3105999872.0,1471000064.0,1212515995.77088,313000000.0,0.028250001,0.07664,2.44,5.4
7680111104.0,1150409984.0,686179968.0,472019628.45184,36812000.0,0.042150002,0.00881,0.3,4.7
5605000192.0,4288999936.0,2428999936.0,1401250048.0,955000000.0,0.06179,0.28265,2.09,
1816601984.0,538302016.0,419016000.0,564781556.8256,323436992.0,0.044660002,0.19488001,3.5,6.38
3391399936.0,1380099968.0,720000000.0,509659582.38208,203500000.0,0.044439998,0.06428,0.78,1.58
23872012288.0,4441174016.0,5743093248.0,4438045804.46208,2564104960.0,0.046869997,0.100839995,0.6,
23872012288.0,4441174016.0,5743093248.0,4438045804.46208,2564104960.0,0.046869997,0.100839995,0.6,0.73
1145095936.0,324391008.0,254980000.0,172153723.01824,134558000.0,0.05203,0.098859996,0.57,0.6
2838411008.0,2049470976.0,453883008.0,322500275.75942606,164016000.0,0.09932999,,1.24,2.6
1011302976.0,680827008.0,363031008.0,242298069.90681025,85945000.0,0.03086,0.02809,0.55,0.83
2824026880.0,1334104064.0,707478016.0,448540189.3504,226762000.0,0.03604,0.0866,1.02,0.97
6407199744.0,1428000000.0,734849984.0,803206559.90784,554499968.0,0.02999,0.19225,15.18,13.72
7346999808.0,3273999872.0,1563000064.0,1078319161.8201602,816000000.0,0.15937,,3.72,3.52
,,-4090604.0,,-4088828.0,-0.30652002,-0.47766,-0.01,
5315999744.0,3116000000.0,1712999936.0,955923073.9660801,606000000.0,0.0668,0.26367,19.13,15.49
2030400000.0,1076700032.0,650600000.0,514604880.0,442400000.0,0.037809998,0.14064,13.64,23.47
3041400064.0,1439000064.0,696499968.0,536320517.6997606,395100000.0,0.08236,0.35386002,2.63,3.16
2264613888.0,832540032.0,445140000.0,349475215.19616,107185000.0,0.04896,0.042329997,4.31,9.98
503256000.0,496425984.0,456935008.0,317051280.0,223140000.0,0.034590002,0.063319996,1.19,1.27
1268306048.0,1041561984.0,882240000.0,951089984.2855386,714846976.0,0.07876,0.12935,6.86,6.94
3540790016.0,2581161984.0,667070976.0,697677264.75264,898768000.0,0.05855,0.19083,0.03,
4622900224.0,1589799936.0,356000000.0,592748220.4922777,125200000.0,0.04163,0.07862,2.76,3.88
3388176896.0,2045270016.0,596396992.0,429112603.8784,291769984.0,0.06969,0.14168,6.5,7.92
3733789952.0,1009635968.0,477540000.0,396528492.9024,211619008.0,0.05614,0.11324,6.58,9.81
40605982720.0,6233081856.0,9290428416.0,5862691785.113601,7003005952.0,0.081920005,0.26266,0.45,0.14
4453000192.0,1868000000.0,1531000064.0,731316221.5321599,598000000.0,0.01946,0.077020004,5.103,
1987844992.0,1328775936.0,797609984.0,649826488.1279001,176692992.0,0.094110005,1.29058,2.93,2.45
884806976.0,718156032.0,5517000.0,41108132.10496,-6353000.0,-0.00489,-0.009649999,-0.05,0.38
4453000192.0,1868000000.0,1531000064.0,731316221.5321599,598000000.0,0.01946,0.077020004,5.103,
,,-550700032.0,,-612800000.0,-0.29228002,-0.60827,-1.27,-0.99
2488100096.0,1040400000.0,498100000.0,375280137.47968,240400000.0,0.04325,0.09571,0.99,1.62
6929273856.0,785552000.0,476003008.0,466132252.29311997,240960000.0,0.05632,0.17006001,4.4,3.92
7921200128.0,2312699904.0,1346099968.0,949672715.0307205,366300000.0,0.04137,0.092,5.87,6.31
1052000000.0,803000000.0,337000000.0,165258680.0,1084000000.0,0.00488,0.10963,7.58,
1222258944.0,758825984.0,715158016.0,65341965.590757884,-407905984.0,0.0025600002,-0.075219996,-1.17,-0.42
,,,,,,,,
2384794624.0,797313792.0,565194432.0,454231855.88122624,394824640.0,0.10481,0.16582,1.77,2.1
122820629626880.0,26577263919104.0,5979549204480.0,4340481051013.9395,3237608947712.0,0.06831,0.19319999,0.0,
1905731968.0,735937984.0,649633024.0,413296110.95747966,-23061000.0,0.025899999,-0.00542,-0.13,1.09
3881999872.0,2296999936.0,2184999936.0,1147752082.15552,-1318000000.0,0.01345,-0.09151,-7.34,0.22
12682999808.0,1967000064.0,848000000.0,415241413.71392,63000000.0,0.0219,0.023020001,0.51,3.23
2444417024.0,848214016.0,731686016.0,516725314.70335996,262491008.0,0.053460002,0.25,4.2,4.9
2031431936.0,1197543936.0,864129984.0,293054350.77304065,177414000.0,0.02315,0.06841,1.94,2.8
1064824000.0,790268032.0,-373577984.0,-363775801.82352,-311721984.0,-0.09284,-0.32176998,-0.93,0.35
10933686272.0,2469451008.0,4745074176.0,1562970452.5823998,285475008.0,0.01075,0.01518,0.11,-0.6
129781.0,129781.0,,-212665.6486281,-26864.0,,,0.0,
59192131584.0,8092870144.0,5026157568.0,5529136419.340124,2009241600.0,0.0074699996,0.05125,0.07,
8049495040.0,696492992.0,500108992.0,407787418.72639996,259208000.0,0.04788,0.11695,4.67,6.63
12679999488.0,1338000000.0,842000000.0,416664783.17568,52000000.0,0.027409999,0.01799,0.21,
63948587008.0,16827739136.0,9244005376.0,7102130073.10848,3585584896.0,0.0733,0.22483999,0.4,0.23
8969968640.0,2581350912.0,696217024.0,620452730.8288,376415008.0,0.05468,0.09688,0.38,
1939039616.0,977449536.0,325595040.0,333805669.8944,136241632.0,0.16319,0.21375999,0.26,0.47
1432000000.0,921000000.0,1060000000.0,317818080.0,76000000.0,0.00962,-0.02001,0.65,
558286016.0,558286016.0,,488020138.02624,536860992.0,0.060060002,0.19654,6.08,3.86
1432000000.0,921000000.0,1060000000.0,317818080.0,76000000.0,0.00962,-0.02001,0.65,0.31
24452999168.0,9317000192.0,9443999744.0,5414627605.77024,2659000064.0,0.02422,0.07966,1.804,
1929323008.0,1021142976.0,487726016.0,342937145.37876993,350108992.0,0.1195,0.18535,6.39,6.66
495032992.0,452844992.0,-199638000.0,-147861404.38048,-246900000.0,-0.21901,-2.80685,-5.07,-2.16
3733789952.0,1009635968.0,477540000.0,396528492.9024,211619008.0,0.05614,0.11324,6.56,
4967177216.0,2627369984.0,2692071936.0,-1444951852.1344,265656000.0,0.06102,0.03139,4.22,14.02
112128999424.0,6920999936.0,10647000064.0,-17308232351.08864,-7296999936.0,-0.03645,-0.11432,-0.58,0.29
2958444032.0,1316288000.0,844006016.0,1303668035.894441,290087008.0,0.059710003,0.24160999,7.84,8.39
6542277120.0,1118850944.0,577118016.0,452398462.84800005,334208000.0,0.06415,0.11147001,5.76,7.33
22971000832.0,22971000832.0,,13313532662.21056,-80000000.0,0.00341,0.19499001,-0.03,0.0
1451175936.0,1199500032.0,-88596000.0,-54535191.674880005,-67513000.0,-0.02318,-0.03624,-0.12,0.44
255616992.0,131698000.0,-58993000.0,-83640435.95232,-82184000.0,-0.054920003,-0.09166,-3.48,1.45
69101658112.0,8573725184.0,8629995520.0,5752022021.24288,3269203968.0,0.04182,0.059770003,0.29,0.52
2598200064.0,1870800000.0,899200000.0,617644119.21408,306500000.0,0.0294,0.22192,7.89,17.07
3504171008.0,2772083968.0,2557406976.0,1174598121.8816,853134016.0,0.09028,0.18054001,6.81,8.0
213999008.0,206068992.0,179132992.0,146865372.78034976,78512000.0,0.06473,0.06267,0.42,0.67
1067673024.0,565577984.0,328144000.0,223410569.59526977,236510000.0,0.17996,0.30772,8.24,8.78
21976199168.0,3559500032.0,1114400000.0,1006070397.9110401,471800000.0,0.06521,0.15967,36.23,40.28
798409984.0,333355008.0,1109611008.0,3455861487.522125,678774976.0,0.06371,0.18235001,1.86,0.04
10729000.0,-399707008.0,-518735008.0,-477302417.77,-455742016.0,-0.24011,-0.37763,-3.56,-3.03
6323674112.0,858673984.0,1019854016.0,384605859.49184,303763008.0,0.03495,0.07345,1.22,1.91
5335499776.0,2746850048.0,895038976.0,449889341.11232,526271008.0,0.07476,0.25393,1.54,1.59
425998016.0,315700000.0,250264000.0,165956047.09312,253056000.0,0.02185,0.06884,2.53,1.64
112128999424.0,6920999936.0,10647000064.0,-17308232351.08864,-7296999936.0,-0.03645,-0.11432,-0.15,
5832000000.0,1619000064.0,467000000.0,-171285840.0,-126000000.0,-0.00504,-0.017819999,-1.61,4.96
761491968.0,339423008.0,58836000.0,-10257296.80896,-68562000.0,-0.00239,-0.06717,-0.37,0.62
1671000064.0,1238800000.0,963000000.0,536040110.53056,314200000.0,0.025799999,0.12751001,8.73,8.25
14177000448.0,2248000000.0,1376000000.0,470251104.86016,381000000.0,0.028269999,0.123,2.33,5.65
1546099968.0,1546099968.0,,654912485.44512,467004992.0,0.00959,0.074039996,1.29,1.41
2044000000.0,971000000.0,950000000.0,725538240.0,300000000.0,0.03744,0.107889995,1.44,
1597729024.0,1425964032.0,,244820018.34752,210944992.0,0.08322,0.11781,11.88,14.8
14177000448.0,2248000000.0,1376000000.0,470251104.86016,381000000.0,0.028269999,0.123,0.47,
2442237952.0,864315008.0,344600000.0,310188642.28352004,269880000.0,0.052550003,0.18761,5.85,4.95
1007568000.0,1007568000.0,,581789914.5600001,434214016.0,0.01895,0.10936,2.19,2.13
10588000.0,10588000.0,-174394000.0,-515209856.52,-185744992.0,-0.48599,-1.9612199,-3.44,-3.02
1514019968.0,1514019968.0,,923703582.4768,702124992.0,0.01835,0.12677,6.16,5.93
,,,,,,,,
906305024.0,262244992.0,444481984.0,124154734.30081023,131311000.0,0.01735,0.05301,2.16,2.25
1487933952.0,333111008.0,464976000.0,159432122.95679998,196478000.0,0.035469998,0.072909996,1.74,2.33
1635741952.0,610950976.0,193434000.0,150422829.90592,85406000.0,0.0323,0.07051,2.26,4.98
446394990592.0,70437003264.0,35655000064.0,758871484.0064,-50587000832.0,,,-0.88,
1223030016.0,914236992.0,,909677495.6006399,676993024.0,0.08708,0.13474,4.41,4.2
9589873664.0,1371089024.0,611558976.0,603107154.72896,222816992.0,0.02938,0.053790003,4.17,6.46
797865984.0,711265984.0,522560992.0,384754913.46432,306248992.0,0.11417,,6.47,7.01
7509000192.0,888000000.0,687000000.0,484030152.37632,353000000.0,0.06524,0.2163,7.11,9.01
231700000.0,197636000.0,,197269380.0,48053000.0,0.00386,0.00833,0.29,
864134976.0,646403968.0,-300846016.0,-307899933.29856,-426528992.0,-0.08828,-0.26977,-1.32,0.2
4766188032.0,1081650048.0,1006803968.0,437011780.65408,193732000.0,0.02854,0.05025,2.69,3.65
3041341952.0,1699810944.0,914939008.0,734879455.86176,191944000.0,0.05412,0.04362,4.28,15.27
4261884928.0,1850884992.0,1645457024.0,1705265482.6290586,1220048000.0,0.36803,0.55842996,24.95,3.22
22889699328.0,1752000000.0,1632700032.0,949693693.787818,469800000.0,0.042719997,0.111590005,7.07,13.63
474760992.0,358576000.0,-69829000.0,-90755311.23072,-86321000.0,-0.05435,-0.11153,-0.77,0.66
3662886912.0,1159874944.0,402716000.0,385299074.27328,249698000.0,0.06465,0.123330005,7.11,8.75
3497999872.0,581000000.0,537000000.0,206696812.43648,1000000.0,0.01418,0.00021,0.12,
3274577920.0,1047260032.0,677891008.0,-1737327315.4559999,303008992.0,0.044499997,0.09129,5.28,6.79
2599738933248.0,231535001600.0,260782997504.0,72714697962.94655,28898000896.0,0.02007,0.03609,0.76,
,,,,,,,,
1173200000.0,1101100032.0,,471520812.0,424400000.0,0.049990002,0.27296,34.62,35.89
1603357952.0,1603357952.0,,695729082.53184,425747008.0,0.0072600003,0.06327,0.78,0.93
873926016.0,359884992.0,207327008.0,164770011.05664,135736992.0,0.12675,0.2188,4.6,4.9
855046016.0,855046016.0,,300608527.84512,220158000.0,0.00775,0.066020004,1.93,2.43
11379000320.0,2513999872.0,1108999936.0,937743416.3712,525000000.0,0.06653,0.19197,2.69,
10588000.0,10588000.0,-174394000.0,-515209856.52,-185744992.0,-0.48599,-1.9612199,-3.43,
324214016.0,277220992.0,250083008.0,178735957.84920067,172186000.0,0.05845,0.09814999,0.86,0.74
843641984.0,380472000.0,120098000.0,41279402.27712,-28420000.0,-0.01306,-0.03179,-0.16,0.02
657227008.0,458616992.0,-47434000.0,-37494800.8064,-92433000.0,-0.03529,-0.91135,-2.92,-1.84
3571340032.0,3248019968.0,,394597338.7076398,386600000.0,0.01688,0.1005,7.22,14.01
10963399680.0,3188699904.0,729200000.0,384924962.7648,334700000.0,0.04212,0.105399996,3.01,
6216249856.0,1425250048.0,805484992.0,693422646.5718006,638300032.0,0.06639,0.12575,8.77,21.64
1871956992.0,1871956992.0,,954997522.8800102,528483008.0,0.01017,0.10243,2.52,2.71
384812351488.0,118250881024.0,76208021504.0,71906039847.17119,21330274304.0,0.03293,0.07719,0.04,3.53
,,,,-343343008.0,-0.26374,-0.4355,-4.92,-4.24
178263031808.0,48992624640.0,51421044736.0,29235135433.881683,12476033024.0,0.066939995,0.06708,0.35,0.53
11658999808.0,2559000064.0,952000000.0,1661174292.6438398,-2222000128.0,0.015470001,,-62.67,11.41
1907872000.0,352040992.0,226319008.0,135764171.52,-14918000.0,0.01554,0.01741,-0.2,0.75
2239378944.0,2239378944.0,,1070871011.0208,738486976.0,0.01296,0.14597,4.821,
,,,,,,,,
2799129088.0,2799129088.0,,983837835.8676583,719670016.0,0.00968,0.12732,11.02,
985929984.0,352979008.0,243332992.0,200094490.2528,142751008.0,0.07659,0.119940005,4.35,4.88
4514100224.0,1384600064.0,775299968.0,583221748.9408001,309800000.0,0.051409997,0.10920999,4.4,6.57
225498005504.0,94608998400.0,56286998528.0,42310190772.715515,29478000640.0,0.07421,0.14815,1.03,
1071104000.0,1071104000.0,,581298851.84,393830016.0,0.01258,0.07723,2.84,2.71
