Sh,Float,Short Int,Short Int PM
9990570.0,7148651.0,230820.0,266665.0
31195900.0,31037728.0,785938.0,1327154.0
530833997824.0,94684922563.0,,
62761800.0,54981852.0,1367365.0,1481862.0
19073500.0,9132868.0,62641.0,195818.0
1680590.0,15609484.0,4821.0,4228.0
230928992.0,98310684.0,782393.0,943770.0
4532460.0,1119473.0,870.0,874.0
4289960.0,1414958.0,129.0,1420.0
5604110.0,5525186.0,948970.0,954675.0
29373000.0,8278179.0,,
76679104.0,76004289.0,150025.0,224749.0
4499120.0,1941953.0,7351.0,8225.0
137628992.0,27198335.0,,
8671280.0,7918871.0,2126753.0,2029574.0
6000000.0,,14021.0,8514.0
4138760.0,2998139.0,7030.0,4395.0
88639000.0,69931089.0,,
20186500.0,20116848.0,1125307.0,1459955.0
14650400.0,12570329.0,1244002.0,1114828.0
9777540.0,8638551.0,35291.0,5607.0
259947008.0,93827835.0,0.0,0.0
23402800.0,452320.0,,
31106200.0,23561417.0,,
4062670.0,2617713.0,8424.0,5543.0
34555800.0,19958586.0,61316.0,76595.0
7828700.0,25811867.0,7836.0,6297.0
3388230.0,1757387.0,503.0,2336.0
50407400.0,321619375.0,,
4213120.0,,9583.0,6147.0
6805940.0,2130948.0,57596.0,37647.0
23503300.0,3374168.0,30197.0,88848.0
3175350.0,2545422.0,,
15727700.0,6749543.0,6225.0,4736.0
48673700.0,9544430.0,107676.0,66329.0
54431600.0,30134715.0,30475.0,32667.0
71221696.0,66016144.0,,
339663008.0,286835921.0,,
34303200.0,15201513.0,194222.0,167451.0
12559100.0,9618911.0,36443.0,40672.0
11903300.0,9981143.0,131949.0,124176.0
32993200.0,28339856.0,713119.0,601993.0
37392100.0,29010276.0,24689.0,58789.0
2319650.0,115740468.0,46130.0,40922.0
4168740.0,1690924.0,71.0,232.0
21314200.0,11966664.0,108059.0,127265.0
14595900.0,11883517.0,88070.0,154148.0
19503400.0,15309071.0,614859.0,901880.0
84000000.0,5383280.0,106370.0,118178.0
11513100.0,6836010.0,23430.0,30572.0
30887500.0,,17218.0,32469.0
4491320.0,4491321.0,6879.0,24732.0
11784300.0,8442376.0,37031.0,23154.0
14168800.0,4492204.0,,
11751100.0,9563736.0,8408.0,9986.0
48942100.0,13325216.0,1109139.0,1366200.0
1185480.0,935494.0,904.0,1138.0
21036700.0,15609484.0,101058.0,110810.0
2338590.0,2113590.0,19015.0,31843.0
180306000.0,189901860.0,,
23041500.0,20015889.0,205367.0,174051.0
392310016.0,351497959.0,,
33103900.0,15233204.0,43212.0,174058.0
41867000.0,30098166.0,308211.0,401385.0
222475008.0,208158962.0,,
4400210.0,,1225.0,1670.0
6949760.0,5314022.0,1806295.0,1972955.0
17351000.0,14287338.0,700805.0,629175.0
12165700.0,7272066.0,118313.0,128289.0
16519300.0,13627569.0,69874.0,62414.0
2758990.0,1896529.0,58057.0,77521.0
27526200.0,46440981.0,19569.0,37483.0
252480000.0,215110272.0,,
14959900.0,7969607.0,21166.0,8532.0
30862700.0,20136546.0,1592821.0,1449140.0
10472900.0,8214211.0,49959.0,40404.0
1858540.0,3358752.0,,
74348400.0,67344025.0,,
40718200.0,35677312.0,41642.0,29935.0
481266991104.0,427273328897.0,0.0,0.0
3982040.0,543421.0,2169.0,1871.0
3481990.0,,,
16253300.0,11139546.0,1288779.0,1289117.0
60490100.0,99167247.0,1863220.0,5739993.0
33750000.0,12731514.0,657820.0,316605.0
70928200.0,6962311.0,,
66724700.0,6724939.0,2259.0,5424.0
2966740.0,2106789.0,2794.0,3191.0
2722900.0,2048252.0,1165.0,1943.0
49984300.0,26260988.0,488841.0,477615.0
1186350.0,297882.0,,
41960000.0,35231259.0,397392.0,10741.0
14250000.0,2189520.0,235271.0,133847.0
16870900.0,14932574.0,,
11611800.0,3134601.0,,
2885040.0,2710523.0,5537.0,3233.0
14067600.0,3760538.0,35260.0,65780.0
3131020.0,,,
6649850.0,3383711.0,11953.0,2889.0
9190590.0,8872320.0,44458.0,45124.0
49280400.0,4886253.0,65226.0,29171.0
55056900.0,55005742.0,183780.0,302730.0
86158800.0,45357732.0,1339000.0,1494787.0
15529900.0,8849572.0,275154.0,303310.0
11709500.0,9922667.0,5152.0,7394.0
2333979904.0,1484820415.0,,
78559104.0,62108862.0,112143.0,71526.0
14526000.0,9878089.0,57049.0,133092.0
5841730.0,23369069.0,24875.0,30444.0
528104000.0,348913101.0,,
2435980.0,2160520.0,77820.0,93048.0
19735600.0,13695912.0,147440.0,280471.0
19486200.0,15624645.0,2187682.0,2360022.0
30297400.0,15700437.0,3439972.0,3579138.0
3926060.0,1132787.0,2958.0,256.0
3854860.0,1381966.0,1018.0,1067.0
22845800.0,8353586.0,761388.0,887089.0
33648200.0,28665929.0,309627.0,300889.0
83850496.0,40535843.0,,
211152992.0,95904172.0,,
18702400.0,4309224.0,110792.0,83207.0
67508000.0,38574491.0,,
3924890.0,,8865.0,3592.0
73438800.0,47450980.0,1677.0,20555.0
13828600.0,7481805.0,76314.0,27215.0
4153580.0,6464512.0,817.0,1816.0
17000000.0,,38360.0,21476.0
24518500.0,14036616.0,34390.0,40504.0
17965100.0,17113420.0,1071255.0,1749872.0
10000100.0,8620622.0,8513.0,6795.0
292420000.0,291501957.0,,
2969810.0,,877.0,2722.0
45203200.0,8009264.0,254.0,1.0
10799400.0,8202373.0,534028.0,262123.0
38018900.0,6860127.0,191410.0,339487.0
244326000.0,152768313.0,,
3227660.0,352655.0,2054.0,6.0
31047800.0,6273208.0,162548.0,192365.0
82957200.0,45599266.0,,
54785700.0,28656200.0,,
4043900.0,3623697.0,139943.0,170702.0
14211600.0,7874913.0,34552.0,25531.0
445167008.0,317572715.0,,
2374570.0,1717883.0,3589.0,4472.0
3757450.0,167728.0,29.0,28.0
13750000.0,2727300.0,220055.0,
22000000.0,5381600.0,134997.0,86574.0
7779930.0,1484820415.0,15124.0,13776.0
21107400.0,6005491.0,1345.0,3531.0
117773000.0,103528192.0,,
8228240.0,5075428.0,7872.0,4724.0
6182130.0,18558361.0,52643.0,59503.0
3722510.0,193100.0,6098.0,6299.0
6780600.0,947927.0,5857.0,3804.0
134093000.0,92799041.0,,
475017984.0,396521525.0,,
17816300.0,,472457.0,129247.0
3892380.0,829763.0,3597.0,3560.0
111785000.0,32447833.0,,
4051660.0,,6582.0,6084.0
328484992.0,314737698.0,,
34287000.0,18558361.0,39157.0,28641.0
27068200.0,,59266.0,107316.0
453804000.0,433773097.0,,
3682600.0,470784.0,1035.0,1039.0
3133780.0,346784.0,298.0,1.0
204456000.0,170956034.0,,
10092300.0,6581710.0,4424.0,7868.0
93695400.0,28234076.0,7207970.0,4110524.0
47903200.0,24148969.0,431826.0,754834.0
518831008.0,47239596.0,,
12699900.0,6149565.0,5713.0,7974.0
10600600.0,9243833.0,4556.0,3569.0
3868830.0,2055701.0,2315.0,3441.0
14609000.0,6841389.0,330303.0,2990.0
37801100.0,29388442.0,1479694.0,1641383.0
6735540.0,4945506.0,98398.0,76701.0
3960000.0,,15710.0,22860.0
6190390.0,3805574.0,21756.0,5944.0
27050000.0,3954250.0,11335.0,17911.0
23030000.0,10384674.0,392087.0,430839.0
12575900.0,9599073.0,,
12575900.0,9599073.0,,
28750000.0,24080281.0,,
239340992.0,175734804.0,207156.0,208048.0
8498010.0,7006188.0,49668.0,38060.0
3747750.0,826566.0,171.0,65.0
5335320.0,4551772.0,39789.0,71311.0
26160200.0,9575682.0,278885.0,610723.0
31455600.0,16704520.0,696368.0,763705.0
4440160.0,3887228.0,216181.0,365690.0
15350000.0,386053.0,1944.0,5190.0
56679500.0,22175920.0,3341.0,1327.0
13107100.0,11049217.0,34376.0,107327.0
3164940.0,564815.0,1468.0,1387.0
3469450.0,,948.0,566.0
5600000.0,2315397.0,24078.0,24649.0
11635400.0,,,
4448300.0,3417955.0,91795.0,87883.0
610761024.0,397407147.0,28905904.0,28553510.0
32799700.0,14526998.0,1246455.0,1333293.0
30583600.0,19553600.0,1369508.0,1057832.0
14511100.0,8671935.0,633270.0,720368.0
15525500.0,5759100.0,,
5653750.0,4774538.0,50027.0,86175.0
26305300.0,10221975.0,37214.0,57807.0
4479120.0,2746643.0,3454.0,6937.0
15940300.0,6924290.0,28806.0,33006.0
4990690.0,4063421.0,399525.0,459341.0
23758600.0,19921567.0,947120.0,234752.0
55177300.0,50450766.0,611716.0,490304.0
979950016.0,951217544.0,45403440.0,44812240.0
11095300.0,8615585.0,15532.0,40316.0
49163700.0,39383779.0,1179.0,1348.0
34023500.0,12666287.0,667136.0,972699.0
422584992.0,139490993.0,,
3084760.0,1651140.0,8922.0,10064.0
47898200.0,33616892.0,980011.0,3778840.0
222250000.0,148394213.0,,
14038300.0,136990635.0,6181.0,11152.0
9898520.0,5393107.0,20688.0,40403.0
187310000.0,109079450.0,158093.0,160896.0
3967840.0,,2700.0,3833.0
34430400.0,28266630.0,101698.0,171468.0
5490500.0,,3324.0,4852.0
5071280.0,,,
14414000.0,,16098.0,15707.0
424095008.0,264652116.0,,
32670600.0,23071567.0,54103.0,109295.0
47297300.0,21568215.0,188002.0,298161.0
18303900.0,36327515.0,,
2617220.0,644568.0,15248.0,18258.0
6317790.0,2327854.0,54640.0,18076.0
182233.0,7203538.0,621.0,306.0
20643700.0,6613840.0,30617.0,26117.0
13972200.0,5459488.0,47356.0,106818.0
10972800.0,7242676.0,,
319632992.0,211843010.0,,
7885880.0,7203538.0,724580.0,568678.0
1022060032.0,740197879.0,,
97692400.0,69839301.0,4672578.0,1882021.0
411360992.0,295627146.0,4554.0,66218.0
55274600.0,43803459.0,162392.0,138504.0
26412300.0,6113889.0,85094.0,112420.0
7583440.0,5631315.0,406959.0,359586.0
30814700.0,24090830.0,384482.0,478762.0
49817800.0,43602081.0,150101.0,100268.0
11515800.0,,,
9776420.0,,,
15492800.0,5971964.0,28540.0,30269.0
283236000.0,,,
7039270.0,6428539.0,702613.0,1407943.0
4338010.0,2798043.0,224777.0,238878.0
26495800.0,21685208.0,82505.0,49654.0
4594320.0,2949185.0,7241.0,7103.0
115413000.0,90561889.0,,
25882300.0,20060304.0,2349876.0,2005039.0
5298250.0,3125642.0,132875.0,163339.0
84357400.0,49840860.0,,
7871150.0,3861237.0,30527.0,25648.0
21555400.0,16401929.0,134774.0,54329.0
35000000.0,12519257.0,,
17493100.0,7004051.0,85929.0,78860.0
15720900.0,,30172.0,57267.0
2278740.0,1775982.0,13929.0,10944.0
42538200.0,2064431.0,,
22461400.0,11522240.0,1628433.0,1515057.0
6753620.0,2944513.0,138098.0,147112.0
47152600.0,10554509.0,52255.0,132792.0
34311600.0,24806593.0,144520.0,163121.0
12181500.0,9541627.0,220482.0,102823.0
17500000.0,2100000.0,30471.0,24627.0
12469900.0,6514297.0,256974.0,72410.0
186160000.0,168971692.0,,
58211100.0,8257958.0,7376257.0,581583.0
9780590.0,7871873.0,22187.0,55327.0
8815030.0,6731867.0,542960.0,645405.0
1853689984.0,1324593146.0,,
53143800.0,15793281.0,,
12843400.0,5808277.0,225946.0,351182.0
8057150.0,4387440.0,10990.0,8030.0
52352800.0,26243324.0,364904.0,273488.0
42836800.0,16888389.0,10615.0,10810.0
37428400.0,6581985.0,17178.0,9462.0
151028000.0,82159388.0,1056519.0,3460437.0
108346000.0,44413158.0,,
13000100.0,10713616.0,53120.0,61785.0
20616200.0,3678966.0,7726.0,5571.0
17324400.0,14041566.0,253648.0,192833.0
52703100.0,39893996.0,1931860.0,469673.0
19900000.0,16789268.0,1262847.0,1468682.0
18785800.0,5231363.0,528926.0,162194.0
68582200.0,910661380.0,86144.0,73607.0
46283400.0,25598296.0,994689.0,2010137.0
7666250.0,5681226.0,59519.0,55485.0
16899500.0,7197793.0,176470.0,337303.0
119519000.0,108161679.0,2719468.0,2833829.0
68003600.0,60916276.0,11951705.0,3578734.0
2043230.0,,,
17160200.0,20235493.0,1617799.0,721986.0
29315700.0,13878031.0,,
47793700.0,42790167.0,1261156.0,1414196.0
9200000.0,1466100.0,7509.0,
31822700.0,,,
5694660.0,5624899.0,355015.0,114158.0
51782300.0,23433990.0,3821839.0,3317060.0
10762300.0,3835012.0,44990.0,72820.0
8853900.0,6418983.0,37329.0,26676.0
2260060.0,4220432.0,4440.0,7171.0
5389210.0,3837813.0,23729.0,25420.0
65298300.0,56863746.0,,
41212700.0,4712259.0,76590.0,14273.0
13392900.0,8705397.0,778411.0,1420812.0
22461400.0,11522240.0,1744769.0,1803555.0
68898000.0,18652764.0,,
2082550.0,1167563.0,,
41924900.0,37569359.0,519388.0,606406.0
26237100.0,1085430.0,,
2665200.0,,,
60360900.0,59357066.0,,
27721000.0,12553740.0,,
28147100.0,18220476.0,185464.0,243401.0
16105100.0,7488034.0,23051.0,14406.0
44656900.0,44245169.0,2080639.0,1187421.0
219088000.0,194328910.0,,
42267600.0,37482946.0,2653037.0,2636325.0
7207030.0,4302558.0,270650.0,244047.0
46441500.0,24571291.0,607621.0,653242.0
2895420.0,935914.0,1635.0,1037.0
2917490.0,1180037.0,5779.0,10.0
4950630.0,4365641.0,2040.0,4786.0
2902000.0,,4664.0,2389.0
3677309952.0,3466816551.0,,
82586096.0,45538002.0,1486169.0,76094.0
1270800.0,5536008.0,4820.0,7273.0
55000000.0,18999750.0,,
20712200.0,13729292.0,113084.0,106628.0
22844800.0,13681631.0,59050.0,3825.0
65779000.0,29570312.0,,
7495920.0,1888806005.0,807213.0,646124.0
36572200.0,30093233.0,86806.0,187493.0
607024000.0,591993992.0,,
22918700.0,20761652.0,1358255.0,1618691.0
21912800.0,12088009.0,33330.0,49100.0
419984000.0,127830659.0,,
37065600.0,10985499.0,162260.0,210044.0
0.0,268129.0,23255.0,21853.0
84447400.0,53180732.0,979491.0,1163575.0
100056000.0,5833261.0,,
16614400.0,5536008.0,253270.0,361982.0
553739.0,553727.0,2489.0,2258.0
30542200.0,18784042.0,178099.0,186555.0
420280000.0,387951951.0,1821793.0,2858468.0
6738429952.0,1235963529.0,,
8893180.0,12387223.0,686630.0,824204.0
3383900.0,,,
16602500.0,3036590.0,19586.0,17894.0
2848660.0,490363.0,647.0,598.0
20156800.0,3247344.0,247697.0,335274.0
10864800.0,5270190.0,22930.0,22682.0
400000000.0,58416000.0,,
37175800.0,5326922.0,,
3364410.0,676729.0,4125.0,7134.0
17840500.0,11940796.0,1607625.0,1653806.0
20833300.0,18280815.0,257242.0,344926.0
78510304.0,68113982.0,1975269.0,396961.0
11077500.0,10412090.0,56657.0,8398.0
10565000.0,9360071.0,63368.0,61421.0
60729100.0,26293878.0,,
39078300.0,15303098.0,5749.0,1395.0
17487100.0,1103796.0,,
5014780.0,2665807.0,19229.0,28525.0
18555400.0,9780905.0,13044.0,10432.0
17902000.0,,23609.0,17559.0
303988992.0,282347863.0,,
9387660.0,8620597.0,25567.0,17993.0
32701800.0,27350881.0,541832.0,420785.0
298742016.0,263595178.0,,
53038400.0,43902018.0,,
2536400.0,107983.0,232.0,283.0
2535300.0,240905.0,993.0,200.0
112466000.0,109936410.0,,
16096300.0,13765874.0,2587833.0,2337999.0
12716000.0,8913163.0,107818.0,86603.0
533192000.0,371517236.0,,
2941930.0,2670387.0,16189.0,17508.0
5346820.0,3404715.0,242634.0,33107.0
27326200.0,17736594.0,14430.0,34475.0
2629700.0,940040.0,8320.0,21515.0
16072300.0,11427864.0,,
2826700.0,,6710.0,8144.0
32614700.0,11241645481.0,43232.0,39900.0
74468200.0,33016944.0,,
52426300.0,43137393.0,201210.0,225946.0
2889170.0,363457.0,48.0,1655.0
292340000.0,260131455.0,,
10761900.0,10003374.0,54669.0,36509.0
25347500.0,25147457.0,1454427.0,908005.0
11014600.0,12974108.0,2902.0,4667.0
20490500.0,16118238.0,14440.0,14245.0
122692000.0,101724832.0,,
10223500.0,,,
110175000.0,109361128.0,,
16835700.0,10945067.0,563854.0,451940.0
119957000.0,31175580.0,,
19724000.0,17592946.0,,
21409900.0,15993641.0,,
1969319936.0,789555408.0,,
51836000.0,39236291.0,,
83891600.0,83125753.0,1325344.0,510348.0
41013100.0,21604231.0,135024.0,322691.0
7850600.0,3595078.0,70344.0,59646.0
354489984.0,222555593.0,,
1540000.0,67923410.0,,
18632000.0,324912600.0,368755.0,804761.0
8200000.0,,,
7323110.0,4691548.0,588607.0,244919.0
169475008.0,147470204.0,,
154786000.0,,,
5923560.0,5238119.0,119998.0,214738.0
2154400.0,611765.0,4971.0,5676.0
67175800.0,39395903.0,,
7823360.0,5838453.0,236788.0,439831.0
27986200.0,11482472.0,5873.0,27617.0
17169000.0,7337850.0,121658.0,201811.0
51806500.0,29811013.0,493000.0,141264.0
143619008.0,,,
24010100.0,25873886.0,104074.0,73163.0
7902500.0,7399956.0,5838.0,8474.0
36187800.0,26907437.0,92550.0,111537.0
76570896.0,43669154.0,,
27000000.0,10349910.0,11709.0,22678.0
10485900.0,4367468.0,25126.0,23337.0
24602400.0,12538862.0,579227.0,393860.0
20701700.0,4484214.0,,
137363008.0,131385135.0,351085.0,366044.0
21055500.0,14564936.0,466000.0,130966.0
212392992.0,152611696.0,,
3010970.0,367679.0,4095.0,4882.0
110419000.0,45957691.0,,
8690580.0,6325702.0,416391.0,427188.0
17758400.0,16380380.0,413639.0,334953.0
2289250.0,1189080.0,195.0,304.0
16600000.0,4251195.0,101066.0,
4133640.0,3523554.0,4281.0,4006.0
9014110.0,2751167.0,27604.0,33021.0
11793500.0,2489327.0,12574.0,19784.0
83775000.0,43599044.0,8056806.0,301025.0
11250000.0,1994700.0,,
753607.0,187769.0,,
5889520.0,4866267.0,251822.0,473906.0
45495900.0,37042728.0,7831.0,3527.0
7038920.0,6363891.0,,
5399830.0,251644014.0,14462.0,13317.0
33521800.0,8463908.0,,
23101100.0,2259338.0,15457.0,33972.0
19069300.0,14806179.0,388885.0,233300.0
2422280.0,1807106.0,222.0,108.0
8067500.0,3988734.0,14640.0,10400.0
2635870.0,1580923.0,,
49526000.0,35325389.0,1097369.0,1458743.0
7414790.0,2446660.0,16532.0,17691.0
454360992.0,365747138.0,,
20003900.0,173739.0,129070.0,178655.0
51912800.0,32279917.0,254968.0,330501.0
87838000.0,,,
224658000.0,216796736.0,,
58429800.0,21929886.0,199565.0,31614.0
11576000.0,2224188.0,19766.0,1191.0
18763600.0,15915871.0,1597246.0,1351794.0
20500000.0,4950540.0,536755.0,
5276440.0,3569931.0,5851.0,40554.0
23489800.0,9777357.0,117507.0,53477.0
13586200.0,4678670.0,35619.0,19223.0
26112800.0,,,
8086720.0,2961032.0,12578.0,17289.0
23046100.0,19785338.0,51478.0,63265.0
4626200.0,1011796.0,153647.0,178652.0
66599400.0,16599222.0,,
131462000.0,91364263.0,,
12550000.0,3842434.0,36257.0,34359.0
165603008.0,192228657.0,378915.0,183034.0
214518000.0,153725713.0,,
9517710336.0,8391480423.0,,
48262300.0,27835287.0,286170.0,465558.0
22385600.0,16461961.0,99719.0,135735.0
3271460.0,1634783.0,,
2046850.0,1469907.0,32956.0,19939.0
21520900.0,10852576.0,92063.0,109537.0
2350750.0,,3456.0,3284.0
3606160.0,1546176.0,10735.0,10572.0
17834400.0,17364967.0,615268.0,618937.0
18716700.0,1749035304.0,11864.0,1007.0
3498830.0,3293435.0,157837.0,106093.0
7072720.0,4331547.0,341216.0,641928.0
2035860.0,991121.0,14114.0,10710.0
784192000.0,263332237.0,,
9236990.0,5877125.0,33467.0,9200.0
7778570.0,22715721.0,,
10047300.0,9728395.0,1008379.0,551775.0
4148500.0,470348.0,334559.0,337020.0
84938200.0,23369899.0,,
151779.0,93533.0,,
45497000.0,39434940.0,3038202.0,3103228.0
29937200.0,12432902.0,34408.0,24464.0
103120000.0,,,
11017100.0,5000129.0,14016.0,14457.0
10518900.0,7676717.0,204275.0,100914.0
41786500.0,19859438.0,1346454.0,346362.0
6262970.0,3458160.0,63970.0,68587.0
2755340.0,2120644.0,3849.0,2040.0
728193984.0,58589108.0,,
131284000.0,39288003.0,496578.0,811228.0
257132992.0,228454728.0,,
41889100.0,32066138.0,1039248.0,751926.0
23849900.0,21320172.0,196537.0,194139.0
111606000.0,5163267.0,7030.0,6655.0
7528760.0,2179150.0,21185.0,17507.0
6178900.0,4878116.0,25488.0,21899.0
160363008.0,,,
4964530.0,4107353.0,225.0,162.0
84104496.0,30534809.0,,
4726420.0,4613934.0,9308.0,6265.0
12975000.0,2361061.0,62497.0,43952.0
25190000.0,7910647.0,264578.0,470114.0
19922500.0,,,
20419700.0,13832971.0,3553.0,13013.0
115610000.0,,,
20743800.0,11814196.0,869285.0,241578.0
9516980.0,5803890.0,999594.0,438853.0
2786130.0,938649.0,6747.0,13891.0
10767500.0,3992912.0,,
96808000.0,73996200.0,,
43340600.0,32745086.0,2402828.0,3187691.0
12432200.0,11397554.0,678867.0,679561.0
19415300.0,4572307.0,198517.0,406533.0
177304992.0,,,
7365000.0,7365072.0,104500.0,9083.0
8136830.0,1985665.0,,
33336700.0,,,
12757400.0,9576174.0,1230148.0,1276130.0
1272320.0,840470.0,2543.0,4308.0
7707710.0,5507233615.0,124970.0,134659.0
4312800.0,2365919.0,4497.0,10610.0
33436200.0,15543651.0,344664.0,257140.0
14724900.0,6152502.0,27188.0,27078.0
2431280.0,1281259.0,,
1990670.0,,,
5912540.0,1409548.0,,
119978000.0,109796424.0,,
2815460.0,42075203.0,1712.0,1439.0
3178710.0,2867165.0,91168.0,88856.0
5223020.0,5002813.0,570232.0,777848.0
12688100.0,7675398.0,7072.0,7856.0
2165650.0,1631753.0,3524.0,19574.0
16553200.0,19432091.0,27377.0,32745.0
248859008.0,171835065.0,,
5708600.0,4571903.0,42028.0,74791.0
14367500.0,5972873.0,136988.0,57801.0
4356060.0,18154232.0,14433.0,36024.0
8715210.0,92451275.0,14542.0,20934.0
25186900.0,25141528.0,50837.0,106352.0
16595200.0,3170183.0,,
20366300.0,16080515.0,46041.0,53417.0
9858720.0,7456541.0,28410.0,18996.0
167802000.0,145692147.0,,
78910200.0,27929998.0,0.0,0.0
12197600.0,5426353.0,412153.0,266123.0
13771300.0,3458805.0,31945.0,81650.0
6264160.0,6718621.0,1031208.0,41156.0
8582660.0,438681550.0,8573.0,8295.0
30040800.0,19126290.0,749359.0,444901.0
18277800.0,64500694.0,80113.0,83997.0
24704100.0,18520955.0,200431.0,285688.0
2199310.0,663054.0,494.0,604.0
9470260.0,3418573.0,3974.0,5506.0
113462000.0,85883243.0,,
224508992.0,186638518.0,,
2053130.0,1346175.0,4933.0,14.0
3866250.0,2238824.0,252068.0,282216.0
10783500.0,8836907.0,251616.0,58251.0
385054016.0,54812386.0,,
28148900.0,19315481.0,,
17394200.0,11183444.0,26439.0,68220.0
3647470.0,2065139.0,17199.0,27734.0
87776704.0,65645461.0,,
27914600.0,27694071.0,2071239.0,2945797.0
31900000.0,21571115.0,,
131304000.0,62265906.0,,
23476400.0,3506751.0,138762.0,268165.0
23628500.0,6300763.0,140473.0,175936.0
18748000.0,3312022.0,2398.0,4323.0
16072000.0,15504658.0,84921.0,242036.0
97877400.0,76636987.0,,
65500500.0,65326900.0,,
14922000.0,1735723.0,111876.0,103346.0
1512010.0,1440021.0,9128.0,8579.0
116565000.0,85756665.0,28959.0,28825.0
201020992.0,,,
3761700.0,1652703.0,717.0,9009.0
18083500.0,17154012.0,592334.0,138430.0
437592992.0,225084459.0,,
13500000.0,9798310.0,1251001.0,70041.0
14189700.0,9020369.0,908333.0,955605.0
465051008.0,160605532.0,,
43502100.0,,,
8691120128.0,1563195554.0,,
168500000.0,134380489.0,,
83255600.0,60691447.0,,
1605760.0,896192.0,19195.0,10600.0
8598200.0,7259644.0,47895.0,30721.0
6653990.0,901283.0,,
10495100.0,9200721.0,,
20582300.0,12838004.0,519842.0,540891.0
160894000.0,44416297.0,,
33735000.0,3735139.0,161373.0,285878.0
15300000.0,4050063.0,127271.0,73056.0
1911410.0,1273995.0,,
112399000.0,,,
21023500.0,19619367.0,110535.0,350500.0
16250000.0,1321938.0,37770.0,37479.0
104470000.0,96066937.0,,
9288870.0,7555411.0,745629.0,21274.0
8482170.0,322747.0,4940.0,13144.0
109413000.0,83117959.0,190267.0,419523.0
4639520.0,2777729.0,,
4481070.0,1345575.0,1236.0,3071.0
9662350.0,,50006.0,54808.0
44531200.0,33769343.0,1316218.0,1627257.0
19787500.0,4017654.0,60386.0,82108.0
4964530.0,4107353.0,2998.0,9936.0
175752992.0,97353121.0,0.0,34116.0
15268200.0,9053125.0,11511.0,116624.0
264827008.0,175000519.0,,
58721600.0,45455794.0,3919687.0,4126301.0
714876032.0,603076418.0,,
35202700.0,28695488.0,27856.0,122262.0
17012200.0,16257870.0,769319.0,969686.0
231228992.0,117355682.0,,
26930000.0,3569021.0,1049758.0,349370.0
4347780096.0,4164788486.0,,
5199000.0,79025.0,,
29995000.0,779870.0,,
12705300.0,11338934.0,382922.0,338630.0
12088200.0,5704060.0,,
6900000.0,1115950.0,10413.0,84206.0
15880699904.0,15173579184.0,,
4659020.0,3484202.0,116335.0,149418.0
60074800.0,46387995.0,,
46750000.0,23001000.0,38460.0,24233.0
26985700.0,14243882.0,29833.0,17195.0
16992300.0,11312253.0,282636.0,311425.0
11540000.0,3593787.0,38917.0,67398.0
6688710.0,1704247.0,28136.0,985.0
5146240.0,5404512.0,225531.0,194876.0
123659000.0,136730426.0,,
43063400.0,18742071.0,,
408292000.0,214446569.0,662753.0,812771.0
72832896.0,22305062.0,,
33191600.0,23273302.0,401305.0,595028.0
8092000.0,2092025.0,,
2816620.0,1061864.0,13836.0,25011.0
2278620.0,1454855.0,37398.0,93725.0
71487600.0,603076418.0,1922088.0,1621307.0
52210700.0,50621419.0,601964.0,311829.0
23854900.0,22736362.0,,
14173600.0,5612468.0,528038.0,374097.0
7983560.0,4550153.0,35976.0,28962.0
4578980.0,2632867.0,,
13641900.0,1176750.0,6838.0,10885.0
180147008.0,,,
99000000.0,36000360.0,,
199443008.0,,2056818.0,3352406.0
11410300.0,1828000.0,275187.0,107342.0
6598370.0,821761.0,,
385654016.0,311308922.0,,
7123450.0,6537407.0,122075.0,99558.0
284928992.0,198270416.0,,
637649024.0,523095061.0,640001.0,519833.0
23565000.0,3025600.0,210098.0,265545.0
8431070.0,3289747.0,,
6316570.0,177287226.0,117813.0,42034.0
5221460.0,606369.0,0.0,1618.0
8976910.0,3913849.0,585164.0,492409.0
80166704.0,49487685.0,4453830.0,1040795.0
1648910.0,1373870.0,,
28240400.0,17858075.0,437910.0,698257.0
6642040.0,6314918.0,314988.0,183452.0
998060.0,,,
24388700.0,21570414.0,129104.0,128081.0
12498900.0,10132570.0,192060.0,107728.0
11250000.0,1249988.0,1517.0,8486.0
18300000.0,4299951.0,100288.0,45768.0
705403008.0,712251827.0,,
4681000.0,4678004.0,332585.0,498089.0
26700100.0,32994287.0,672287.0,1117400.0
3857910.0,1161153.0,,
6881840.0,4811024.0,12472.0,11779.0
6530080.0,,,
21042800.0,11653163.0,160524.0,98518.0
13212200.0,27973618.0,397363.0,347954.0
28243800.0,12741912.0,1678849.0,1792355.0
10549500.0,8418085.0,10334.0,22860.0
11263600.0,1631763.0,,
72412304.0,15843095.0,,
25730500.0,7474979.0,,
25359600.0,19929851.0,3728419.0,3006357.0
19450000.0,12319425.0,27212.0,
1838280.0,,,
12846600.0,3089345.0,97067.0,169785.0
15381600.0,2285393.0,117497.0,145918.0
27500000.0,5145525.0,8589.0,66565.0
23486200.0,,,
19247100.0,17800526.0,546119.0,460878.0
4005000.0,3625011.0,39248.0,4035.0
54218800.0,33520239.0,,
8850390.0,13268548.0,229708.0,46706.0
33523000.0,707860885.0,432830.0,529342.0
229928000.0,211046229.0,,
32575400.0,27743171.0,363165.0,212408.0
45038200.0,33636550.0,,
108616000.0,78672798.0,,
