Gr M,EBITDA M,Op M,Net Inc M
0.35472,0.21613,0.22361,0.13883
0.31554002,0.20052,0.21199,0.03368
0.93498003,0.0,0.67784,0.49144
0.6946,0.32700002,0.19851999,0.09435
0.35472,0.21613,0.22361,0.13883
0.31554002,0.20052,0.21199,0.03368
0.31554002,0.20052,0.21199,0.03368
0.21154,0.08619001,0.06044,0.04636
0.5062,0.22568001,0.24058,0.13571
0.25249,0.04666,0.052259997,0.040510003
0.442,0.36707002,0.21193,0.10421
0.60136,0.15113,0.12816,0.12629
0.29797,0.07203,0.0552,0.02805
0.0,0.0,0.37511003,0.26681
0.0,0.0,0.37511003,0.26681
0.27813,0.20521,0.18341999,0.15499
0.60136,0.15113,0.12816,0.12629
0.45176,0.19899,0.16036,0.13661
0.22496,0.14002,0.13778,0.09008
0.85066,0.4127,0.40051997,0.27472
0.44375,0.2701,0.17849001,0.11607
0.39672002,0.21882999,0.17989999,0.29288
0.0,0.0,0.36378,0.29136
0.54905,0.34459,0.24614,0.06604
0.0,0.0,0.28505,0.22081
0.4566,0.21035999,0.16803,0.14086
0.10865,0.06372,0.04869,0.03523
0.21882,0.15811,0.13171,0.08691
0.45441002,0.021089999,-0.0107,-0.020680001
0.84553003,-0.01601,-0.02971,-0.00419
0.44759998,0.35451,0.23221001,0.02466
0.20844999,0.20955999,0.26755,0.15593
0.2731,0.16876,0.15336001,0.10042
0.20511,0.0777,0.01048,0.05589
0.20732,0.14604001,0.09633,0.060539998
0.54517,0.45441002,0.15001,0.24323
0.62738,0.56630003,0.4409,0.25184
0.59339,0.27693,0.18502001,0.16816999
0.20732,0.14604001,0.09633,0.060539998
0.76015997,0.65806,0.54181,0.32251
0.79858,0.07014,-0.00434,0.49305
0.42159,0.31673,0.34157002,0.23646
0.35831,0.114980005,0.08279,-0.16548
0.42713,0.16113001,0.14106,0.104490004
0.0,0.0,0.49181998,0.31751
,,,
0.44239,0.168,0.14134,0.10146
0.35833,0.21544,0.01916,0.05491
0.35833,0.21544,0.01916,0.05491
0.17557,0.13558,0.13284999,0.08221
0.44471002,0.22051,0.17374,0.08658
0.0,0.0,0.39117,0.22516
0.70176005,0.20165001,0.18656999,0.10005999
0.0,0.0,0.39117,0.22516
0.28144,0.13519,0.113000005,0.05662
0.44239,0.168,0.14134,0.10146
0.0,0.0,0.46976003,0.30495
0.51267,0.38695,0.27754998,0.28724
0.43203,-0.0057099997,0.0996,-0.05628
,,,
0.45104998,0.43608,0.65252,0.01143
0.44996,0.122729994,0.03894,0.053000003
0.43101,0.36692002,0.45924,0.023239998
0.34809,0.23761,0.22535999,0.14762999
0.23647,0.07991,0.06052,0.01602
0.44996,0.122729994,0.03894,0.053000003
0.65522003,0.0,0.28651,0.22736
0.78116,0.52669996,0.43501,0.25166
0.6635,0.34203997,0.24568,0.12606
0.6635,0.34203997,0.24568,0.12606
0.62861,-0.13340001,-0.20191999,-0.12892
0.36708,0.34813,0.27056998,0.14336
0.75851,0.20952,0.20566,0.22313999
0.08859,0.07351,0.049050003,0.02024
0.40418997,0.4569,0.3404,0.23242001
0.24601999,0.19025,0.17766,0.14183
0.76856005,0.01588,-0.109189995,-0.1378
0.15973,-0.04849,-0.05301,-0.07098
0.42086,0.35637,0.19804001,0.1276
0.23547001,0.05375,0.025320001,0.044710003
0.74403,0.0025499999,0.02848,-0.010039999
0.4866,0.32314998,0.22417,0.13337
0.4344,0.20347,0.21542,0.12073
0.49597,0.27195,0.21408,-0.00944
0.70192003,0.24954,0.22748,0.18045999
0.72642,0.25217,0.15931,0.0775
0.21572,0.09093001,0.07243,0.04921
0.50618,0.48084,0.25078,0.17659001
0.46016,0.27795,0.17437,0.094569996
0.24017,0.10127,0.08,0.05347
0.33615002,0.29124,0.26763,0.13178
1.17119,0.0,0.38848,0.44278
0.79248,0.0,0.30628002,0.19188999
0.2015,0.17895001,0.1625,0.110089995
0.79248,0.0,0.30628002,0.19188999
0.5863,0.52415,0.50481,0.36926997
0.16680999,0.16556999,0.06762,0.054920003
0.0,0.0,0.29578,0.22087
0.11359999,0.086899996,0.098950006,0.05085
0.0,0.0,0.51145,0.38389
0.62896,0.4284,0.28652,0.14203
0.99855006,0.7424,0.75879997,0.54098
0.99855006,0.7424,0.75879997,0.54098
0.52266,0.36205003,0.18314,0.15024
0.71248,0.33043998,0.19521,0.10512
0.56838,0.13903,0.042379998,0.03931
0.42758998,0.42540002,0.32958,0.28951
0.33264,0.19559,0.15103,0.09029
0.18882,0.13572,0.06277,0.03405
0.7544,0.22410999,0.17548999,0.026129998
0.41015998,0.03711,0.00977,0.03613
0.75585,0.32234,0.3461,0.1531
1.0,0.0,0.69977,0.5244
1.0,0.0,0.69977,0.5244
1.0,0.0,0.69977,0.5244
0.0777,0.063200004,0.03637,0.014479999
0.94526,0.82371,0.76765996,0.62157
0.36491,0.20029,0.12405,0.03174
0.88012004,0.35464,0.30607,0.32481998
0.49597,0.27195,0.21408,-0.00944
0.63974,0.24525999,0.21871,0.17014
0.47441003,0.31505,0.16775,0.101169996
1.0,0.0,0.69977,0.5244
0.36491,0.20029,0.12405,0.03174
1.0,0.0,0.69977,0.5244
0.33133,0.21249,0.23119,0.15408
0.29042,-0.3744,-0.41272998,-0.45872003
0.36028,0.1552,0.13787,0.07469
1.0,0.0,0.69977,0.5244
0.37884998,0.27901,0.16518,0.07279
0.18882,0.13572,0.06277,0.03405
0.0,0.0,0.49344003,0.31443
0.50407004,0.43045,0.20459999,0.14463
0.0,0.0,0.31836998,0.03711
0.37348,0.13893,0.07999,0.05974
0.15973,-0.04849,-0.05301,-0.07098
0.58937,0.42603,0.27345,0.15482001
0.75754,-0.01591,-0.01679,-0.02596
0.75754,-0.01591,-0.01679,-0.02596
0.46601,0.4465,0.22604,0.07312
0.46601,0.4465,0.22604,0.07312
0.0,0.0,0.0,0.0
1.0,0.0,0.69977,0.5244
1.0,0.0,0.69977,0.5244
0.7982,0.45351002,0.36675,0.14123
0.38542998,0.19002001,0.15649,0.115030006
0.69575995,0.20559,0.15096,0.08018
1.0,0.0,0.69977,0.5244
0.38542998,0.19002001,0.15649,0.115030006
0.35336,0.22728,0.18885,0.17016001
1.0,0.0,0.69977,0.5244
0.64772004,0.13722,0.20386,0.11946999
0.23539,0.07485,0.03442,0.03428
0.3688,0.07993,0.06877,0.03403
1.0,0.0,0.69977,0.5244
0.22195,0.20989999,0.14807001,0.10468
0.35336,0.22728,0.18885,0.17016001
0.17566,0.19783,0.19319001,0.15728
0.58504003,0.54881,0.27708998,0.20586
1.0,0.0,0.69977,0.5244
0.59388,0.40577,0.36830002,0.09174
0.76646006,-0.10568,-0.09064,-0.09042
0.35419998,0.16459998,0.18549,0.11825
0.4164,0.25576,0.13686,0.04837
0.17254,0.14611,0.08493,0.03965
0.60723,0.22851999,0.24613,0.14648
0.67959,0.20594999,0.19395,0.19709
0.12549,0.10521,0.08387,0.060700003
0.4164,0.25576,0.13686,0.04837
0.0,0.0,0.54541,0.47248
0.08936,0.07195,0.0508,0.03417
0.20041001,0.23461,0.09575,0.44622
0.60723,0.22851999,0.24613,0.14648
0.27868998,0.198,0.12011,0.03059
0.27868998,0.198,0.12011,0.03059
0.21822001,0.089770004,-0.094610006,-0.02095
0.32948002,0.37556,0.1909,0.09571999
0.0,0.0,0.31836998,0.03711
0.37342,0.22622,0.18882,0.13656999
0.69248,0.06822,-0.04004,0.03927
0.86372,0.08930001,0.07613,0.00971
0.68718004,0.63736,0.33938998,0.42391998
0.22448,0.14369,0.25486,0.054970004
0.17063999,0.19947,0.13194,0.08375
0.23764999,0.31628,0.11611,-0.01681
0.78663003,0.67037004,0.56254,0.34291
1.0,0.0,0.69977,0.5244
0.81029,0.28207,0.25157,0.22058001
0.46013,0.16915001,0.13104,0.08165
0.0,0.0,0.38489,0.28452
1.0,0.0,0.69977,0.5244
0.62131,0.02933,0.0152199995,0.03043
0.35999,0.14089,0.11532,0.08488
0.74759,0.66046,0.42282,0.25289
0.086969994,0.07277,0.04087,0.0066000004
0.15204,0.26646,0.09731,0.06607
0.56188,0.13417,0.09104,0.13961
0.15628,0.15582,0.121520005,0.056209996
0.56188,0.13417,0.09104,0.13961
0.25030002,0.10564,0.08728,0.04161
0.31774,0.08958,0.10264,-0.00049
0.53758,0.33040002,0.02269,0.15168999
0.53758,0.33040002,0.02269,0.15168999
0.0,0.0,0.27648002,0.21392
0.45146,0.111870006,0.14093,0.07532
0.35271,0.2667,0.20874001,0.16475001
0.17396,0.042740002,0.037100002,0.0143099995
0.59134996,0.23701,0.14873,0.16591999
0.43357,0.0996,0.05649,0.048839998
0.7289,-0.07303,-0.09481,-0.04091
0.69029,0.16644,0.16253,0.109069996
0.59018004,0.34649,0.26216,0.21712999
0.29937,0.41684,0.18406,0.16695
0.40139,0.25821,0.25545,0.14864
0.56188,0.13417,0.09104,0.13961
0.27538002,0.10426,0.12853,0.0708
,,,
0.46013,0.16915001,0.13104,0.08165
0.47104,0.4375,0.23205,0.20076999
0.46638,0.20358999,0.15453,0.04591
0.36247003,0.1566,0.09515,-0.03477
0.58847,0.56369996,0.27533,0.25982
0.53223,0.23139,0.25634,0.18993999
0.43313,0.12002,0.10182,0.04468
0.59244996,0.32653,0.16855,0.08996
0.07972,0.09235,0.00208,-0.023459999
0.51963,0.2669,0.25595,0.1972
0.41887,0.21216999,0.14132,0.075830005
0.52052,0.45431,0.23793,0.14287
0.061539996,0.03683,0.02804,0.027090002
0.20343,0.15113,0.11338,0.080369994
0.29236,0.01675,0.02468,0.03209
0.46626,0.38437998,0.23143,0.40257
0.27538002,0.10426,0.12853,0.0708
0.76449996,-0.49220002,-0.33428,-0.5368
0.08442,0.0848,0.03458,0.00717
0.28806,0.24952999,0.14536999,0.08788
0.48389,0.14148,0.11672,0.08816
0.41887,0.21216999,0.14132,0.075830005
0.21429001,0.060100004,0.031059999,0.01427
0.36921,0.24476999,0.23201,0.16118
0.56236,0.52818,0.19385,-0.06884
0.77984,0.65931,0.65058,0.53933996
0.8126,0.27910998,0.23684,0.17912
0.19193001,0.15828,0.11002,0.05118
0.23179,0.11667,0.06184,0.06543
0.59778,0.25597,0.1463,0.12507
0.4344,0.20347,0.21542,0.12073
0.54643,0.18278,0.12008,0.078990005
1.0,0.0,-62.97318,0.0
0.70592004,0.24159001,0.14488,0.082600005
0.70592004,0.24159001,0.14488,0.082600005
0.07342,0.07407,0.069520004,0.03819
0.13541001,0.10429,0.09342,0.07565
0.54164004,0.30546,0.22615999,0.10903
0.50533,0.09082,0.17215,0.07906
0.41376,0.15073,0.14714,0.09340999
0.47029,0.78363,0.53941,0.33985
0.2748,0.30908,0.20919001,0.18806
0.16558,0.10958,0.08609,0.06269
0.38172,0.26855,0.18747,0.087519996
0.72046,0.11257,0.13498999,0.13239
0.51388,0.13793,0.11241,0.06822
0.5367,-1.55796,-1.05804,0.97673
0.40140998,0.27986,0.23843001,0.02021
0.76688004,0.03842,0.05669,0.04849
0.68161005,0.16153,0.18791,0.29342
1.0,0.0,0.72214997,0.44935
0.48593,0.18882,0.14462,0.10559
0.78128,0.28429002,0.18337,0.19724001
0.40777,0.20950001,0.16126,0.07175
0.12382,0.025610002,0.01978,0.0056800004
0.4344,0.20347,0.21542,0.12073
0.2712,0.17085,-0.12786001,0.035889998
0.57633,0.25124002,0.17136,0.19311
0.20357999,0.32138002,0.13297,0.02772
0.2748,0.30908,0.20919001,0.18806
0.49980998,0.05967,0.03011,0.00428
0.74398005,-0.048,-0.26869,-0.24383
0.0,0.0,0.5721,0.43085
0.22607,0.06256,0.03741,0.021300001
0.20357999,0.32138002,0.13297,0.02772
0.53893,0.38969,0.39093,0.0701
0.28506002,0.20184,0.18064,0.12489
0.53893,0.38969,0.39093,0.0701
0.0,0.0,0.31836998,0.03711
0.3637,0.19575001,0.20087999,0.10505
0.74814004,0.31686002,0.28148,0.07111
0.24260001,0.14444,0.11243,0.10276
0.38542998,0.24180001,0.17322001,0.131
0.17629999,0.1522,0.09952,0.043080002
0.85999,0.41919,0.35175,0.40662998
0.29422,0.096049994,0.08703,0.0539
0.94541,0.36398998,0.38919,0.37590998
0.94541,0.36398998,0.38919,0.37590998
0.18574,0.16043,0.14792,0.08668
0.0,0.0,0.24489,0.23223
0.4291,0.42911,0.3179,0.21313
0.19735001,0.08505999,0.06241,0.04555
0.24669,0.120950006,0.08231,0.03363
0.60858,0.30917,0.25483,0.13793
0.0,0.0,0.31836998,0.03711
0.55856997,0.51203,0.24787001,0.23716
0.25878,0.16037,0.13116,0.11318
0.24669,0.120950006,0.08231,0.03363
0.31084,0.112220004,0.08392,0.03353
0.31577,0.11281,0.073520005,0.04744
0.81938004,0.12861,0.13059,0.27747
-0.0431,-0.52922,-0.85495,-0.68064004
0.53057,0.4898,0.3718,0.27754998
0.43008,0.16441,0.14432,0.13777
0.0,0.0,0.58198,0.45681
0.45158002,0.19665001,0.20976,0.114020005
0.06706,0.0,0.195,0.045500003
0.68894994,0.60894,0.33234,0.28538
0.67197996,0.28171,0.18438,0.10386
0.70861,0.62112,0.44459,0.33863
0.92877996,0.83516,0.54046,0.20523001
0.61004,0.12398,0.123730004,0.05
0.66463995,0.58808,0.19672,0.07694
0.21084999,0.17036,0.15899,0.09864
0.38933998,0.09319,0.08076999,0.057740003
0.082100004,0.04855,0.05314,0.03141
0.58943003,0.31346,0.25615,0.21862
0.77008003,0.40069,0.46869,0.28679
0.44501,0.39264,0.19014,0.11545
0.58943003,0.31346,0.25615,0.21862
0.44827998,0.24093,0.21497,0.16153
0.20166,0.15673,0.10665,0.044850003
0.79387003,0.09742,0.0789,0.365
0.53332,0.37276,0.33159,0.23302001
0.07751,0.050679997,0.03463,0.01709
0.39196998,0.21608,0.16591999,0.17719
0.17771,0.10724,0.08906999,0.058029998
0.12684,0.029159999,-0.00071999995,0.01287
0.0,0.0,0.46976003,0.30495
0.88982004,0.51891,0.45641997,0.40357
0.45758998,0.22522,0.14916,0.03002
0.52246,0.31159002,0.27524,0.22262
0.18569,0.05257,0.039809998,0.02764
0.35598,0.43431,0.34021,0.20195
0.27191,0.2083,0.13307999,0.08881
0.26413,0.41764998,0.24424,0.0035299999
0.18792,0.12906,0.06737,0.04591
0.0,0.0,0.65088,0.48577
0.51593,0.05446,0.03499,0.022850001
0.95024,0.0,0.58911,0.68116
0.2857,0.16352,0.12911999,0.08137
0.12617,0.07293,0.04408,0.02036
0.28662002,0.19173001,0.12832,0.098179996
0.54164004,0.30546,0.22615999,0.10903
0.95024,0.0,0.58911,0.68116
0.07777,0.08917,0.03486,-0.01849
0.94461,0.0,0.21042,0.16458
0.35409,0.19028,0.105909996,0.0085
0.23458,0.121300004,0.100209996,0.08703
0.6311,0.21021,0.21178,0.13877
0.89636004,0.86620003,0.61301,0.4591
0.83849996,0.59473,0.50318,0.33407003
0.44035998,0.03253,-0.01768,-0.013990001
0.31609,0.08914,0.11057,0.059860002
0.60731,-0.17024,-0.19,-0.20981
0.0,0.0,0.0,0.0
0.70157,0.63872004,0.20363002,-0.00331
0.95024,0.0,0.58911,0.68116
0.36508998,0.1935,0.16670999,0.12269
0.3076,0.18255,0.13569,0.06475
0.48526,0.20671,0.17784001,0.110810004
0.23561001,0.078379996,0.05631,0.05077
0.0,0.0,0.39872003,0.28374
0.43909,0.24643,0.16222,0.13424
0.0,0.0,0.53015,0.27982
0.71344,0.63311,0.40392,0.26071
0.01307,0.14088,0.0064,-0.08835
0.26697,0.28616,0.15939,0.11289
0.26325,0.17757,0.17376,0.12642999
0.79864997,0.27979,0.18191,0.16516
0.34925,0.21429001,0.18336001,0.13958
0.56279,0.26673,0.15827,0.2091
0.99631,0.90489,0.63602,0.42231998
0.26258,0.22035,0.081,0.05584
0.31818,0.145,0.10207,0.09608
0.01307,0.14088,0.0064,-0.08835
0.31818,0.145,0.10207,0.09608
0.68514,0.22694,0.2094,0.18743
0.37570998,0.18868999,0.103199996,0.03735
0.42971,0.04428,0.05934,0.053590003
0.25607002,0.03491,0.029690001,-0.01095
0.86168,0.26022,0.23222,0.21209998
0.81662005,0.61614,0.42073002,0.27999002
0.12836,0.07041,0.07698,0.0354
0.89839,0.29512,0.44537,0.32196
0.26567,0.12061,0.08948,0.05466
0.44501,0.39264,0.19014,0.11545
0.81662005,0.61614,0.42073002,0.27999002
0.41789,0.2974,0.24054001,0.18895
0.41789,0.2974,0.24054001,0.18895
0.54876,0.16333,0.09255,0.045300003
0.40857,0.29137,0.09949,-0.24570999
0.13826999,0.09486,0.049099997,0.02913
0.42369998,0.22631,0.17774999,0.0922
0.4559,0.28292,0.15068,0.091680005
0.54785,0.2982,0.24858999,0.16511999
0.82291,0.17402,0.12366,0.04463
0.28991,0.22261,0.20021999,0.028369999
1.0,0.0,0.69977,0.5244
0.67070997,0.4509,0.33383,0.19666
0.33828,0.24332,0.29829,0.19493
0.06375,0.055609997,0.026400002,0.01904
0.52041,0.0,-11190.934,0.0
0.41942,0.07995,0.0309,0.02457
0.54441,0.1438,0.1272,0.07097
0.4443,0.29862,0.23853001,0.15204
0.10205,-0.24166,-0.53330004,-0.35797
0.38844,0.18729,0.15445,-0.01424
0.53327,0.48259,0.30725,0.23969
0.44576,0.26916,0.21955,0.14051
0.77857,0.0,0.08602,0.096540004
0.82291,0.17402,0.12366,0.04463
0.10205,-0.24166,-0.53330004,-0.35797
0.57653,0.26745,0.20497,0.16993
0.11286,-0.30673,-0.7686,-0.41872
0.38893002,0.2471,0.17856,-0.14105
0.37727,0.45847,0.22918,0.15256
0.26714,0.21977,0.19521,0.13069001
0.90143996,0.41365,0.37478,0.39876997
0.60089,0.54226,0.17898001,0.05899
0.03601,0.08586001,-0.00551,-0.03338
0.12461001,0.06777,0.03943,0.00806
0.1658,0.04918,0.045440003,0.03129
0.53823,-0.0888,-0.19308001,-0.09689999
0.06743,0.02779,0.02201,0.0121
0.4286,0.32808998,0.25301,0.19187
0.0,0.0,0.22780001,0.06319
,,,
0.3538,0.175,0.13953,0.1177
0.42971,0.04428,0.05934,0.053590003
0.94071996,0.0,0.18232,0.14271
0.58847,0.56369996,0.27533,0.25982
0.22301,0.17106001,0.14036,0.04637
0.60317004,0.55606,0.29013002,0.00145
1.0,0.85573995,0.48191002,0.25378
0.39352,0.1272,0.13268,0.053150002
0.74845004,0.15849,0.13457,0.13762
0.28307,0.25164,0.42705002,0.15401
0.30133,0.19534999,0.17132999,0.113970004
0.42870998,0.14651,0.116780005,0.07661
0.61489,0.51429003,0.48836,0.22992
0.84883004,-0.50658,-0.33504,-0.55253
0.18584,0.08874,0.00804,0.045819998
0.54328996,0.65373003,0.56618,0.37243
0.45477,0.40108,0.29745,0.16757
0.18273,0.12627,0.09686,0.07724
0.61421,0.56491,0.18011999,0.09934
0.6832,0.24455,0.15807,0.055069998
0.29455,0.120179996,0.1528,0.07786
0.84738,0.80195,0.50526,0.42476
0.19582,0.12569,0.075229995,0.08357
0.19582,0.12569,0.075229995,0.08357
0.38172,0.26855,0.18747,0.087519996
0.18584,0.08874,0.00804,0.045819998
0.26407,0.30266002,0.20833999,0.12597
0.87658,0.23712,0.19172001,0.07281
0.29508,0.09576,0.051609997,0.03155
0.32554,0.25761,0.23819,0.18110001
0.94838,0.0,0.20467,0.11991999
0.48801997,-0.12938,-0.14625,-1.5390601
0.29151,0.27181,0.17107001,0.11098
0.13793999,0.13102001,0.1088,0.06807
0.0,0.0,0.56526,0.45873
0.39949,0.16853,0.105349995,0.07907
0.81802005,0.31177,0.33545,0.21452999
0.0,0.0,0.41375,0.27343
0.63303,0.23214,0.22808,-0.13369
0.1733,0.14618,0.13305001,0.09505
0.32301998,0.17740999,0.1418,0.053979997
0.41489,0.21609,0.11617,0.09876
0.54543,0.0,-7.7603197,0.0
0.36573002,0.27917,0.27809,0.15482001
0.50948,0.14149,0.080699995,0.02646
0.18320999,0.04066,0.01573,0.00336
0.59167,0.55262,0.35924,0.27618998
0.06938,0.0546,0.02715,0.02406
0.59134,0.28176,0.14934,0.10399
0.23608999,0.054819997,0.01053,0.01195
0.23150998,0.122480005,0.08444,0.07308
0.37498,0.28488,0.25639,0.14824
0.6094,0.23562,0.20542,0.17215
0.78869003,0.28871,0.26561,0.31252
0.27374,0.04531,0.01814,0.011779999
0.40884998,0.38252,0.22907,0.10962
0.61051,0.15266,0.13768,0.09555
0.4173,0.19028,0.1762,0.15796
0.62844,-0.0912,-0.80256,-0.45771
0.21455999,0.1182,0.041890003,0.038540002
1.0,0.0,0.57958,0.50098
0.1026,0.099530004,0.09996,0.05827
0.98384005,0.70294,0.40436,0.21971
0.79311997,0.0,0.19034,0.20899999
0.0,0.0,-230.0,0.0
0.51572,0.22076,0.15523,0.091070004
1.0,0.0,0.57958,0.50098
0.79311997,0.0,0.19034,0.20899999
0.98927003,0.96138,0.37456,0.39825
0.53856,-0.2637,-0.09917,-0.52271
0.18320999,0.04066,0.01573,0.00336
0.75437,0.0,0.12337,0.05057
0.26001,0.3371,0.36365002,0.25917998
0.32364,0.11282,0.08623,0.057930004
0.91092,0.51226,0.2816,0.12339
0.63691,0.29892,0.24723,0.21261999
0.80677,0.49328998,0.2706,0.18303
0.97637004,0.0,0.32641998,0.24115999
0.74912,0.15564,0.16792,0.11079001
0.74912,0.15564,0.16792,0.11079001
0.111999996,0.1103,0.0020299999,-0.0057
1.0,0.0,0.57958,0.50098
0.41352,0.26472,0.16836001,0.075219996
0.79864997,0.27979,0.18191,0.16516
0.51572,0.22076,0.15523,0.091070004
0.17126,0.01959,0.0074400003,-0.04074
0.91092,0.51226,0.2816,0.12339
0.34460998,0.05999,0.00214,-0.021559998
0.74063003,0.76374,0.30937,0.22405
0.18569,0.10252,0.09965,0.05372
0.30298,0.07619,-0.00873,0.01451
0.75473,0.69431996,0.50162,0.33903998
0.123780005,0.0848,0.06554,0.04538
0.96595,0.35046002,0.37584,0.27009
0.98384005,0.70294,0.40436,0.21971
0.55917,0.29834998,0.14314,0.10191
0.28808,0.085760005,0.07204,0.04249
0.26725,0.1717,0.13569,0.039419997
0.35828,0.49415,0.36115003,0.21284
0.15555,0.069359995,0.039470002,0.02023
0.15335,0.17282,0.09595,0.083529994
1.0,0.0,0.57958,0.50098
0.39805,0.16002001,0.14663,0.08428001
0.28808,0.085760005,0.07204,0.04249
0.21343,0.0626,0.05483,0.0298
0.38755,0.21016,0.18505,0.09193
0.00067000004,-0.00098,-0.00327,-0.00148
0.83945,0.30084,0.30974,0.27735
-0.71442,-0.99578005,-6.38732,-0.94314003
0.69935,0.20158,0.16103001,0.110369995
0.25305,0.23912,0.2564,0.0917
1.0,0.0,0.57958,0.50098
0.0,0.0,0.43370998,0.41474998
0.13716,0.10428,0.07977,0.06117
0.60299,0.60445,0.50646,0.36629
0.30548,0.0233,0.03372,0.05673
0.5143,0.49508,0.23126,0.06647
0.38755,0.21016,0.18505,0.09193
0.46918,0.22620001,0.17255,0.115159996
0.84689003,0.45634997,0.39603,0.2327
,,,
0.38201,0.20265,0.2035,0.13683
1.0,0.0,1.25,0.7621
0.28467,0.22319001,0.23757,0.17482
0.53169996,0.40640998,0.23868999,0.13924
0.51514,0.43469003,0.18163,0.46292
1.0,0.0,0.57958,0.50098
0.58855,0.46237,0.44173,-0.046630003
0.76199996,0.07954,0.049050003,0.096149996
0.0,0.0,0.0,0.0
0.30271,-0.0075,0.00794,-0.02498
0.37537,0.32178003,0.27554,0.15683
0.12089,0.11063,0.09784,0.09725001
0.21466999,0.16397,0.14407,0.0926
0.51514,0.43469003,0.18163,0.46292
0.34460998,0.05999,0.00214,-0.021559998
0.08425,0.07739,0.05895,-0.00802
0.35559,0.18106002,0.13663,0.03379
0.29167998,0.28873,0.15667,0.05313
0.44951,0.13936,0.086,0.03135
0.60299,0.60445,0.50646,0.36629
0.0,0.0,0.11332,0.0
0.32541,0.20423001,0.15697,0.063540004
0.68939,0.21632,0.05434,0.14238
1.0,0.0,0.57958,0.50098
0.66467005,0.13814001,0.12028,0.115380004
0.29167998,0.28873,0.15667,0.05313
0.62876,0.14333999,0.12588,0.10311
0.3031,0.12282,0.11027,0.08612
0.16481,0.10622,0.084630005,0.06995
0.32299,0.18679,0.04519,-0.10572
1.0,0.0,0.57958,0.50098
0.0,0.0,0.52397996,0.28656
1.0,0.0,0.57958,0.50098
0.37537,0.32178003,0.27554,0.15683
0.87803,-0.31434,-1.5760499,-0.48975
0.33933,0.2201,0.21673,0.17548999
0.236,0.19439,0.17042999,0.04993
0.80223,-0.07744,-0.09036,-0.115830004
0.49528998,0.17872,0.15618,0.12037
0.30621,0.18142,0.14222,0.0444
0.63932,0.17195,0.17197001,0.23542999
1.0,0.0,0.57958,0.50098
0.0,0.0,0.51959,0.3445
0.16861,0.13856,0.081020005,0.25632
0.16861,0.13856,0.081020005,0.25632
1.0,0.0,0.57958,0.50098
0.37237,0.21381001,0.17692,0.119399995
0.47405,0.16777,0.14509,0.09631
0.96194,-2.64504,-1.20719,0.0
0.57062,0.15193,0.15012999,0.10073
0.75418997,-0.084580004,-0.10687,-0.06185
1.0,0.27691,0.61254,0.00452
0.77555,0.66244006,0.41371,0.32182
1.0,0.0,0.57958,0.50098
1.0,0.0,0.57958,0.50098
1.0,0.0,0.57958,0.50098
0.51449,0.18324,0.14286,0.12528
1.0,0.0,0.57958,0.50098
0.37230998,0.20626,0.11837,0.042779997
1.0,0.0,0.57958,0.50098
1.0,0.0,0.57958,0.50098
0.66617996,0.2744,0.17695,0.09833
0.52669,0.11328,0.07475,0.07071
0.51449,0.18324,0.14286,0.12528
1.0,0.0,0.57958,0.50098
0.66256,-0.21490999,-0.19242,-0.28072
0.20278,0.14072,0.14304,0.047
0.11387999,0.0429,0.03392,0.0271
1.0,0.0,0.57958,0.50098
0.59327,0.30048,0.29687,0.15143
0.31561002,0.17777,0.09393,-0.00796
0.08164,0.09477,0.041490003,-0.18614
0.30075002,0.1409,0.09633,0.07911
0.3832,0.22131,0.15168999,0.108430006
0.25955,0.17827,0.137,0.09924
0.16922002,0.25565,0.14011,0.076630004
0.64847,0.35814998,0.04224,-0.06402
0.24441,0.33532003,0.09203,0.09203
0.19021,0.13974,0.09175,0.06834
0.28087,0.19884,0.14134,0.13268
0.40991002,0.21784,0.17052999,0.10266
0.54758,0.19649,0.1494,-0.0771
0.72304,0.64422995,0.39751,0.34198
1.0,0.0,0.57958,0.50098
0.96281,-0.59819,-0.22181,-0.5468
0.4601,0.41192,0.24771,0.15265
0.18566999,0.13688,0.08906,0.01496
0.48479998,0.21327999,0.21547002,0.13633001
0.27691,0.1512,0.11533,0.06227
0.59701,0.43995997,0.32192,0.16201
0.0,0.0,0.40782002,0.27116
1.0,0.0,0.97283,-0.12828
0.33221,0.09814,0.07412,0.02614
0.14986,0.11567,0.08866999,0.02368
0.17979999,0.128,-0.04922,0.0234
0.95153,-0.2379,0.129,-0.36625
1.0,0.0,1.25,0.7621
0.48066002,0.29724002,0.26827,0.25609
0.61063,0.63716,0.39745998,0.25956
0.93241996,0.32639,0.31319,0.21042
0.33815,0.22957,0.15661,0.06447
1.0,0.0,1.25,0.7621
0.56119,0.0,0.38715,0.15467
0.72003,0.27823,0.22451,0.15586
0.76331,0.32034,0.15709,1.03042
0.89416003,-0.00947,-0.038629998,0.03633
0.69629997,0.026630001,0.00341,-0.34192002
0.76331,0.32034,0.15709,1.03042
,,,
0.21515,0.15455,0.10637999,0.03723
0.21515,0.15455,0.10637999,0.03723
0.12836,0.07041,0.07698,0.0354
0.18082,0.11406,0.10948,0.06263
0.0,0.0,0.46328,0.27105
