EV/Rev,EV/FCF,EV/EBITDA
-0.492,,-1.174
1.209,25.75664311591478,12.585
3.31,15.65704749208872,9.093
-0.349,-1.6490686744026202,-0.958
1.249,11.493456653060958,7.786
1.19,,
8.204,-107.42370216176508,19.119
2.264,186.1250918225256,26.611
1.299,11.005217119139688,10.737
3.945,20.961041388567487,12.759
8.855,,
10.313,30.831749501082733,20.141
4.461,75.561772582566,27.816
0.911,7.71726924342714,7.529
2.347,33.29229534531122,20.913
1.248,20.520145738951594,11.065
7.549,26.50392245426512,58.696
2.339,-16.225117273001686,-4.419
0.938,22.554795992376675,1.915
2.877,25.143173241923172,17.5
4.071,,
2.497,16.355897405516618,12.699
0.767,2.524691271136243,
10.936,28.83620109265493,17.958
4.296,75.12251857073267,15.25
5.865,31.942607259159395,9.443
14.059,40.88778500620707,16.834
5.296,33.91968466506522,42.713
11.557,23.282957212263828,19.652
1.576,12.37663202509098,9.254
1.936,29.612064794904036,20.771
0.931,27.485318695206452,19.172
4.219,45.30742151019081,13.459
-0.395,,-0.986
4.344,-18.577851173831686,11.064
4.221,45.33296859888888,13.466
4.138,29.218918656139255,17.174
1.743,45.31571967477396,11.119
4.47,11.886405991653405,45.888
6.957,30.777814351913808,18.664
0.48,51.188008747167046,9.467
4.821,34.922590862087915,22.313
1.199,27.32263829106879,11.184
0.093,9.621998030552101,3.188
,,
3.513,13.3311697247996,6.77
2.351,17.987346775763243,10.439
6.296,29.533978602230338,20.207
0.812,74.32573052702237,15.44
2.844,11.862741098590954,6.548
2045.574,19891.467519161673,9820.206
4.377,-194.54946622084623,10.48
1.308,51.05391119150644,10.137
5.213,,
0.726,-889.1509391563276,13.333
106.14,,
1.945,28.793031421750957,11.895
1.221,35.00836821789848,16.745
2.128,19.956156460606465,11.098
0.488,4.823727286958308,1.598
106.445,,
1.389,58.84846491799728,15.582
5.328,,
3.326,36.09443331504769,17.478
1.416,19.87681066660897,11.671
5.071,34.6780722658794,24.125
13.038,41.88226710974016,15.052
2.843,12.192041193272264,4.78
2.582,18.069637959083348,79.384
0.962,5.861851793040355,10.796
13.963,702.1704487420445,-82.019
,-34.79726016722024,-543.839
10.038,23.007206778764118,15.716
103.461,,
3.46,31.462470037880028,17.883
2.628,52.62281853551176,14.398
4.741,57.25650505144945,22.938
0.434,668.8322677361921,5.54
-0.852,,
5.856,41.23482636323851,23.763
3.933,,
11.808,28.353365745231912,18.65
-0.041,0.12758221095054176,-0.293
2.654,-16141.91704907424,9.273
1.36,,7.661
0.876,5.011633158922295,3.132
3.683,32.40130719322247,17.189
11.894,44.230698288568966,44.591
15.1,22.89181945690065,16.687
0.582,-7.344234289120708,2.64
1.175,19.883932203427307,8.102
-0.041,0.1279184139923325,-0.293
8.392,142.02990852925626,57.874
5.909,29.62468005221677,26.037
1.802,9.15586529924503,9.549
1.202,-434.649088,26.835
8.153,-7.718273518900815,233.557
6.284,28.63408077520389,24.15
1.571,106.31186743482948,2.55
0.58,6.339349577105805,8.242
17.989,,60.955
1.938,31.112228725738397,16.064
3.255,-13.919144709214663,8.29
5.019,339.6810464097524,8.147
2.81,-116.08087335146034,9.448
2.891,-119.44649464513623,9.722
2.379,69.19566666470625,14.565
1.868,5.375188144152344,6.411
0.468,15.52788429218052,4.938
2.794,60.618587691326375,12.345
4.876,66.12982296207772,17.234
5.272,46.87610600477433,17.681
3.045,54.37573198545912,17.497
1.552,21.65734053196725,6.973
148.198,,
7.666,27.016005656513773,17.001
0.398,0.9437833108012367,1.637
0.544,19.947049399993578,9.78
118869.98,-40.57903781658404,-19.401
2.951,38.22718942017945,36.903
2.257,20.134152790606795,15.697
7.919,59.07052243227362,26.518
0.426,,-1.764
1.881,11.994483985511652,10.043
9.84,35.089787229167726,20.39
4.097,27.66371975003235,15.223
-0.852,,
11.959,213.5699881676163,68.723
0.424,,-1.755
-0.008,-0.18179005859653313,-0.029
50.653,-73.86851307511255,-165.139
2.267,32.953035998208115,9.175
1.755,862.4399871496502,3.828
4.307,48.170694861041724,19.597
19.038,48.53461122436302,46.024
7.829,33.60500204101166,14.437
1.419,11.559596454781722,16.524
0.724,11.432093906248564,10.682
0.668,52.642136318388005,13.575
2.376,24.843381966823056,-26.762
0.255,30.93863618886124,9.186
5.099,,15.541
3.405,,
,,
0.959,7.818509315604791,5.479
1.201,-434.20048946478875,26.807
3.807,,
5.222,11.77066752445527,9.264
1.485,18.033735441860465,8.679
8.576,26.576365310230237,15.423
10.341,-11.609533258437922,12.084
12.914,-1394.2694813011874,101.522
2.995,16.059093899350476,18.895
-0.67,-5.702705598358508,-2.661
2.495,18.96642031576773,12.769
1.017,22.53028785272013,6.941
7.327,31.73593162890968,14.246
24.398,-115.4962236164212,-48.162
0.439,-14.761227293923888,4.942
0.079,,0.12
3.549,12.805398580306038,8.849
2.164,47.51439502680089,17.14
9.842,22.02402169475497,17.423
2.998,37.97048169053193,12.26
2.506,39.66821015461151,20.853
17.054,-18518.88380391332,21.265
2.384,,18.963
-0.156,,-1.239
3.442,-10.197000715737152,12.817
0.439,-14.78208516801867,4.949
3.801,34.40008528238434,12.558
3.746,16.839003671164708,15.799
1.205,21.929697866770322,12.586
2.396,10.500254765982788,9.302
1.974,,
5.023,15.636804186155059,-38.824
2.758,12.640054918964294,10.146
0.756,14.065755905651118,5.769
7.836,,
2.81,32.690056310067746,16.672
3.362,20.47523158905348,10.785
4.158,,
3.295,29.36792526005273,14.193
1.436,132.47671056527977,9.823
2.087,17.728530080367186,11.765
2.752,9.823287980154852,12.735
198.776,-539.8725675656893,-30.677
5.495,28.461506562455266,19.685
6.139,40.77287024390244,43.387
0.231,11.06027948107061,5.68
8.037,-26.819593693049875,14.544
0.079,15.641561363873448,1.454
3.725,30.95356296425477,13.221
8.535,-316.5188460680168,155.701
3.251,60.81222584553489,26.542
4.054,34.791832232758054,14.232
4.923,26.365931562622233,20.892
4.615,24.602704941818196,15.986
0.311,20.48529504557833,6.861
4.778,-51.00766424235412,12.492
2.32,17.487517558983456,15.195
4.788,52.05588981987216,25.164
11.827,,-129.692
5.228,166.94770871794873,44.232
144.248,,
0.906,9.932137936947585,9.105
9.854,-10.521501760983641,14.018
-5.771,,
9449.567,-24.834605077529567,-11.595
0.07,,0.319
144.217,,
-5.772,,
11.95,-7.462081736798725,12.43
17.908,,-67.912
0.325,15.585774853394279,8.004
7.423,,
6.337,12.038805734281521,18.799
1.615,49.67756728263499,14.313
14.154,-125.87964019907162,27.631
10.401,88.40476060560222,34.794
5.47,15.579450701710774,11.088
11.982,,
1.344,28.701329169711002,8.636
2.463,52.5836910985596,15.822
1.23,68.3680055331083,11.155
144.245,,
2.634,-35.70468776072642,9.95
0.513,2.9312513329051217,1.832
0.059,,0.271
0.258,8.815266311313193,13.161
9.165,-81.51113577465738,17.892
-0.102,-0.7886925325789154,-1.707
2.84,-54.71714071134095,3.719
1.21,20.342361666624125,11.799
6.987,2790.567718730859,91.715
12.521,60.900486736842105,18.033
1.128,17.3754350124808,13.299
4.296,15.017741288261826,12.259
6.513,-6.954603854040812,9.266
4.655,24.65486307720344,15.602
0.648,10.641250495327021,7.559
6.14,249.1425632866463,35.758
2.528,24.10255453801587,5.116
0.93,64.85050651763274,13.403
1.314,43.45660713174131,7.604
144.476,,
1.534,-52.92515251425016,9.585
1.029,16.8920093425679,12.0
0.716,26.301770403948627,11.431
1.456,24.839553404333966,6.928
0.03,,-30.657
0.473,1.7180843123540346,1.573
1.973,-2.119958012202201,-1.981
2.429,14.235761470101638,12.048
3.46,-236.6576106401985,14.468
144.219,,
-1.113,,
0.793,,7.601
3.102,6.575732484348854,5.132
1.497,24.86225659474868,64.243
1.855,-16.428984822296556,3.747
1.486,25.347771376151762,7.07
7.242,64.37326766540983,32.015
17.945,72.42600541536746,39.321
,,
5.354,49.211193905854365,26.418
118.74,,
2.252,21.42734775649138,10.091
2.325,9.089598240750535,5.72
6.413,28.953876457393054,14.754
145.767,,
10.627,93.4872466002864,22.983
4.82,103.43400906437483,60.595
,-287.7712460581479,-127.061
1.074,35.98239455509066,-143.33
0.043,0.3385020809031044,0.133
2.658,114.77106976587224,24.022
2.555,173.13707340097707,15.58
6.437,29.059395181262072,14.808
-0.059,-0.45453173102778066,-0.984
0.687,15.700996302742057,8.872
0.253,,1.398
2.96,-8.558927869040915,10.253
2.329,44.95102844127857,16.709
0.554,1.173487998548625,0.916
0.416,17.61315983813526,2.635
1.81,21.72169076414426,8.863
6.181,28.545804027840507,28.572
144.196,,
7.631,99.91700043170982,55.242
2.803,-8.103332570702685,9.707
1.135,3.443297315025194,7.917
2.254,29.732148278502564,18.351
2.45,376.72267662669384,23.067
3.38,14.57201439641246,18.096
145.781,,
4.4,,
145.663,,
0.044,0.3509399059266228,0.138
4.505,,-14.33
2.922,19.073562350193104,13.275
1.406,13.31433334883769,7.233
7.391,67.48346385981682,-95.435
3.462,22.927987198630174,19.372
1.641,24.618270634383283,9.046
11.014,54.261184211187576,64.053
145.28,,
4.82,,
-0.007,,-0.051
-0.007,,-0.048
145.696,,
2.173,17.92007559109488,10.165
2.457,26.873103696786938,14.645
44.337,-35.12790173226884,-16.762
12.43,123.51710156766173,81.813
7.924,45.85747851249413,-93.698
5.14,6.501756128236533,18.561
12.899,-204.13473427549368,19.472
145.267,,
145.451,,
145.277,,
3.105,13.499844961093219,16.943
145.276,,
2.445,14.783853645891197,11.852
145.656,,
145.52,,
,,
1.149,-48.248168564978165,10.143
3.029,13.172977090135557,16.533
145.29,,
11.061,,-51.468
2.218,21.95395067369653,15.761
0.1,8.125142840690621,2.327
145.282,,
5.09,50.97731277148168,16.938
2.428,20.193810160419567,13.656
2.729,-54.211598777210654,28.796
1.655,15.523428403795746,11.745
2.858,35.37044630426641,12.916
1.501,16.05782399786459,8.421
3.776,-9.666048394300043,14.77
3.425,-28.448706841710933,9.564
25.843,153.85947985419983,77.07
1.071,33.56021081359289,7.661
2.328,15.323530400449938,11.708
4.675,41.6007534864218,21.459
9.766,78.46062956937425,49.702
11.496,26.530420785495362,17.845
145.57,,
15.627,-36.657415074937894,-26.124
4.671,-48.59130428300434,11.34
0.806,11.502141398373984,5.889
3.956,32.57859733539123,18.55
1.546,-2993.379675773585,10.222
9.617,70.65090670879766,21.859
4.257,,
2.43,-3.7314417099344848,
2.006,52.56714276983835,20.436
2.025,-200.52989454756994,17.503
2.095,49.475671046044866,16.369
328.228,-1267.7781415033874,-1379.665
151.337,,
15.282,173.2978435022958,51.415
3.242,13.997825379891424,5.088
-0.033,,-0.102
2.905,36.18038479648609,12.654
152.702,,
-1.64,,
3.501,14.889537176468565,12.582
11.412,827.9590135172414,35.624
6.738,29.9231064431715,-711.837
3.597,75.4062897300368,135.107
11.442,830.136108137931,35.718
,,
1.441,41.22890667358505,9.324
1.037,29.668880706754507,6.709
0.072,0.7823129247327533,1.017
0.973,19.739342093191674,8.534
5.467,,
5.091,18.3959954428694,28.985
2.078,-56.867583965225265,12.067
15.118,28.114462727489077,23.306
2.305,-222.64315691612765,21.152
2.634,14.042691057824804,9.43
2.226,23.068427415432645,9.553
2.753,10.181970674684955,14.661
0.973,488.903544106132,23.933
2.812,29.137664704987408,12.066
2.347,24.32674020499471,10.074
2.571,13.708498886820646,9.206
5.73,23.86267966627424,7.637
-0.362,-3.458675946144488,-1.155
1.806,-49.421697242471986,10.487
2.516,25.346561930021807,12.567
2.469,25.58978753363935,10.597
3.413,,
0.413,10.542066133560713,17.268
2.525,32.96145800587936,13.873
3.791,,
3.113,9.01222851128776,9.711
0.128,,9.175
1.886,18.25364361113532,11.794
0.129,,9.245
0.808,14.87768418353604,11.35
,,
-3.894,,
12.333,44.40054268770715,30.407
,,
,,
8.152,24.369967553089285,15.92
1.35,11.938750607072649,11.284
,,
11.8,75.97029550531481,17.493
7.132,37.752771336076,37.331
0.758,5.316398293259327,10.343
0.759,5.325678100638702,10.361
-0.022,,-0.156
3.758,32.62238496563997,20.932
0.483,2.86715510400591,1.773
-0.002,,-0.009
,,
17.027,60.96796242274923,121.428
7.712,,
5.32,16.900291879268845,8.379
1.422,24.999400229180992,17.547
7.898,21.666408342822503,12.272
1.626,18.818294808798907,9.309
5.682,38.79064801104026,20.778
-0.157,,-1.755
10.592,33.64582400333923,16.682
1.091,10.80516329174647,11.904
9.959,34.9759944642013,21.995
0.683,63.97550881929891,7.258
2.227,40.496052679706416,18.596
41.161,47.19128854304129,-192.481
1.017,36.262003953083216,12.515
10.039,24.240818664872936,15.415
2.365,12.50613078179252,12.722
4.07,,
3.656,209.0783211880462,28.351
17.548,27.91089405434213,20.308
1.501,22.94455131942089,10.086
5.977,201.93706951476253,152.431
1.241,15.791224179664932,6.991
4.945,19.979393071949325,-175.912
3.082,17.74580239090426,11.005
7.929,23.704059661972515,15.485
1.508,42.2724335483871,8.496
2.638,14.44378344124834,9.231
2.929,,
2.982,35.092652963693205,11.879
0.972,-6.656056598659209,7.561
175.19,-14.635538147976872,-3.545
2.626,-3.8528629020909655,-3.102
1.015,,
14.108,24.107468216706888,15.522
0.624,20.894376720114522,10.444
2.192,-40.302798119663585,24.308
2.197,21.498136619235623,9.709
1.044,-7.148073355329902,8.119
0.726,15.359677978535117,6.603
1.079,11.76882756760665,8.211
6.124,56.91717005194662,15.937
12.147,54.83813999520066,27.943
0.592,23.260557769355998,11.21
3.561,,
4.841,120.81117728550853,7.686
6.853,88.73202549893755,20.997
0.964,25.726430452480766,8.129
0.423,0.9641374410125672,
3.573,68.9150325307545,15.207
2.313,20.013117900350586,13.718
7.132,28.31668645796635,75.152
,,
3.902,90.51026257144757,54.649
2.54,-30.07637877235606,13.027
6.523,77.52847788449002,32.083
-0.22,,-1.278
7.379,562.7728378901439,63.513
2.235,51.410681905504,17.502
1.732,16.169561022906315,10.42
14.501,117.98952579131222,119.351
1.405,-12.691190410665689,6.936
2.536,8.78787054702873,5.851
1.731,16.944497500299477,7.653
0.917,17.559529020121243,7.229
-1.313,-1.3513462969382886,
1.136,,-10.326
20.744,66.7693436058819,24.715
0.793,6.4549614446208174,6.529
3.853,11.681448907873248,12.641
9.781,-61.800645127845456,-19.342
0.692,9.70295722509216,3.565
1.84,150.17724923466162,9.435
2.608,14.873007228371174,10.993
3.998,33.506745702085794,20.651
1.715,,14.075
1.362,33.125737404029344,6.854
10.736,38.57695195058123,25.188
1.27,14.208282804030672,9.873
3.066,35.05454254800043,19.086
3.858,32.59734982024145,11.339
8.343,37.66607463647402,19.193
4.869,16.011404642316485,29.128
2.981,18.338529831392126,10.733
0.161,,
5.235,81.70610833643619,13.247
1.878,21.331586044473823,13.043
2.079,19.125037425695044,7.511
80.278,,
0.958,6.082557224311418,7.787
9.891,42.442017837066345,69.017
1.924,59.89005968577494,8.771
,,
4.915,28.505774977565647,22.128
0.593,43.156808662784755,10.092
,,
1.298,5.9089598990569145,2.176
3.775,33.76041260437107,11.447
1.249,81.69410130469214,5.71
2.63,30.074412670364218,16.375
2.957,23.892268961208753,15.217
2.688,8.100097916294073,6.873
,,
0.23,150.64407523707663,1.959
7.655,-473.88508022120703,-54.121
0.296,39.20634609873144,2.858
8.554,49.49005214560396,27.331
4.644,4.519406509478413,-20.002
3.344,56.607058988132415,35.402
1.43,-2.930151942532669,16.851
2.735,17.830404011931282,7.598
4.8,39.19935879610286,21.455
2.649,27.127326648956924,16.379
1.572,9.980248379522136,12.778
0.779,11.002088979986812,8.987
9.23,27.96560642970744,
4.284,96.51866089171975,13.278
1.946,16.432129712517032,13.32
7.558,42.19088800830363,42.701
3.715,,
4.043,52.62571864394387,23.955
0.264,8.201269357085481,3.358
0.267,8.292970543676093,3.396
-1.487,-12.661980829382275,-5.907
3.108,-6.369659009384394,36.631
,,
11.339,43.5181483827358,25.167
0.711,3835.932928,10.263
2.969,17.301489867872075,5.618
2.915,167.87853373134328,19.603
3.735,15.056898804856115,40.123
3.546,30.36325358436164,20.235
0.643,3.6747072396030798,7.459
3.974,26.0619643822779,14.247
10.903,28.750958056890077,17.905
7.868,18.324224391605682,15.61
4.74,16.99733940793584,16.961
0.953,3.657965232651008,2.115
3.368,,
0.181,6.26488787658136,1.74
1.314,-97.31008190819979,9.304
3.058,39.91347078471491,20.922
10.803,28.486701036866126,17.741
8.844,,
18.284,,73.093
2.156,25.640263770292407,10.651
6.901,-38.63236795910039,-25.53
13.592,31.991577708151983,
9.805,25.66641543970658,
2.109,15.520167687509083,8.396
15.414,90.50226133446132,44.489
5.551,-33.43662622151155,17.815
3.864,,
,-11.999092381804935,-5.339
10.217,,
1.555,,8.316
,,
17.102,,-120.884
1.704,26.830033286479587,12.753
2.846,39.46346909646043,14.885
0.18,6.235504318586795,1.732
12.217,30.39985074921298,16.741
2.532,12.356406738433842,7.249
1.441,-53.48219795747484,8.006
8.105,,-4.398
1.572,28.3858368491259,11.574
-0.229,,-1.326
12.957,21.856014616754035,19.014
11.223,63.76091094617734,18.465
41.744,-193.201673423679,-37.088
4.372,-29.638651141941622,14.04
10.113,43.87455537639237,53.899
2.459,11.99907493885604,7.039
13.053,-6.024476106872777,57.921
2.192,,
0.982,-4.500879666660215,12.199
15.151,303.4187834969426,401.004
3.969,39.951091534362206,15.031
2.642,31.69681209379549,8.584
2.859,18.10679652355693,12.046
7.011,30.959297700715453,10.344
9.313,59.798118972516924,20.405
1.826,24.695272710798605,9.358
-0.367,-2.4434989837132353,-10.231
2.158,24.439761898671282,13.727
1.668,-14.32434830296799,
2.522,-22.816279574970483,6.778
1.46,33.1827986062038,16.419
0.931,47.08178870103093,10.224
0.333,-852.8375567058823,13.358
1.275,35.81755176678459,11.184
2.699,43.94842627942794,12.887
2.591,22.834740529517667,14.993
6.303,36.1802602814668,14.913
5.656,113.27389733617599,149.705
5.197,44.26073297175336,38.345
5.218,-31.68447785763615,28.736
2.14,11.05890057910271,7.843
2.212,20.482109714189985,10.423
1.097,22.629916430471063,11.697
9.157,-9.215942899885134,
6.119,-74.95475615680654,22.25
,,
6.95,46.66661260699066,26.998
15.778,-48.51019270508784,-60.153
10.88,29.997712255326064,-62.332
0.46,15.867921489089586,2.01
-1.002,,-16.434
1.948,31.918147323909984,15.773
1.029,17.521315646107897,6.397
3.193,78.49411695224504,24.074
4.735,,
10.446,,
4.322,92.04681422540175,20.11
2.26,29.654095307517085,11.856
7.385,,
0.875,5.516359586815161,62.721
8.828,-3.9237166450623904,-3.119
,,
6.712,,
7.446,29.06574753108448,36.424
0.32,18.931208112833726,9.015
1.094,29.628670795824164,12.51
11.799,48.97008202671969,110.505
5.49,11.266354740792227,6.571
4.092,-109.09531806018383,56.585
2.785,20.783653272777457,5.447
0.796,14.491451350983029,7.273
0.881,10.352899612374484,9.861
2.077,7.199344412076963,4.793
3.42,16.852457593322644,14.826
2.448,29.033443168056753,11.53
1.722,-11.553657643342916,7.159
1.816,-12.179440754534724,7.547
5.732,-91.70549837870054,25.741
2.854,13.622228918255779,17.849
6.95,23.488732909609308,19.362
3.571,272.61165089061274,14.256
1.055,10.830059331216209,9.199
1.445,16.358992972649673,6.791
,,
2.366,8.53134643412009,7.342
4.84,32.26748585547947,15.103
2.616,22.50008410278256,11.425
2.82,20.69545516763658,14.347
16.895,30.56084570401188,18.608
4.702,4.182727533346555,6.759
0.122,0.6006716147339607,0.646
1.543,41.8670903286385,20.04
2.389,14.046197487985209,13.57
1.948,-112.2677699317218,15.231
0.407,14.057007779503124,1.781
,,
3.454,42.969312194317986,8.608
8.232,-32.59168759824093,1320.155
,,
,-13.698828014820078,-7.829
2.883,21.61355166581269,14.401
0.96,13.703511903106497,13.979
1.551,24.98396767532268,9.127
11.686,847.8496132413793,36.48
8.877,109.89054855361991,15.172
,,
2.467,30.90138092923082,10.408
-0.011,-0.246347175035479,-0.217
3.961,20.524992900535104,11.621
9.202,6.985720320370894,16.349
0.902,28.840657508631327,13.494
4.119,21.383063421031384,13.76
5.822,-12.438108075330573,13.688
4.761,28.9861080372947,-13.569
8.102,-111.34547009561815,18.669
21584.822,,
0.654,45.51700672999391,7.698
0.694,21.42145851298207,11.171
