Rev/Sh,FCF/Sh,Cash/Sh,BV/Sh
3.236,-0.05700152216790588,5.083,1.841
1.14,-0.19164627839646428,0.598,5.677
,,,
,,0.011,-0.336
0.136,-0.09743001726297261,1.952,0.668
398.378,40.39332674571805,22.506,-186.641
,,6.772,6.178
47.515,3.880207374782073,6.637,30.641
128.094,3.750903342366757,1.434,123.98
,,0.055,-0.444
1.078,0.3005087171525701,0.486,0.864
1.476,,1.64,9.547
0.539,0.002256260599595164,0.063,-0.024
0.734,-0.04000031766675636,0.448,1.421
1.525,-0.07681750039125887,0.302,0.263
9.874,,14.749,29.952
,-1.1465843470070416,3.856,4.043
,,0.007,-0.212
0.576,-0.27559896120026534,0.806,1.993
0.04,-0.21682541282501733,0.109,0.118
4.416,-0.1775324196457948,0.034,3.223
,-0.7253406135393632,2.066,1.812
0.049,0.023588513603911506,0.0,-0.077
0.027,-0.0008506692242831476,0.124,3.958
47.934,1.9685639336837237,0.407,16.724
5.754,-0.40077200256676043,0.406,1.763
,,0.031,7.659
14.718,-0.70583440158991,6.75,17.314
2.452,,1.704,10.368
0.265,,0.004,8.358
0.358,,0.0,5.03
4.625,0.7322987390882638,0.589,0.339
1.489,-2.1335747031731946,6.421,75.708
29.666,0.5725201677594123,2.943,19.363
,,,-0.006
67.081,0.7001559000483071,0.059,-21.11
8.73,,9.014,26.735
3.448,,7.583,13.495
56.019,4.341157829374156,0.412,1.37
2.98,-4.314605250123823,0.957,37.517
0.175,-0.24095227065613609,1.137,0.636
,,0.028,-0.309
,,,-0.006
1.043,-0.31390759933471046,1.403,1.135
129.268,,4.028,10.911
4.94,0.6422358103972362,0.523,1.947
,,,
6.224,,5.855,24.48
0.202,0.16779706871314262,0.001,5.555
8.766,0.24981398018004128,0.006,-0.338
9.68,,24.111,22.524
1.273,-2.216213315548487,0.054,1.179
398.378,150.93432615384614,22.506,-186.641
3.953,-2.4776985775027898,0.671,16.241
0.171,,0.288,0.296
2.822,,2.798,10.641
4.665,-0.07719690063810392,2.407,7.099
1.027,0.021753503283647665,0.407,0.289
0.479,,0.0,14.901
0.82,-0.9695132592973166,3.036,0.703
3.605,,4.714,18.102
8.018,1.000826660615295,9.276,14.319
,,,
0.367,0.11904586986759293,0.028,17.575
0.839,0.06476479344531473,,11.633
13.813,1.1359246595732013,3.374,14.355
10.457,1.822960197618915,1.72,-0.353
31.719,1.4783085355185404,1.777,9.303
1.212,-0.1757393547645311,0.672,-0.269
73.061,-8.117926440562089,0.413,7.561
0.152,-0.10735589174184594,0.184,0.232
,,0.026,-0.274
,0.0014070038982908926,0.007,-0.127
9.035,-1.2909884015693371,1.993,10.486
9.159,0.3573525737252433,0.299,11.261
17.531,0.3152869735553379,0.86,2.793
,-0.026566260869565216,0.002,-0.281
,,,
0.4,0.8487963312278273,0.035,9.041
,-0.005034318088456799,0.033,0.035
30.178,0.7675058065735815,9.021,1.029
3.254,0.08581023933680398,5.621,7.523
0.026,-0.3077686821342947,0.031,0.742
5.119,-5.520945290217432,4.751,9.852
4.646,0.1760520598194131,0.003,-2.69
0.021,-0.27264005959749776,1.058,1.199
0.735,0.052933739323979885,,7.439
3.52,,7.654,14.093
12.578,,12.181,29.432
2.278,-0.3827535206155633,0.166,0.411
,0.025525610452154006,0.217,0.075
10.127,,3.126,38.489
7.182,0.6668807699007142,0.316,2.632
,,0.022,-0.217
1.939,-2.5616173683062065,9.957,10.675
3.398,0.7668597821128296,4.244,3.516
10.407,0.7306744264003263,0.226,-1.751
,,,
84.03,9.696154743279761,7.583,31.816
0.804,,1.946,3.441
0.012,-0.0836409520833055,0.075,0.242
,,0.022,-0.217
,-0.107230168475315,0.317,0.239
,-0.0029185547739238016,0.0,-0.066
12.308,0.2516455769719147,1.541,1.551
0.22,-0.040327707190650444,0.339,2.136
,,0.053,0.114
9.096,1.7849822297020415,0.254,8.569
1.69,-0.01929132493268049,0.476,5.867
80.341,63.49346314391991,3.086,42.653
23.123,0.39862576599136246,7.671,-5.606
9.219,,6.952,26.009
3.084,-0.5218634677961788,1.365,0.956
,,,
1.31,,0.475,6.084
0.576,0.1622243838381382,0.012,9.79
21.418,0.4040208855042925,2.36,9.755
10.415,,7.144,31.671
37.684,,26.169,74.215
14.588,,0.491,12.24
3.197,-6.248890963696062,5.541,9.281
8.738,0.013485698751432067,0.023,-0.672
862.012,78.31556733828208,16.442,1081.316
1.863,-0.05865897017378075,3.286,4.127
0.248,0.1857174973037838,0.876,0.105
0.248,0.1857174973037838,0.876,0.105
29.16,0.3089780763632292,2.191,6.677
13.231,3.195009586349039,14.811,14.368
,-1.664554226981472,5.222,5.112
1.494,-0.13469734987797752,1.938,1.346
6.188,,3.53,18.587
4.382,-0.15612978354299492,0.761,0.989
3.485,-0.7419045272926119,1.223,3.08
0.251,0.12969667020557862,0.001,2.134
4.844,0.12384260574988348,1.383,4.946
0.01,0.1571129212133212,0.128,0.488
862.012,78.31556733828208,16.442,1081.316
1.421,0.2524658619117329,1.643,1.39
10.2,0.7688854937996253,0.455,-0.062
0.632,0.030122034227926878,1.002,1.137
,,0.001,-0.117
,,0.022,-0.356
5.683,-17.271664928493646,8.994,1.367
,,,1449.009
1.194,0.13777257508734747,0.461,0.11
5.177,0.06945751100422977,0.305,3.337
0.289,-0.26259691848906563,1.263,0.743
862.012,78.31556733828208,16.442,1081.316
,-0.8938310053934448,6.536,6.311
10.759,,14.668,22.673
0.807,0.4535943896382793,,12.081
0.175,-0.11352992126949367,0.032,0.307
2.004,,0.274,2.876
8.265,1.0290982985942678,4.14,7.227
9.662,,24.089,26.636
0.003,,,-0.009
0.118,-0.3095964099279558,2.087,9.185
1.854,0.21291377825177407,3.207,5.163
0.804,0.4362455370643701,,11.312
19.557,-0.04585726004922067,0.412,0.666
17.221,-0.9869481451039755,1.339,9.285
0.418,0.0663061698181006,0.0,5.847
11.994,,20.21,23.477
,,0.074,-0.168
10.235,,0.084,-2.802
0.402,-0.1496948981120767,0.013,1.286
4.158,,6.283,6.434
,,,18.688
5.172,-0.41667202268257436,0.106,-1.178
0.748,0.29550499358977284,,11.33
34.34,-3.4029845465049107,4.696,-10.997
,,,
0.048,-0.3345627667587246,0.075,0.242
0.004,-4.2567747980344794,14.408,20.155
0.0,-0.08014062148329962,0.182,0.111
12.194,,51.26,44.788
0.877,,0.052,11.118
1.913,1.4204713624039764,0.302,15.655
,,,
15.948,-6.817194516585029,0.236,5.722
13.775,-0.49307702548778864,4.528,7.378
0.169,0.05882446521405642,,3.346
0.672,0.15937017210260285,0.046,9.551
2.445,0.07402459052776421,0.132,5.912
0.976,-0.21161900164392142,0.265,-0.178
862.012,78.31556733828208,16.442,1081.316
5.667,,13.805,14.357
10.228,2.8269844005525893,49.74,40.142
862.012,78.31556733828208,16.442,1081.316
8.643,,21.88,19.305
9.411,,23.908,20.232
0.627,0.07338536880999394,0.243,0.489
,,10.988,7.123
2.539,0.08313962498062917,0.391,0.788
,-0.9268919796811284,4.254,4.451
0.05,-1.049241095228765,2.706,0.127
0.578,0.17361548470270852,0.002,8.204
862.012,78.31556733828208,16.442,1081.316
0.756,0.15187318686323628,0.01,6.675
62.012,2.3347057043466153,0.372,32.041
14.325,3.61646375073184,2.384,6.711
2.198,-0.8817014797143361,3.634,2.216
3.506,0.9289691994613455,0.453,11.821
0.0,0.00048333179254876586,0.015,-0.008
37.059,0.7077694557341734,1.317,12.067
,-1.4269523627381702,8.631,8.519
6.622,0.451227504161363,0.035,2.67
0.003,-0.3022114924568639,0.018,0.105
0.0,4.853422881171717,8.208,5.322
46.073,-1.4450548227192959,0.905,12.168
,,,
61.876,2.144572792191481,3.427,21.193
,,,
0.246,0.6522127809163314,1.275,6.238
0.558,0.24851931413282566,0.028,9.116
,,,-0.27
0.05,-0.010492411334766956,2.706,0.127
,,,
5.055,0.014790856899502878,0.021,-0.112
0.02,-0.010507610041432644,0.01,0.058
,-0.077841924963359,0.134,0.877
23.051,0.2710131043897615,0.284,4.521
0.415,-0.4997253395951298,0.5,3.459
0.631,0.11652363037855631,1.621,1.455
862.012,78.31556733828208,16.442,1081.316
0.592,0.23645159401866658,0.077,8.886
4.793,-0.18031646768997536,0.37,0.619
0.671,-5.795677115890651,10.261,12.257
0.014,-0.07914765150787809,0.063,0.138
0.499,0.03925695860082839,0.144,0.291
0.316,-0.0554430616994638,0.068,-0.971
7.122,1.2012548237773049,0.525,7.591
,,,
1.59,-0.26929811011830296,,4.347
,,,
1.921,0.13287858453279486,0.572,-1.897
,,,
79.92,0.7552667865184228,4.381,7.462
0.0,,0.001,0.146
2.038,,2.391,16.325
862.012,78.31556733828208,16.442,1081.316
-0.0,-0.502958374510543,0.009,0.092
17.064,,8.235,35.22
0.802,-0.02172574889153239,0.174,0.36
0.163,-0.4335249418454381,0.921,1.216
1.849,-0.8122655301776454,2.982,1.85
,-0.2658021794620067,0.44,0.613
,-0.8373476282545631,2.93,2.939
6.434,-3.2524297099198853,0.527,-3.159
14.478,,74.861,33.869
,-0.0005288580289962952,0.007,0.007
1.956,,1.586,4.494
0.2,,0.013,9.418
,-0.5775417969054161,0.55,-0.257
,,,138.521
,-1.2400004896470258,1.353,0.113
0.731,-1.0947347698165455,3.887,4.401
1.824,,0.023,-56.517
,-0.021462118192437693,0.035,0.553
0.486,-0.7927162263175347,3.015,2.451
,,0.044,-0.205
1.33,-0.046556229988960376,0.161,0.872
0.306,0.08687783090348482,0.036,2.709
,-0.2054367740771342,0.24,0.261
7.626,0.2031495881041236,0.88,2.224
1.628,0.013343148658415394,0.107,5.58
2.104,0.7302258909974099,,14.701
,,,
4.582,,8.962,12.32
11.582,3.38839636649489,25.635,36.547
8.932,,0.71,13.638
2.639,-0.5286298998611645,1.148,7.971
3.044,-1.4498383844998808,9.548,3.708
862.012,78.31556733828208,16.442,1081.316
4.198,-1.0196066868167688,1.35,-8.839
0.893,0.32106016575805835,,12.668
11.616,,7.653,26.738
7.829,,14.597,26.527
0.038,0.014408489947862322,0.006,0.05
1.495,-0.2898098581540832,0.032,0.557
2.315,0.3568007704508447,0.11,17.636
0.84,0.04675230902966424,0.097,12.113
1.223,-0.02374132106043369,0.157,1.122
,,,50.756
2.313,0.22834733754288272,0.777,1.933
,,0.026,-0.274
2.639,-0.5286298998611645,1.148,7.971
,-0.015349549701957801,0.044,0.129
21.704,1.2365849185138604,7.072,8.362
39.651,-0.06725245630867512,0.738,5.113
1.449,0.3021010989289884,0.811,7.428
0.328,-0.00290371493555724,0.041,19.596
0.0,-0.8541857377378201,5.18,7.912
2.013,0.8175641687705608,,18.145
9.425,,57.494,23.918
,-18.838119785741373,13.602,19.505
1.649,-0.22471450183106256,0.745,2.151
0.888,-0.004265378675292129,0.143,0.315
,-0.03195307824216276,0.003,-0.094
12.911,-0.008942572522326378,2.211,-0.174
6.103,0.7210329315750814,0.627,4.919
,-3.084214587188139,10.216,9.942
0.966,0.41266117209968556,,11.576
17.996,,11.517,49.866
44.845,0.7353807298276022,1.704,5.741
0.176,-0.12334638458299761,0.141,1.901
,,0.047,-0.45
-0.0,-0.012573969952844193,0.009,0.092
0.001,3.514814314996117,0.09,-0.117
0.949,,0.009,16.45
1.815,0.17657448753100927,0.55,0.492
21.069,,15.745,-16.006
51.674,-0.33739369049092166,0.732,10.21
0.261,-0.01579066571052946,0.164,4.063
0.582,0.07494804602255628,0.382,2.065
0.365,-0.042717901493635295,0.127,0.072
2.567,-0.7774496414229903,0.832,0.82
4.457,0.18614591642994863,0.114,2.018
0.049,-6.336346165199424,8.149,4.721
,,,
29.023,,1.121,61.888
0.104,-0.8651559890703125,0.561,0.783
0.099,-0.8560729012748702,1.975,1.784
2.609,0.9406480196807704,0.167,2.139
9.539,0.856493667358251,1.984,-1.359
17.498,2.6850499503756238,0.755,12.195
3.055,,1.039,20.229
0.213,-0.12243843347002777,0.2,0.834
4.553,-0.3701015625,0.074,0.934
1.897,0.1824130755711775,0.189,0.277
0.202,0.04034181147776983,0.036,-0.046
4.328,0.12201632849391501,0.327,1.92
57.439,1.2752697016672467,0.943,5.489
2.093,-0.03590367481765122,1.046,1.203
0.666,-0.04988198151454125,0.219,-0.013
3.238,2.404054395677212,0.07,28.594
13.478,,11.596,34.124
6.451,,11.572,21.692
,-0.822670510395414,0.726,0.804
1.08,0.937606095091137,0.283,6.025
8.46,,19.84,24.974
11.598,1.8893499558360694,1.848,14.43
160.58,,12.816,66.485
,-0.008467175689816937,0.0,-0.007
9.734,,40.05,27.533
9.515,,4.767,15.947
44.816,1.3464617107978902,1.51,-2.561
9.348,-0.6199979241037503,1.274,9.915
,,,5.962
,-0.1764229741200901,0.0,-2.676
,,,13.314
0.686,0.15968014564647326,0.074,10.072
0.0,-5.018230236407282e-05,0.0,-0.0
84.022,-1.8996732292281695,5.253,22.704
3.048,0.21466543817891315,2.513,1.869
,-0.0005046002628721642,0.031,0.038
2.336,,0.297,-5.153
16.025,0.5377352006012401,1.749,5.601
0.407,0.048637962962962966,0.111,0.156
0.082,0.0197658664907906,0.048,0.127
0.387,0.28181673796654455,0.541,1.9
5.059,-0.0834523066920867,0.038,0.124
,-1.9690597710894446,5.029,6.589
,,0.033,0.033
,-0.855470709711196,4.079,5.036
,,,
0.627,,1.931,0.712
,,0.03,-0.041
0.0,-0.12030168385638795,0.011,0.281
0.22,,0.135,0.117
3.863,,5.713,20.082
0.974,0.6047670348694981,,16.466
18.207,0.03572890623857772,0.898,3.322
,-0.36875238842150293,0.582,0.913
0.129,-0.35830939538099094,0.297,-0.576
0.843,-0.1487402474189315,0.151,0.367
,-0.030633375834797107,0.05,0.265
3.788,0.09276148774518757,2.172,4.069
0.328,0.14251671166897759,0.001,2.969
,-0.1199504236385712,0.717,0.8
7.571,-0.7172459198005895,0.254,-3.118
2.554,0.06924006264710257,0.413,0.259
0.895,-0.4149491476480997,0.351,3.131
,-0.13569466556128626,0.229,0.107
105.377,-3.7191066000516146,23.645,33.348
,-0.0641273957841337,0.03,0.631
,-0.18163614437007009,1.052,0.707
0.139,-1.0517015341701534,8.293,8.223
1.602,0.48171897119994694,0.653,1.423
0.548,-0.04484670091741653,0.679,0.97
1.183,-0.6671952041431662,0.068,1.615
0.992,0.12377019874334107,0.114,0.912
4.462,,1.091,0.761
6.977,-0.4126741148764027,,10.182
0.861,-2.790635956064679,0.082,4.267
3.537,-0.27309761852001513,1.943,1.516
,-4.9990891614322575,5.183,3.764
0.235,,0.001,3.43
0.413,,0.0,14.033
5.895,2.1635556768890103,0.851,17.89
7.211,1.439864323429667,1.817,5.164
,,0.042,-0.249
8.207,0.9106287085753598,0.73,5.827
,-0.7180577416281967,0.313,-0.13
0.953,0.19540105386416862,0.249,3.939
10.711,2.5667185580641285,1.181,3.3
23.774,0.13782275564225988,1.156,10.567
14.802,1.257515396760668,3.176,-4.363
18.174,1.169478162088305,1.785,2.703
4.308,-0.7590190540946538,0.026,-4.666
,-0.027045705243629564,0.005,0.206
1.742,-0.2341433302179607,0.215,-0.244
,,,
9.959,,12.939,29.838
0.011,,0.538,-0.431
,-1.0452287641780678,1.789,-0.403
15.877,,19.213,27.125
,-0.031242259436756233,0.018,-1.717
,-0.014216619726203987,0.001,-0.134
2.336,,0.297,-5.153
,,,
31.976,1.3028173126901714,5.069,17.925
1.984,,3.075,17.868
8.414,,43.33,27.455
5.772,,6.834,18.361
19.297,-0.42206627333611363,3.033,10.819
4.312,0.8120004299030624,1.065,3.041
,,,12.331
1.773,0.4166000853077459,0.888,6.173
16.675,0.9625853706819757,2.584,6.261
1.388,-0.011074217031564353,0.206,-0.185
0.769,0.36429850903535116,0.059,10.326
2.593,,2.809,7.682
0.93,0.1355855350136369,0.166,0.293
23.189,-0.2406139755562896,0.921,3.283
,,,-0.233
5.458,0.2093915480671373,1.4,3.173
6.817,0.12052673444027145,0.163,4.357
2.364,0.5157202660352713,0.112,8.289
,,4.895,4.264
12.343,-0.8255140298745588,0.879,-0.698
1.236,0.17486954490447928,2.509,2.331
79.39,5.7183648144905055,2.226,17.101
9.451,,22.804,26.832
5.173,0.18578607270865335,0.144,0.151
5.571,0.846067874240191,3.027,5.507
2.71,0.39659342337511055,0.309,12.929
17.943,1.172568058964226,0.531,7.719
,-0.5553169076413869,1.796,0.841
,-0.04673056072015411,0.078,-2.017
51.687,2.6394888464828585,0.958,29.933
4.816,-0.8076594508923737,0.572,16.32
2.236,-0.23402539128396901,0.663,-0.018
20.326,1.0718886980905875,2.043,2.794
11.621,,6.023,62.414
0.338,-0.15671109777031528,1.187,1.789
0.399,,0.035,8.985
0.317,,0.022,10.447
,,,
1.029,0.49615309710174016,0.026,11.093
0.009,-0.37244892590705275,1.067,0.881
,,,9.61
0.166,-0.017485657171414294,0.049,0.033
4.138,2.0553530962660713,0.374,21.781
0.0,-0.4584811166860278,3.073,2.933
1.053,,0.012,7.553
1.709,-0.09585961287516312,0.216,-0.607
0.474,-0.05468647071543406,0.198,-1.469
10.805,,4.976,25.632
43.863,0.9730486484519293,15.841,21.035
4.973,1.8784247746087073,1.702,-1.932
,-0.33968578286649026,1.25,2.741
1.028,0.2558412683200646,,11.673
3.655,,10.634,12.523
2.243,0.22280921110621418,0.432,0.633
0.076,-0.05899455579562155,0.226,0.373
,-0.038161741797876673,0.106,0.111
,-0.426641228842579,1.084,0.839
,,,
1.299,0.5319940712385043,,12.136
3.831,,12.073,16.895
,,0.0,-0.041
3.123,0.5402837776846449,0.554,0.591
3.387,,11.147,18.808
0.418,,0.0,10.384
0.309,,,6.923
,-0.6882262543568483,2.128,1.952
,,0.03,-0.041
,-0.4345708444826751,0.146,0.108
,,0.029,-0.255
,,,
4.443,6.085889029862293,7.351,23.742
,,0.17,0.384
4.191,-3.1127584962387136,0.299,-11.818
0.073,-0.0282904215210283,0.007,0.014
,-0.2829982577153813,0.654,-0.267
0.848,-0.09268548191635473,0.026,0.44
0.458,-0.16517091063534045,0.005,0.426
0.841,,0.385,-5.283
,,,
6.041,1.0365951780693976,0.618,-2.685
11.539,-0.4306574044004182,1.629,6.017
2.879,,9.014,11.929
18.731,2.4557706471388925,0.509,7.997
0.406,-0.03568956330581993,0.008,0.197
0.861,-2.790635956064679,0.082,4.267
22.318,-2.255625670022912,1.957,15.07
17.199,,4.344,18.265
,,,-0.749
14.785,0.5181504305439104,11.436,19.729
1.728,,0.415,13.734
0.094,,0.0,3.5
1.502,-0.25072345076936015,0.163,1.625
67.734,0.7541732274314533,2.743,29.222
,,,0.048
13.805,,16.035,26.197
0.898,-0.31053231885290034,0.148,0.308
14.561,1.3289192403822199,2.477,10.871
0.445,-0.1611828644703722,0.038,0.29
0.838,0.30266363439797367,,12.809
,-0.13485119124868156,0.057,-1.757
0.429,-0.6425918124918893,1.171,1.306
,-1.8789300627159442,8.537,8.029
2.337,0.13792204233351454,1.987,2.839
1.897,-0.9817334548961395,1.283,2.688
25.864,15.460332191748213,12.496,70.42
0.085,-1.3939504858245708,0.789,0.677
0.097,-0.028802213609301953,0.002,-0.116
2.725,-0.08526088141787554,0.498,0.553
18.26,0.44965784477628856,1.729,11.046
1.832,-1.5121830466772783,1.565,-4.673
8372.253,,14540.382,9895.918
7.181,,34.905,4.134
0.811,,0.027,12.171
31.323,1.862716349307381,0.604,12.334
43.688,0.8713695606543613,1.494,20.408
37.55,0.8759197797822219,6.884,19.21
13.216,1.5125459536500496,3.559,7.599
2.124,0.8506537738666105,0.001,12.03
4.406,,2.847,13.745
0.376,-1.0412175397013932,4.206,3.805
0.22,-0.020829860017824647,0.001,7.858
4.922,0.33259341362232814,0.191,1.85
6.625,-0.04761821060471124,0.741,5.862
0.077,-0.594800120841218,0.629,0.008
,-0.03911117311090341,0.032,0.053
0.243,-0.08207454076210718,1.004,0.537
2.549,0.005361760076370672,0.496,0.134
1.041,-0.031292136760943105,,12.042
3.738,0.32042694450801357,0.514,1.941
0.372,-0.38789760171787413,2.438,1.991
0.064,-0.9789801109706953,3.922,3.841
4.288,2.345707774894043,1.914,9.979
10.823,,3.456,23.17
,,,-1.968
147.69,,111.58,58.597
,,,
18.412,0.7707219799718859,0.001,-1.9
2.346,1.0375620567375887,0.19,4.697
0.006,0.05137776764596928,0.232,0.517
3.078,-0.6022594215883814,0.134,-1.302
1.074,0.11208816993464052,0.009,0.024
,-0.055484366278378154,0.07,0.203
3.979,0.7766384397213498,0.556,3.423
26.363,0.2710208706891059,2.729,-9.35
2.354,0.07916404966143839,2.045,1.031
0.854,-0.002118162805662806,0.106,0.062
,,,
9.361,,13.107,20.874
1.313,0.013338409364185904,0.118,-0.397
,,,
7.899,2.87634986579369,3.688,10.242
0.16,,0.072,4.707
14.299,,17.863,30.46
1.159,0.8970177656418554,0.016,11.162
0.0,-0.3048342219657219,0.749,0.64
,,0.067,7.599
0.204,,,6.588
1.218,,2.19,4.175
4.305,5.125569453587887,0.083,12.105
5.578,-2.0565546218487394,14.945,9.178
,-0.37411699203760185,2.376,2.029
17.982,5.678731016458289,14.602,17.672
0.366,-0.047646885024480834,0.129,0.133
,,,
2.854,-5.480876275496041,0.589,-0.484
0.856,0.0031543065313557116,0.115,-0.077
0.072,-0.5281583282753837,1.932,2.28
30.209,2.0409894111950826,1.175,-0.124
6.267,-0.48003021502537474,1.281,-3.639
19.026,9.746113254496624,4.88,-25.609
,-0.0005008893641237914,0.0,0.453
,0.0027195471744171852,0.001,-0.008
15.596,0.5536722984350081,0.059,6.71
,,,
14.954,,24.869,35.666
2.005,0.3026920566128403,0.449,4.551
2.854,-1.0961711331332096,0.589,-0.484
,,,
-0.987,,1.796,12.325
8.358,0.26984824778810074,0.89,0.587
18.512,1.4455008721228497,5.311,11.906
7.815,,2.594,18.692
2.078,-1.611443376188219,0.245,0.026
0.829,-0.07916824361421529,0.419,0.626
,,0.001,0.07
,-0.0003662621135606515,0.039,0.067
63.858,12.729090181651062,14.912,7.501
5.55,,12.01,14.952
,-0.11796994226789735,1.176,1.074
,0.05527509366605744,0.407,3.045
,,,13.04
,-0.8115298867562112,2.12,2.404
2.591,0.0713359756987521,0.433,1.195
0.731,0.029520942307692307,0.004,0.232
,,,
,-1.071445033890562,1.234,1.703
66.869,1.0116241514907698,,19.446
1.345,0.5403121641387001,0.006,10.03
0.047,-8.936914327423132,8.612,9.649
1.544,-0.030712433333333334,0.79,0.301
0.128,-0.05832664711105381,0.016,0.112
23.073,-0.6852053150904686,3.387,12.143
4.821,0.5438521882817765,0.791,1.464
1.695,0.4063000383095757,0.001,14.318
0.003,-0.21662903962958147,0.076,0.848
0.001,-0.0016270842900697976,0.015,0.031
,3.789798345011032,0.007,-2.495
0.001,,0.0,-0.0
17.361,-0.18029863614986674,1.836,13.989
30.24,1.9360469729429501,1.176,-0.124
2.975,0.321669888190892,0.062,2.255
0.734,-0.05661739693765017,0.231,0.512
,,0.033,-0.287
0.14,-0.47726624342149915,0.517,2.732
1.102,0.443373326298242,0.0,9.898
2.367,-0.05604653632405517,0.103,0.595
0.731,,0.008,12.903
13.347,,40.774,36.717
,-0.02704707068562938,0.113,0.11
,,0.042,-0.011
0.812,0.2540136459348656,,10.46
,-0.733349057459586,3.168,3.743
0.484,,0.0,7.154
0.004,0.01303771326846706,0.027,-1.075
5.869,6.924015699354486,0.746,-45.292
,,,
4.92,,14.25,19.713
,-3.2180011750114237,9.514,9.057
4.216,,4.058,16.946
15.798,,36.132,46.111
,-0.05330290179249198,0.016,-0.21
9.344,1.1722453095110206,7.483,24.729
0.688,-0.5768235341519183,0.723,1.238
3.775,,7.201,21.677
10.797,,7.96,15.657
2.087,0.40552450224083464,0.9,1.959
0.004,,0.012,-0.235
4.526,0.05978042621123397,1.946,4.37
8.826,0.1275634462260306,0.19,1.184
0.826,,0.001,19.3
,-0.45577498004498945,3.298,1.756
28.345,2.1654612740073182,6.732,31.087
0.674,,,11.424
,,0.121,-0.205
,-0.010333770022591768,0.027,0.088
,-0.8001826325991297,0.427,0.024
1.916,0.3086548871510854,0.059,0.484
56.4,0.8927781005339309,2.131,10.615
1.561,0.11129270692221713,0.12,0.384
4.685,,47.296,15.213
6.203,-0.07298711228607095,2.668,4.825
0.002,-0.0057703593658504845,0.045,0.045
0.121,,2.171,5.371
2.429,-0.33327958846691225,0.112,4.136
0.274,-0.683328386978338,3.724,5.118
5.22,,0.201,0.399
,,0.057,-0.244
4.532,0.2334069750956949,0.247,1.325
